Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/brython-dev/brython,813373,github.com/brython-dev/brython,https://github.com/brython-dev/brython,https://github.com/brython-dev/brython,61063,org.webjars.npm:brython,https://www.webjars.org,https://github.com/brython-dev/brython,1493980,brython,https://github.com/brython-dev/brython#readme,git+https://github.com/brython-dev/brython.git,70659,brython,https://pypi.org/project/brython/,https://github.com/brython-dev/brython
github.com/microsoft/edge-selenium-tools,814226,github.com/microsoft/edge-selenium-tools,https://github.com/microsoft/edge-selenium-tools,https://github.com/microsoft/edge-selenium-tools,569412,com.microsoft.edge:msedge-selenium-tools-java,https://github.com/microsoft/edge-selenium-tools,https://github.com/microsoft/edge-selenium-tools,709661,@microsoft/edge-selenium-tools,,https://github.com/microsoft/edge-selenium-tools,374742,msedge-selenium-tools,https://github.com/microsoft/edge-selenium-tools,https://github.com/microsoft/edge-selenium-tools
github.com/cdktf/cdktf-provider-null,816796,github.com/cdktf/cdktf-provider-null,https://github.com/cdktf/cdktf-provider-null,https://github.com/cdktf/cdktf-provider-null,607669,com.hashicorp:cdktf-provider-null,https://github.com/cdktf/cdktf-provider-null.git,https://github.com/cdktf/cdktf-provider-null.git,190072,@cdktf/provider-null,https://github.com/cdktf/cdktf-provider-null#readme,git+https://github.com/cdktf/cdktf-provider-null.git,83194,cdktf-cdktf-provider-null,https://github.com/cdktf/cdktf-provider-null.git,https://github.com/cdktf/cdktf-provider-null.git
github.com/cdktf/cdktf-provider-mongodbatlas,817935,github.com/cdktf/cdktf-provider-mongodbatlas,https://github.com/cdktf/cdktf-provider-mongodbatlas,https://github.com/cdktf/cdktf-provider-mongodbatlas,607672,com.hashicorp:cdktf-provider-mongodbatlas,https://github.com/cdktf/cdktf-provider-mongodbatlas.git,https://github.com/cdktf/cdktf-provider-mongodbatlas.git,190069,@cdktf/provider-mongodbatlas,https://github.com/cdktf/cdktf-provider-mongodbatlas#readme,git+https://github.com/cdktf/cdktf-provider-mongodbatlas.git,83191,cdktf-cdktf-provider-mongodbatlas,https://github.com/cdktf/cdktf-provider-mongodbatlas.git,https://github.com/cdktf/cdktf-provider-mongodbatlas.git
github.com/cdklabs/cdk-pipelines-github,838538,github.com/cdklabs/cdk-pipelines-github,https://github.com/cdklabs/cdk-pipelines-github,https://github.com/cdklabs/cdk-pipelines-github,407529,io.github.cdklabs:cdk-pipelines-github,https://github.com/cdklabs/cdk-pipelines-github.git,https://github.com/cdklabs/cdk-pipelines-github.git,1536976,cdk-pipelines-github,https://github.com/cdklabs/cdk-pipelines-github#readme,git+https://github.com/cdklabs/cdk-pipelines-github.git,83094,cdk-pipelines-github,https://github.com/cdklabs/cdk-pipelines-github.git,https://github.com/cdklabs/cdk-pipelines-github.git
github.com/awslabs/aws-solutions-constructs,839468,github.com/awslabs/aws-solutions-constructs,https://github.com/awslabs/aws-solutions-constructs,https://github.com/awslabs/aws-solutions-constructs,20623,software.amazon.awsconstructs:albfargate,https://github.com/awslabs/aws-solutions-constructs.git,https://github.com/awslabs/aws-solutions-constructs.git,122407,@aws-solutions-constructs/resources,https://github.com/awslabs/aws-solutions-constructs#readme,git+https://github.com/awslabs/aws-solutions-constructs.git,46343,aws-solutions-constructs.resources,https://github.com/awslabs/aws-solutions-constructs.git,https://github.com/awslabs/aws-solutions-constructs.git
github.com/pulumi/pulumi-http,845998,github.com/pulumi/pulumi-http/sdk,https://github.com/pulumi/pulumi-http,https://github.com/pulumi/pulumi-http,546863,com.pulumi:http,https://github.com/pulumi/pulumi-http,https://github.com/pulumi/pulumi-http,884604,@pulumi/http,https://www.pulumi.com/,git+https://github.com/pulumi/pulumi-http.git,483702,pulumi-http,https://pypi.org/project/pulumi-http/,https://github.com/pulumi/pulumi-http
github.com/pulumi/pulumi-null,847247,github.com/pulumi/pulumi-null,https://github.com/pulumi/pulumi-null,https://github.com/pulumi/pulumi-null,546841,com.pulumi:null,https://github.com/pulumi/pulumi-null,https://github.com/pulumi/pulumi-null,884631,@pulumi/null,https://www.pulumi.com/,git+https://github.com/pulumi/pulumi-null.git,483743,pulumi-null,https://pypi.org/project/pulumi-null/,https://github.com/pulumi/pulumi-null
github.com/cdktf/cdktf-provider-random,848097,github.com/cdktf/cdktf-provider-random,https://github.com/cdktf/cdktf-provider-random,https://github.com/cdktf/cdktf-provider-random,607662,com.hashicorp:cdktf-provider-random,https://github.com/cdktf/cdktf-provider-random.git,https://github.com/cdktf/cdktf-provider-random.git,190080,@cdktf/provider-random,https://github.com/cdktf/cdktf-provider-random#readme,git+https://github.com/cdktf/cdktf-provider-random.git,83202,cdktf-cdktf-provider-random,https://github.com/cdktf/cdktf-provider-random.git,https://github.com/cdktf/cdktf-provider-random.git
github.com/pulumi/pulumi-archive,1269319,github.com/pulumi/pulumi-archive/provider,https://github.com/pulumi/pulumi-archive,https://github.com/pulumi/pulumi-archive,546903,com.pulumi:archive,https://github.com/pulumi/pulumi-archive,https://github.com/pulumi/pulumi-archive,884528,@pulumi/archive,https://www.pulumi.com/,git+https://github.com/pulumi/pulumi-archive.git,483592,pulumi-archive,https://pypi.org/project/pulumi-archive/,https://github.com/pulumi/pulumi-archive
github.com/cdktf/cdktf-provider-digitalocean,861030,github.com/cdktf/cdktf-provider-digitalocean,https://github.com/cdktf/cdktf-provider-digitalocean,https://github.com/cdktf/cdktf-provider-digitalocean,607691,com.hashicorp:cdktf-provider-digitalocean,https://github.com/cdktf/cdktf-provider-digitalocean.git,https://github.com/cdktf/cdktf-provider-digitalocean.git,190049,@cdktf/provider-digitalocean,https://github.com/cdktf/cdktf-provider-digitalocean#readme,git+https://github.com/cdktf/cdktf-provider-digitalocean.git,83172,cdktf-cdktf-provider-digitalocean,https://github.com/cdktf/cdktf-provider-digitalocean.git,https://github.com/cdktf/cdktf-provider-digitalocean.git
github.com/pulumi/pulumi-external,874209,github.com/pulumi/pulumi-external/sdk,https://github.com/pulumi/pulumi-external,https://github.com/pulumi/pulumi-external,546872,com.pulumi:external,https://github.com/pulumi/pulumi-external,https://github.com/pulumi/pulumi-external,884589,@pulumi/external,https://www.pulumi.com/,git+https://github.com/pulumi/pulumi-external.git,483671,pulumi-external,https://pypi.org/project/pulumi-external/,https://github.com/pulumi/pulumi-external
github.com/uber/deck.gl,881113,github.com/uber/deck.gl,https://github.com/uber/deck.gl,https://github.com/uber/deck.gl,59682,org.webjars.npm:deck.gl,http://webjars.org,https://github.com/uber/deck.gl,1721428,deck.gl-test-utils,https://github.com/uber/deck.gl#readme,git+https://github.com/uber/deck.gl.git,136156,DeckGLWidget,https://github.com/uber/deck.gl,https://github.com/uber/deck.gl
github.com/visgl/deck.gl,881114,github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,59681,org.webjars.npm:deck.gl__aggregation-layers,https://www.webjars.org,https://github.com/visgl/deck.gl,3725772,zelibobla-deckgl-core,https://github.com/visgl/deck.gl#readme,git+https://github.com/visgl/deck.gl.git,494593,pydeck-carto,https://github.com/visgl/deck.gl/tree/master/bindings/pydeck-carto,https://github.com/visgl/deck.gl/tree/master/bindings/pydeck-carto
github.com/ovh/pulumi-ovh,1857129,github.com/ovh/pulumi-ovh/sdk/v2,https://github.com/ovh/pulumi-ovh,https://github.com/ovh/pulumi-ovh,552297,com.ovhcloud.pulumi:ovh,https://github.com/ovh/pulumi-ovh,https://github.com/ovh/pulumi-ovh,829405,@ovhcloud/pulumi-ovh,https://www.pulumi.com,git+https://github.com/ovh/pulumi-ovh.git,483755,pulumi-ovh,https://pypi.org/project/pulumi-ovh/,https://github.com/ovh/pulumi-ovh
github.com/n0-computer/iroh-ffi,892973,github.com/n0-computer/iroh-ffi,https://github.com/n0-computer/iroh-ffi,https://github.com/n0-computer/iroh-ffi,400602,io.github.doinkythederp:iroh,https://iroh.computer,https://github.com/n0-computer/iroh-ffi,795440,@number0/iroh-win32-x64-msvc,https://github.com/n0-computer/iroh-ffi#readme,git+https://github.com/n0-computer/iroh-ffi.git,288292,iroh,https://iroh.computer,https://github.com/n0-computer/iroh-ffi
github.com/cdk8s-team/cdk8s-core,905323,github.com/cdk8s-team/cdk8s-core,https://github.com/cdk8s-team/cdk8s-core,https://github.com/cdk8s-team/cdk8s-core,212287,org.cdk8s:cdk8s,https://github.com/cdk8s-team/cdk8s-core.git,https://github.com/cdk8s-team/cdk8s-core.git,1537129,cdk8s,https://github.com/cdk8s-team/cdk8s-core#readme,git+https://github.com/cdk8s-team/cdk8s-core.git,82658,cdk8s,https://github.com/cdk8s-team/cdk8s-core.git,https://github.com/cdk8s-team/cdk8s-core.git
github.com/pulumi/pulumi-splunk,910037,github.com/pulumi/pulumi-splunk/provider,https://github.com/pulumi/pulumi-splunk,https://github.com/pulumi/pulumi-splunk,546821,com.pulumi:splunk,https://github.com/pulumi/pulumi-splunk,https://github.com/pulumi/pulumi-splunk,884657,@pulumi/splunk,https://pulumi.io,git+https://github.com/pulumi/pulumi-splunk.git,483802,pulumi-splunk,https://pypi.org/project/pulumi-splunk/,https://github.com/pulumi/pulumi-splunk
github.com/pulumi/pulumi-venafi,1031693,github.com/pulumi/pulumi-venafi/examples,https://github.com/pulumi/pulumi-venafi,https://github.com/pulumi/pulumi-venafi,546813,com.pulumi:venafi,https://github.com/pulumi/pulumi-venafi,https://github.com/pulumi/pulumi-venafi,884669,@pulumi/venafi,https://pulumi.io,git+https://github.com/pulumi/pulumi-venafi.git,483836,pulumi-venafi,https://pypi.org/project/pulumi-venafi/,https://github.com/pulumi/pulumi-venafi
github.com/cdktf/cdktf-provider-hashicups,943868,github.com/cdktf/cdktf-provider-hashicups,https://github.com/cdktf/cdktf-provider-hashicups,https://github.com/cdktf/cdktf-provider-hashicups,607681,com.hashicorp:cdktf-provider-hashicups,https://github.com/cdktf/cdktf-provider-hashicups.git,https://github.com/cdktf/cdktf-provider-hashicups.git,190060,@cdktf/provider-hashicups,https://github.com/cdktf/cdktf-provider-hashicups#readme,git+https://github.com/cdktf/cdktf-provider-hashicups.git,83182,cdktf-cdktf-provider-hashicups,https://github.com/cdktf/cdktf-provider-hashicups.git,https://github.com/cdktf/cdktf-provider-hashicups.git
github.com/ilkrklc/cdk-cloudfront-geo-locator,949181,github.com/ilkrklc/cdk-cloudfront-geo-locator/cdkcloudfrontgeolocator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator,391074,io.github.ilkrklc:cdk.cloudfront.geo.locator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator,1536722,cdk-cloudfront-geo-locator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator,git+https://github.com/ilkrklc/cdk-cloudfront-geo-locator.git,82941,cdk-cloudfront-geo-locator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator,https://github.com/ilkrklc/cdk-cloudfront-geo-locator
github.com/maafk/cdk-hugo-deploy,951272,github.com/maafk/cdk-hugo-deploy,https://github.com/maafk/cdk-hugo-deploy,https://github.com/maafk/cdk-hugo-deploy,379776,io.github.maafk:CdkHugoDeploy,https://github.com/maafk/cdk-hugo-deploy.git,https://github.com/maafk/cdk-hugo-deploy.git,1536866,cdk-hugo-deploy,https://github.com/maafk/cdk-hugo-deploy#readme,git+https://github.com/maafk/cdk-hugo-deploy.git,83017,cdk-hugo-deploy,https://github.com/maafk/cdk-hugo-deploy.git,https://github.com/maafk/cdk-hugo-deploy.git
github.com/hsiehshujeng/cdk-emrserverless-with-delta-lake,1039653,github.com/hsiehshujeng/cdk-emrserverless-with-delta-lake/cdkemrserverlesswithdeltalake/v2,https://github.com/hsiehshujeng/cdk-emrserverless-with-delta-lake,https://github.com/hsiehshujeng/cdk-emrserverless-with-delta-lake,391979,io.github.hsiehshujeng:cdk-emrserverless-quickdemo-with-delta-lake,https://github.com/HsiehShuJeng/cdk-emrserverless-with-delta-lake.git,https://github.com/HsiehShuJeng/cdk-emrserverless-with-delta-lake.git,1536817,cdk-emrserverless-with-delta-lake,https://github.com/HsiehShuJeng/cdk-emrserverless-with-delta-lake#readme,git+https://github.com/HsiehShuJeng/cdk-emrserverless-with-delta-lake.git,82989,cdk-emrserverless-with-delta-lake,https://github.com/HsiehShuJeng/cdk-emrserverless-with-delta-lake.git,https://github.com/HsiehShuJeng/cdk-emrserverless-with-delta-lake.git
github.com/serverlesslife/lambda-error-sns-sender,1083910,github.com/serverlesslife/lambda-error-sns-sender/lambdaerrorsnssender,https://github.com/serverlesslife/lambda-error-sns-sender,https://github.com/serverlesslife/lambda-error-sns-sender,360040,io.github.serverlesslife:LambdaErrorSnsSender,https://github.com/ServerlessLife/lambda-error-sns-sender.git,https://github.com/ServerlessLife/lambda-error-sns-sender.git,2378506,lambda-error-sns-sender,https://github.com/ServerlessLife/lambda-error-sns-sender#readme,git+https://github.com/ServerlessLife/lambda-error-sns-sender.git,314660,lambda-error-sns-sender,https://github.com/ServerlessLife/lambda-error-sns-sender.git,https://github.com/ServerlessLife/lambda-error-sns-sender.git
github.com/marciocadev/mca-projen-jsii-example,974884,github.com/marciocadev/mca-projen-jsii-example/mcaprojenjsiiexample,https://github.com/marciocadev/mca-projen-jsii-example,https://github.com/marciocadev/mca-projen-jsii-example,572976,com.marciocadev:mca-projen-jsii-example,https://github.com/marciocadev/mca-projen-jsii-example.git,https://github.com/marciocadev/mca-projen-jsii-example.git,2500921,mca-projen-jsii-example,https://github.com/marciocadev/mca-projen-jsii-example#readme,git+https://github.com/marciocadev/mca-projen-jsii-example.git,347331,mca-projen-jsii-example,https://github.com/marciocadev/mca-projen-jsii-example.git,https://github.com/marciocadev/mca-projen-jsii-example.git
github.com/datasprayio/open-next-cdk,991382,github.com/datasprayio/open-next-cdk/opennextcdk,https://github.com/datasprayio/open-next-cdk,https://github.com/datasprayio/open-next-cdk,427673,io.dataspray:open-next-cdk,https://github.com/datasprayio/open-next-cdk.git,https://github.com/datasprayio/open-next-cdk.git,2777897,open-next-cdk,https://github.com/datasprayio/open-next-cdk#readme,git+https://github.com/datasprayio/open-next-cdk.git,436239,open-next-cdk,https://github.com/datasprayio/open-next-cdk.git,https://github.com/datasprayio/open-next-cdk.git
github.com/cdklabs/cdk-monitoring-constructs,999715,github.com/cdklabs/cdk-monitoring-constructs,https://github.com/cdklabs/cdk-monitoring-constructs,https://github.com/cdklabs/cdk-monitoring-constructs,407319,io.github.cdklabs:cdkmonitoringconstructs,https://github.com/cdklabs/cdk-monitoring-constructs,https://github.com/cdklabs/cdk-monitoring-constructs,1536941,cdk-monitoring-constructs,https://github.com/cdklabs/cdk-monitoring-constructs#readme,git+https://github.com/cdklabs/cdk-monitoring-constructs.git,108577,condensetech.cdk-constructs,https://github.com/cdklabs/cdk-monitoring-constructs,https://github.com/cdklabs/cdk-monitoring-constructs
github.com/trytouca/trytouca,1007310,github.com/trytouca/trytouca,https://github.com/trytouca/trytouca,https://github.com/trytouca/trytouca,301868,io.touca:touca,https://github.com/trytouca/trytouca/tree/main/sdk/java,https://github.com/trytouca/trytouca,1110579,@touca/node,https://touca.io,git+https://github.com/trytouca/trytouca.git,660359,touca-fbs,https://touca.io,https://github.com/trytouca/trytouca
github.com/dagrejs/dagre-d3,1009195,github.com/dagrejs/dagre-d3,https://github.com/dagrejs/dagre-d3,https://github.com/dagrejs/dagre-d3,136455,org.mvnpm:dagre-d3,https://github.com/dagrejs/dagre-d3#readme,https://github.com/dagrejs/dagre-d3,1699945,dagre3,https://github.com/dagrejs/dagre-d3#readme,git+https://github.com/dagrejs/dagre-d3.git,712807,XStatic-Dagre-D3,https://github.com/dagrejs/dagre-d3,https://github.com/dagrejs/dagre-d3
github.com/zeux/meshoptimizer,1016918,github.com/zeux/meshoptimizer,https://github.com/zeux/meshoptimizer,https://github.com/zeux/meshoptimizer,53636,org.webjars.npm:meshoptimizer,https://www.webjars.org,https://github.com/zeux/meshoptimizer,2519115,meshoptimizer,https://github.com/zeux/meshoptimizer,git+https://github.com/zeux/meshoptimizer.git,354355,meshoptimizer,https://github.com/zeux/meshoptimizer,https://github.com/zeux/meshoptimizer
github.com/p6m7g8/p6-projen-project-awesome-list,1033996,github.com/p6m7g8/p6-projen-project-awesome-list/p6projenprojectawesomelist,https://github.com/p6m7g8/p6-projen-project-awesome-list,https://github.com/p6m7g8/p6-projen-project-awesome-list,632915,com.github.p6m7g8:p6-projen-project-awesome-list,https://github.com/p6m7g8/p6-projen-project-awesome-list.git,https://github.com/p6m7g8/p6-projen-project-awesome-list.git,2798983,p6-projen-project-awesome-list,https://github.com/p6m7g8/p6-projen-project-awesome-list#readme,git+https://github.com/p6m7g8/p6-projen-project-awesome-list.git,444257,p6-projen-project-awesome-list,https://github.com/p6m7g8/p6-projen-project-awesome-list.git,https://github.com/p6m7g8/p6-projen-project-awesome-list.git
github.com/mongodb/awscdk-resources-mongodbatlas,1037001,github.com/mongodb/awscdk-resources-mongodbatlas,https://github.com/mongodb/awscdk-resources-mongodbatlas,https://github.com/mongodb/awscdk-resources-mongodbatlas,140741,org.mongodb:awscdk-resources-mongodbatlas,https://github.com/mongodb/awscdk-resources-mongodbatlas.git,https://github.com/mongodb/awscdk-resources-mongodbatlas.git,1410273,awscdk-resources-mongodbatlas,https://github.com/mongodb/awscdk-resources-mongodbatlas#readme,git+https://github.com/mongodb/awscdk-resources-mongodbatlas.git,45146,awscdk-resources-mongodbatlas,https://github.com/mongodb/awscdk-resources-mongodbatlas.git,https://github.com/mongodb/awscdk-resources-mongodbatlas.git
github.com/baidubce/bce-qianfan-sdk,1038489,github.com/baidubce/bce-qianfan-sdk/go/qianfan,https://github.com/baidubce/bce-qianfan-sdk,https://github.com/baidubce/bce-qianfan-sdk,703538,com.baidubce:qianfan,https://github.com/baidubce/bce-qianfan-sdk,https://github.com/baidubce/bce-qianfan-sdk/tree/master,3160696,sdk-test-dl,https://github.com/baidubce/bce-qianfan-sdk#readme,git+https://github.com/baidubce/bce-qianfan-sdk.git,537124,qianfan,https://cloud.baidu.com/product/wenxinworkshop,https://github.com/baidubce/bce-qianfan-sdk
github.com/infostellarinc/stellarstation-api,1038959,github.com/infostellarinc/stellarstation-api/examples/go/stream-benchmarker,https://github.com/infostellarinc/stellarstation-api,https://github.com/infostellarinc/stellarstation-api,519708,com.stellarstation.api:stellarstation-api,https://github.com/infostellarinc/stellarstation-api,https://github.com/infostellarinc/stellarstation-api,544487,@infostellarinc/stellarstation-api,,https://github.com/infostellarinc/stellarstation-api.git,619877,stellarstation,https://github.com/infostellarinc/stellarstation-api,https://github.com/infostellarinc/stellarstation-api
github.com/cdktf/cdktf-provider-datadog,1050749,github.com/cdktf/cdktf-provider-datadog,https://github.com/cdktf/cdktf-provider-datadog,https://github.com/cdktf/cdktf-provider-datadog,607692,com.hashicorp:cdktf-provider-datadog,https://github.com/cdktf/cdktf-provider-datadog.git,https://github.com/cdktf/cdktf-provider-datadog.git,190048,@cdktf/provider-datadog,https://github.com/cdktf/cdktf-provider-datadog#readme,git+https://github.com/cdktf/cdktf-provider-datadog.git,83171,cdktf-cdktf-provider-datadog,https://github.com/cdktf/cdktf-provider-datadog.git,https://github.com/cdktf/cdktf-provider-datadog.git
github.com/ilkrklc/cdk-rds-mysql-backup-lambda,1059665,github.com/ilkrklc/cdk-rds-mysql-backup-lambda/cdkrdsmysqlbackuplambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda,391073,io.github.ilkrklc:cdk.rds.mysql.backup.lambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda,1536994,cdk-rds-mysql-backup-lambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda,git+https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda.git,83111,cdk-rds-mysql-backup-lambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda,https://github.com/ilkrklc/cdk-rds-mysql-backup-lambda
github.com/cdktf/cdktf-provider-local,1063779,github.com/cdktf/cdktf-provider-local,https://github.com/cdktf/cdktf-provider-local,https://github.com/cdktf/cdktf-provider-local,607673,com.hashicorp:cdktf-provider-local,https://github.com/cdktf/cdktf-provider-local.git,https://github.com/cdktf/cdktf-provider-local.git,190068,@cdktf/provider-local,https://github.com/cdktf/cdktf-provider-local#readme,git+https://github.com/cdktf/cdktf-provider-local.git,83190,cdktf-cdktf-provider-local,https://github.com/cdktf/cdktf-provider-local.git,https://github.com/cdktf/cdktf-provider-local.git
github.com/pulumi/pulumi-xyz,1198370,github.com/pulumi/pulumi-xyz/sdk,https://github.com/pulumi/pulumi-xyz,https://github.com/pulumi/pulumi-xyz,546810,com.pulumi:xyz,https://github.com/pulumi/pulumi-xyz,https://github.com/pulumi/pulumi-xyz,1262063,@zhenran.sz/pulumi-volcengine,https://www.pulumi.com,git+https://github.com/pulumi/pulumi-xyz.git,483878,pulumi-xyz,https://pypi.org/project/pulumi-xyz/,https://github.com/pulumi/pulumi-xyz
github.com/pulumi/pulumi-docker-build,1365384,github.com/pulumi/pulumi-docker-build/sdk/go/dockerbuild,https://github.com/pulumi/pulumi-docker-build,https://github.com/pulumi/pulumi-docker-build,546877,com.pulumi:docker-build,https://github.com/pulumi/pulumi-docker-build,https://github.com/pulumi/pulumi-docker-build,884580,@pulumi/docker-build,https://pulumi.com,git+https://github.com/pulumi/pulumi-docker-build.git,483661,pulumi-docker-build,https://pypi.org/project/pulumi-docker-build/,https://github.com/pulumi/pulumi-docker-build
github.com/cdklabs/cdk-stacksets,1368237,github.com/cdklabs/cdk-stacksets,https://github.com/cdklabs/cdk-stacksets,https://github.com/cdklabs/cdk-stacksets,407525,io.github.cdklabs:cdk-stacksets,https://github.com/cdklabs/cdk-stacksets.git,https://github.com/cdklabs/cdk-stacksets.git,1537068,cdk-stacksets,https://github.com/cdklabs/cdk-stacksets#readme,git+https://github.com/cdklabs/cdk-stacksets.git,83149,cdk-stacksets,https://github.com/cdklabs/cdk-stacksets.git,https://github.com/cdklabs/cdk-stacksets.git
github.com/pulumi/pulumi-ise,2111301,github.com/pulumi/pulumi-ise/examples,https://github.com/pulumi/pulumi-ise,https://github.com/pulumi/pulumi-ise,546862,com.pulumi:ise,https://github.com/pulumi/pulumi-ise,https://github.com/pulumi/pulumi-ise,884606,@pulumi/ise,https://pulumi.com,git+https://github.com/pulumi/pulumi-ise.git,483705,pulumi-ise,https://pypi.org/project/pulumi-ise/,https://github.com/pulumi/pulumi-ise
github.com/pulumi/pulumi-meraki,1375047,github.com/pulumi/pulumi-meraki,https://github.com/pulumi/pulumi-meraki,https://github.com/pulumi/pulumi-meraki,546848,com.pulumi:meraki,https://github.com/pulumi/pulumi-meraki,https://github.com/pulumi/pulumi-meraki,884623,@pulumi/meraki,https://pulumi.com,git+https://github.com/pulumi/pulumi-meraki.git,483730,pulumi-meraki,https://pypi.org/project/pulumi-meraki/,https://github.com/pulumi/pulumi-meraki
github.com/pulumi/pulumi-dbtcloud,2119840,github.com/pulumi/pulumi-dbtcloud/examples,https://github.com/pulumi/pulumi-dbtcloud,https://github.com/pulumi/pulumi-dbtcloud,546881,com.pulumi:dbtcloud,https://github.com/pulumi/pulumi-dbtcloud,https://github.com/pulumi/pulumi-dbtcloud,884576,@pulumi/dbtcloud,https://pulumi.com,git+https://github.com/pulumi/pulumi-dbtcloud.git,483654,pulumi-dbtcloud,https://pypi.org/project/pulumi-dbtcloud/,https://github.com/pulumi/pulumi-dbtcloud
github.com/pulumi/pulumi-scm,1377449,github.com/pulumi/pulumi-scm,https://github.com/pulumi/pulumi-scm,https://github.com/pulumi/pulumi-scm,546826,com.pulumi:scm,https://github.com/pulumi/pulumi-scm,https://github.com/pulumi/pulumi-scm,884652,@pulumi/scm,https://pulumi.com,git+https://github.com/pulumi/pulumi-scm.git,483793,pulumi-scm,https://pypi.org/project/pulumi-scm/,https://github.com/pulumi/pulumi-scm
github.com/pulumi/pulumi-sdwan,1547724,github.com/pulumi/pulumi-sdwan,https://github.com/pulumi/pulumi-sdwan,https://github.com/pulumi/pulumi-sdwan,546825,com.pulumi:sdwan,https://github.com/pulumi/pulumi-sdwan,https://github.com/pulumi/pulumi-sdwan,884653,@pulumi/sdwan,https://pulumi.com,git+https://github.com/pulumi/pulumi-sdwan.git,483794,pulumi-sdwan,https://pypi.org/project/pulumi-sdwan/,https://github.com/pulumi/pulumi-sdwan
github.com/adap/flower,1559414,github.com/adap/flower,https://github.com/adap/flower,https://github.com/adap/flower,756925,ai.flower:flwr,https://github.com/adap/flower/,https://github.com/adap/flower/,396353,@flwr/flwr,https://flower.ai,git+https://github.com/adap/flower.git,221663,flwr-tune,https://flower.ai,https://github.com/adap/flower
github.com/moment/moment-timezone,1579808,github.com/moment/moment-timezone,https://github.com/moment/moment-timezone,https://github.com/moment/moment-timezone,134982,org.mvnpm:moment-timezone,http://momentjs.com/timezone/,https://github.com/moment/moment-timezone,3237528,sngular-timezone,http://momentjs.com/timezone/,git+https://github.com/moment/moment-timezone.git,712843,XStatic-Moment-Timezone,https://github.com/moment/moment-timezone,https://github.com/moment/moment-timezone
github.com/projen/projen,1580181,github.com/projen/projen,https://github.com/projen/projen,https://github.com/projen/projen,651371,com.github.eladb:projen,https://github.com/projen/projen.git,https://github.com/projen/projen.git,2896137,projen,https://github.com/projen/projen#readme,git+https://github.com/projen/projen.git,478702,projen,https://github.com/projen/projen.git,https://github.com/projen/projen.git
github.com/chjj/term.js,1591600,github.com/chjj/term.js,https://github.com/chjj/term.js,https://github.com/chjj/term.js,49037,org.webjars.npm:term.js,http://webjars.org,https://github.com/chjj/term.js,3369527,term.js,https://github.com/chjj/term.js,git://github.com/chjj/term.js.git,712866,XStatic-term.js,https://github.com/chjj/term.js,https://github.com/chjj/term.js
github.com/kolomied/cdk-sqlserver-seeder,1597656,github.com/kolomied/cdk-sqlserver-seeder,https://github.com/kolomied/cdk-sqlserver-seeder,https://github.com/kolomied/cdk-sqlserver-seeder,703,xyz.talnakh:SqlServerSeeder,https://github.com/kolomied/cdk-sqlserver-seeder#readme,https://github.com/kolomied/cdk-sqlserver-seeder.git,1537052,cdk-sqlserver-seeder,https://github.com/kolomied/cdk-sqlserver-seeder#readme,git+https://github.com/kolomied/cdk-sqlserver-seeder.git,83141,cdk-sqlserver-seeder,https://github.com/kolomied/cdk-sqlserver-seeder#readme,https://github.com/kolomied/cdk-sqlserver-seeder.git
github.com/eladb/cdk-watchful,1601078,github.com/eladb/cdk-watchful,https://github.com/eladb/cdk-watchful,https://github.com/eladb/cdk-watchful,651376,com.github.eladb:cdk-watchful,https://github.com/eladb/cdk-watchful.git,https://github.com/eladb/cdk-watchful.git,1537118,cdk-watchful-edge,https://github.com/eladb/cdk-watchful#readme,git+https://github.com/eladb/cdk-watchful.git,83262,cdk-watchful,https://github.com/eladb/cdk-watchful.git,https://github.com/eladb/cdk-watchful.git
