Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/mesemus/django-angular-dynamic-forms,1760829,django-angular-dynamic-forms,https://github.com/mesemus/django-angular-dynamic-forms#readme,git+https://github.com/mesemus/django-angular-dynamic-forms.git,149858,django-angular-dynamic-forms,https://github.com/mesemus/django-angular-dynamic-forms,https://github.com/mesemus/django-angular-dynamic-forms
github.com/django-commons/django-cookie-consent,1760843,django-cookie-consent,https://github.com/django-commons/django-cookie-consent#readme,git+https://github.com/django-commons/django-cookie-consent.git,152444,django-cookie-consent,https://pypi.org/project/django-cookie-consent/,https://github.com/django-commons/django-cookie-consent
github.com/qedsoftware/django-data-explorer,1760849,django-data-explorer,https://djangoqb.qed.ai,git+https://github.com/qedsoftware/django-data-explorer.git,152948,django-data-explorer,http://github.com/qedsoftware/django-data-explorer,http://github.com/qedsoftware/django-data-explorer
github.com/radiac/django-fancy-formset,1760860,django-fancy-formset,https://github.com/radiac/django-fancy-formset#readme,git+https://github.com/radiac/django-fancy-formset.git,154520,django-fancy-formset,https://pypi.org/project/django-fancy-formset/,https://github.com/radiac/django-fancy-formset
github.com/dan-gamble/django-lazy-image,1760873,django-lazy-image,https://github.com/dan-gamble/django-lazy-image#readme,git+ssh://git@github.com/dan-gamble/django-lazy-image.git,157055,django-lazy-image,https://github.com/dan-gamble/django-lazy-image/,https://github.com/dan-gamble/django-lazy-image/
github.com/eieste/django-partitialajax,1760879,django-partitialajax,https://github.com/eieste/django-partitialajax#readme,git+https://github.com/eieste/django-partitialajax.git,159595,django-partitialajax,https://github.com/eieste/django-partitialajax,https://github.com/eieste/django-partitialajax
github.com/qedsoftware/django-querybuilder,1760883,django-querybuilder,https://djangoqb.qed.ai,git+https://github.com/qedsoftware/django-querybuilder.git,160741,django-querybuilder,http://github.com/qedsoftware/django-querybuilder,http://github.com/qedsoftware/django-querybuilder
github.com/kitware-resonant/django-s3-file-field,1760898,django-s3-file-field,https://github.com/kitware-resonant/django-s3-file-field#readme,git+https://github.com/kitware-resonant/django-s3-file-field.git,161972,django-s3-file-field-client,https://pypi.org/project/django-s3-file-field-client/,https://github.com/kitware-resonant/django-s3-file-field
github.com/codingjoe/django-select2,1760899,django-select2,https://github.com/codingjoe/django-select2#readme,git://github.com/codingjoe/django-select2.git,162291,django-select2,https://pypi.org/project/django-select2/,https://github.com/codingjoe/django-select2
github.com/pztrick/django-television,1760909,django-television,https://github.com/pztrick/django-television#readme,git+https://github.com/pztrick/django-television.git,638896,television,https://github.com/pztrick/django-television/,https://github.com/pztrick/django-television/
github.com/radiac/django-fastview,1760937,django_fastview,https://radiac.net/projects/django-fastview/,git+https://github.com/radiac/django-fastview.git,154560,django-fastview,https://radiac.net/projects/django-fastview/,https://github.com/radiac/django-fastview
github.com/5monkeys/djedi-cms,1761050,djedi-react,https://github.com/5monkeys/djedi-cms#readme,git+https://github.com/5monkeys/djedi-cms.git,166360,djedi-cms,https://github.com/5monkeys/djedi-cms,https://github.com/5monkeys/djedi-cms
github.com/nanonets/docstrange,1768085,docstrange,https://docstrange.nanonets.com,git+https://github.com/NanoNets/docstrange.git,169863,docstrange,https://pypi.org/project/docstrange/,https://github.com/nanonets/docstrange
github.com/tooangel/docuit,1768316,docuit,https://github.com/TooAngel/docuit,git+https://github.com/TooAngel/docuit.git,170014,docuit,https://github.com/TooAngel/docuit,https://github.com/TooAngel/docuit
github.com/codejamninja/dotstow,1777905,dotstow,https://github.com/codejamninja/dotstow/packages/cli,https://github.com/codejamninja/dotstow,172190,dotstow,https://github.com/codejamninja/dotstow,https://github.com/codejamninja/dotstow
github.com/cmudig/draco2,1784558,draco-pyodide,https://github.com/cmudig/draco2,git+https://github.com/cmudig/draco2.git,173326,draco,https://github.com/cmudig/draco2,https://github.com/cmudig/draco2
github.com/polaris-foundation/draymed,1786557,draymed-js,https://github.com/polaris-foundation/draymed#readme,git+https://github.com/polaris-foundation/draymed.git,173711,draymed,https://github.com/polaris-foundation/draymed,https://github.com/polaris-foundation/draymed
github.com/ori-roza/drf-api-action,1787197,drf-api-action,https://github.com/Ori-Roza,git+https://github.com/Ori-Roza/drf-api-action.git,174028,drf-api-action,https://github.com/Ori-Roza/drf-api-action,https://github.com/Ori-Roza/drf-api-action
github.com/progrium/duplex,1801657,duplex.js,https://github.com/progrium/duplex#readme,git+https://github.com/progrium/duplex.git,178114,duplex,https://github.com/progrium/duplex,https://github.com/progrium/duplex
github.com/maticstric/ebukafy,1814829,ebukafy,https://github.com/maticstric/ebukafy,git+https://github.com/maticstric/ebukafy.git,182618,ebukafy,https://github.com/maticstric/ebukafy,https://github.com/maticstric/ebukafy
github.com/ecc-messaging/ecc-messaging-scheme-package,1815214,ecc-messaging-scheme-package,https://github.com/ECC-Messaging/ECC-Messaging-Scheme-Package#readme,git+https://github.com/ECC-Messaging/ECC-Messaging-Scheme-Package.git,182794,ecc-messaging-scheme-package,https://github.com/ECC-Messaging/ECC-Messaging-Scheme-Package,https://github.com/ECC-Messaging/ECC-Messaging-Scheme-Package
github.com/username/my-package,2454634,luke-t-my-first-package,https://github.com/username/my-package#readme,git+https://github.com/username/my-package.git,717136,ynmaemail,https://github.com/username/my-package,https://github.com/username/my-package
github.com/stefanfreitag/ecr-scan-notifier,1817272,ecr-scan-notifier,https://github.com/stefanfreitag/ecr-scan-notifier#readme,git+https://github.com/stefanfreitag/ecr-scan-notifier.git,183587,ecr-scan-notifier,https://github.com/stefanfreitag/ecr-scan-notifier.git,https://github.com/stefanfreitag/ecr-scan-notifier.git
github.com/joshivj/edx-proctoring-proctortrack,1820645,edx-proctoring-proctortrack,https://github.com/joshivj/edx-proctoring-proctortrack#readme,git+https://github.com/joshivj/edx-proctoring-proctortrack.git,184942,edx-proctoring-proctortrack,https://github.com/joshivj/edx-proctoring-proctortrack,https://github.com/joshivj/edx-proctoring-proctortrack
github.com/sgammon/gust,1836749,elide-tools,https://github.com/sgammon/gust#readme,git+ssh://git@github.com/sgammon/gust.git,254900,gust,https://github.com/sgammon/GUST,https://github.com/sgammon/GUST
github.com/wolfadex/elm-license-finder,1837730,elm-license-finder,https://github.com/wolfadex/elm-license-finder#readme,git+https://github.com/wolfadex/elm-license-finder.git,187569,elm-license-finder,https://github.com/wolfadex/elm-license-finder,https://github.com/wolfadex/elm-license-finder
github.com/different-ai/embedbase,1840586,embedbase-js,https://github.com/different-ai/embedbase/tree/main/sdk/embedbase-js,git+https://github.com/different-ai/embedbase.git,188249,embedbase-client,https://github.com/different-ai/embedbase/tree/main/sdk/embedbase-py,https://github.com/different-ai/embedbase/tree/main/sdk/embedbase-py
github.com/teal-finance/emo,1850186,emosd,,https://github.com/teal-finance/emo,496752,pyemo,https://github.com/teal-finance/emo,https://github.com/teal-finance/emo
github.com/alexgelman/emr-sfn-waiter,1851084,emr-sfn-waiter,https://github.com/alexgelman/emr-sfn-waiter#readme,git+https://github.com/alexgelman/emr-sfn-waiter.git,189230,emr-sfn-waiter,https://github.com/alexgelman/emr-sfn-waiter,https://github.com/alexgelman/emr-sfn-waiter
github.com/sbstjn/cdk-encrypted-bucket,1852592,encrypted-bucket,https://github.com/sbstjn/cdk-encrypted-bucket#readme,git+https://github.com/sbstjn/cdk-encrypted-bucket.git,189627,encrypted-bucket,https://github.com/sbstjn/cdk-encrypted-bucket.git,https://github.com/sbstjn/cdk-encrypted-bucket.git
github.com/cybermental/thmi-jupyter-reports,1853429,energy_machines_jupyter_reports,https://github.com/cybermental/thmi-jupyter-reports,git+https://github.com/cybermental/thmi-jupyter-reports.git,189962,energy-machines-jupyter-reports,https://github.com/cybermental/thmi-jupyter-reports,https://github.com/cybermental/thmi-jupyter-reports
github.com/shubhamomar/engram-notion-mcp,1854353,engram-notion-mcp,https://github.com/shubhamomar/engram-notion-mcp#readme,git+https://github.com/shubhamomar/engram-notion-mcp.git,190222,engram-notion-mcp,https://pypi.org/project/engram-notion-mcp/,https://github.com/shubhamomar/engram-notion-mcp
github.com/yourusername/enov8-mcp-server,1855489,enov8-mcp-server,https://github.com/yourusername/enov8-mcp-server#readme,git+https://github.com/yourusername/enov8-mcp-server.git,190538,enov8-mcp-server,https://pypi.org/project/enov8-mcp-server/,https://github.com/yourusername/enov8-mcp-server
github.com/yvthepief/secure_bucket_construct,3164693,secure_bucket_construct,https://github.com/yvthepief/secure_bucket_construct#readme,git+https://github.com/yvthepief/secure_bucket_construct.git,580749,secure-bucket-construct,https://github.com/yvthepief/secure_bucket_construct.git,https://github.com/yvthepief/secure_bucket_construct.git
github.com/entest-hai/entest-cdk-chatbot,1856202,entest-cdk-chatbot,https://github.com/entest-hai/entest-cdk-chatbot#readme,git+https://github.com/entest-hai/entest-cdk-chatbot.git,190836,entest-cognito-userpool,https://github.com/entest-hai/entest-cdk-chatbot.git,https://github.com/entest-hai/entest-cdk-chatbot.git
github.com/ensoft/entrance,1856656,entrance-ws,https://github.com/ensoft/entrance,git+https://github.com/ensoft/entrance.git,190958,entrance,https://github.com/ensoft/entrance,https://github.com/ensoft/entrance
github.com/entung-prog/entung-tea,1856830,entung-tea,https://github.com/entung-prog/entung-tea#readme,git+https://github.com/entung-prog/entung-tea.git,191057,entung-tea,https://github.com/entung-prog/entung-tea,https://github.com/entung-prog/entung-tea
github.com/nikaeco/env-minion,1857317,env-minion,https://github.com/NikaEco/env-minion#readme,git+https://github.com/NikaEco/env-minion.git,191431,env-minion,https://github.com/NikaEco/env-minion,https://github.com/NikaEco/env-minion
github.com/wulfmann/env-resolver,1857383,env-resolver,,https://github.com/wulfmann/env-resolver/tree/master/node,191522,env-resolver,https://github.com/wulfmann/env-resolver/tree/master/python,https://github.com/wulfmann/env-resolver/tree/master/python
github.com/developmentseed/eoapi-cdk,1858666,eoapi-cdk,https://github.com/developmentseed/eoapi-cdk#readme,git+https://github.com/developmentseed/eoapi-cdk.git,191663,eoapi-cdk,https://github.com/developmentseed/eoapi-cdk.git,https://github.com/developmentseed/eoapi-cdk.git
github.com/hitsz-ids/opendlp,2870865,postcat-opendlp,https://github.com/hitsz-ids/openDLP#readme,git+https://github.com/hitsz-ids/openDLP.git,434788,opendlp,https://github.com/hitsz-ids/openDLP,https://github.com/hitsz-ids/openDLP
github.com/seuusuario/seurepositorio,1862276,erc1400-solidity,https://github.com/seuusuario/seurepositorio#readme,git+https://github.com/seuusuario/seurepositorio.git,506194,PyMakTub,https://github.com/seuusuario/seurepositorio,https://github.com/seuusuario/seurepositorio
github.com/discord/erlpack,1864051,erlpack,https://github.com/discord/erlpack#readme,git+https://github.com/discord/erlpack.git,484299,pure-py-erlpack,http://github.com/discord/erlpack,http://github.com/discord/erlpack
github.com/bharathvariar/etc-activelearning,1889032,etc_activelearning,https://github.com/bharathvariar/etc-activelearning.git,git+https://github.com/bharathvariar/etc-activelearning.git.git,194586,etc-activelearning,https://pypi.org/project/etc-activelearning/,https://github.com/bharathvariar/etc-activelearning.git.git
github.com/abiywondimu5758/ethiopian-date-converter,1891246,ethiopian-date-converter-ts,https://github.com/abiywondimu5758/ethiopian-date-converter#readme,git+https://github.com/abiywondimu5758/ethiopian-date-converter.git,194963,ethiopian-date-converter-py,https://github.com/abiywondimu5758/ethiopian-date-converter,https://github.com/abiywondimu5758/ethiopian-date-converter
github.com/everdropde/ed-aws-cdk-constructs,1895592,everdrop-aws-cdk-constructs,https://github.com/everdropde/ed-aws-cdk-constructs#readme,git+https://github.com/everdropde/ed-aws-cdk-constructs.git,196369,everdrop-aws-cdk-constructs,https://github.com/everdropde/ed-aws-cdk-constructs.git,https://github.com/everdropde/ed-aws-cdk-constructs.git
github.com/googollee/eviltransform,1896416,eviltransform,https://github.com/googollee/eviltransform#readme,git+https://github.com/googollee/eviltransform.git,196577,eviltransform,https://github.com/googollee/eviltransform,https://github.com/googollee/eviltransform
github.com/kislyuk/exabio-cli-sdk,1898038,exabio,https://github.com/kislyuk/exabio-cli-sdk#readme,git+https://github.com/kislyuk/exabio-cli-sdk.git,708757,xb,https://github.com/kislyuk/exabio-cli-sdk,https://github.com/kislyuk/exabio-cli-sdk
github.com/exa-analytics/exatomic,2316868,jupyter-exatomic,https://github.com/exa-analytics/exatomic#readme,git+https://github.com/exa-analytics/exatomic.git,198600,exatomic,https://github.com/exa-analytics/exatomic,https://github.com/exa-analytics/exatomic
github.com/exisllc/softwareactivationproject,1901672,exisone-client,https://www.exisone.com,git+https://github.com/ExisLLC/SoftwareActivationProject.git,199347,exisone-client,https://pypi.org/project/exisone-client/,https://github.com/ExisLLC/SoftwareActivationProject
github.com/exospherehost/exospherehost,1902184,exospherehost,https://exosphere.host,git+https://github.com/exospherehost/exospherehost.git,199592,exospherehost,https://pypi.org/project/exospherehost/,https://github.com/exospherehost/exospherehost/tree/main/python-sdk
github.com/trentaicedcoffee/access-secure,2351555,koa-acsecure,https://github.com/TrentaIcedCoffee/access-secure#readme,git+https://github.com/TrentaIcedCoffee/access-secure.git,216476,Flask-ACSecure,https://github.com/TrentaIcedCoffee/access-secure,https://github.com/TrentaIcedCoffee/access-secure
github.com/savvytools/ez-constructs,1916729,ez-constructs,https://github.com/SavvyTools/ez-constructs#readme,git+https://github.com/SavvyTools/ez-constructs.git,201174,ez-constructs,https://github.com/SavvyTools/ez-constructs.git,https://github.com/SavvyTools/ez-constructs.git
github.com/tkellen/fantasy-database,1926698,fantasy-database,https://github.com/tkellen/fantasy-database,git://github.com/tkellen/fantasy-database.git,204283,fantasy-database,https://github.com/tkellen/fantasy-database,https://github.com/tkellen/fantasy-database
github.com/ftalburt/fantasy-hockey-notifier-cdk,1926721,fantasy-hockey-notifier-cdk,https://github.com/ftalburt/fantasy-hockey-notifier-cdk.git#readme,git+https://github.com/ftalburt/fantasy-hockey-notifier-cdk.git,204290,fantasy-hockey-notifier-cdk,https://github.com/ftalburt/fantasy-hockey-notifier-cdk.git#readme,https://github.com/ftalburt/fantasy-hockey-notifier-cdk.git
github.com/darthhaider/darthhaider_cdk_projen_test,2430283,lllfahaider-test-cdk-construct-01,https://github.com/DarthHaider/darthhaider_cdk_projen_test#readme,git+https://github.com/DarthHaider/darthhaider_cdk_projen_test.git,329573,lllfahaider-test-cdk-construct-01,https://github.com/DarthHaider/darthhaider_cdk_projen_test.git,https://github.com/DarthHaider/darthhaider_cdk_projen_test.git
github.com/upsonic/fast-ucp,1930326,fast-ucp,https://github.com/upsonic/fast-ucp#readme,git+https://github.com/upsonic/fast-ucp.git,207474,fast-ucp,https://pypi.org/project/fast-ucp/,https://github.com/upsonic/fast-ucp
github.com/dooilabs/fastapps,1930546,fastapps,https://fastapps.org,git+https://github.com/DooiLabs/FastApps.git,205785,fastapps,https://pypi.org/project/fastapps/,https://github.com/DooiLabs/FastApps
github.com/dmontgomery40/faxbot,1934136,faxbot-mcp,https://github.com/DMontgomery40/Faxbot#readme,git+https://github.com/DMontgomery40/Faxbot.git,207826,faxbot,https://github.com/DMontgomery40/Faxbot,https://github.com/DMontgomery40/Faxbot
github.com/cnfeffery/feffery-antd-charts,1939330,feffery_antd_charts,https://github.com/CNFeffery/feffery-antd-charts,git+https://github.com/CNFeffery/feffery-antd-charts.git,209410,feffery-antd-charts,https://github.com/CNFeffery/feffery-antd-charts,https://github.com/CNFeffery/feffery-antd-charts
github.com/cnfeffery/feffery-antd-components,1939331,feffery_antd_components,http://fac.feffery.tech/,git+https://github.com/CNFeffery/feffery-antd-components.git,209411,feffery-antd-components,https://github.com/CNFeffery/feffery-antd-components,https://github.com/CNFeffery/feffery-antd-components
github.com/cnfeffery/feffery-antd-mobile-components,1939332,feffery_antd_mobile_components,https://github.com/https://github.com/CNFeffery/feffery-antd-mobile-components,git://github.com/https://github.com/CNFeffery/feffery-antd-mobile-components.git,209412,feffery-antd-mobile-components,https://github.com/CNFeffery/feffery-antd-mobile-components,https://github.com/CNFeffery/feffery-antd-mobile-components
github.com/hogastack/feffery-infographic,1939333,feffery_infographic,https://github.com/HogaStack/feffery-infographic,git+https://github.com/HogaStack/feffery-infographic.git,209414,feffery-infographic,https://github.com/HogaStack/feffery-infographic,https://github.com/HogaStack/feffery-infographic
github.com/cnfeffery/feffery-leaflet-components,1939334,feffery_leaflet_components,https://github.com/https://github.com/CNFeffery/feffery-leaflet-components,git://github.com/https://github.com/CNFeffery/feffery-leaflet-components.git,209415,feffery-leaflet-components,https://github.com/CNFeffery/feffery-leaflet-components,https://github.com/CNFeffery/feffery-leaflet-components
github.com/cnfeffery/feffery-maplibre,1939335,feffery_maplibre,https://github.com/CNFeffery/feffery-maplibre,git+https://github.com/CNFeffery/feffery-maplibre.git,209416,feffery-maplibre,https://github.com/CNFeffery/feffery-maplibre,https://github.com/CNFeffery/feffery-maplibre
github.com/cnfeffery/feffery-markdown-components,1939336,feffery_markdown_components,https://github.com/CNFeffery/feffery-markdown-components,git+https://github.com/CNFeffery/feffery-markdown-components.git,209417,feffery-markdown-components,https://github.com/CNFeffery/feffery-markdown-components,https://github.com/CNFeffery/feffery-markdown-components
github.com/cnfeffery/feffery-utils-components,1939337,feffery_utils_components,https://github.com/CNFeffery/feffery-utils-components,git+https://github.com/CNFeffery/feffery-utils-components.git,209418,feffery-utils-components,https://github.com/CNFeffery/feffery-utils-components,https://github.com/CNFeffery/feffery-utils-components
github.com/fenix-blockchain/fenix-pipeline,1940804,fenix-pipeline-sdk,https://github.com/fenix-blockchain/fenix-pipeline#readme,git+https://github.com/fenix-blockchain/fenix-pipeline.git,209776,fenix-pipeline-sdk,https://github.com/fenix-blockchain/fenix-pipeline,https://github.com/fenix-blockchain/fenix-pipeline
github.com/brandonhenry/ffmcp,1943978,ffmcp,https://github.com/brandonhenry/ffmcp#readme,git+https://github.com/brandonhenry/ffmcp.git,210380,ffmcp,https://github.com/brandonhenry/ffmcp,https://github.com/brandonhenry/ffmcp
github.com/scratchrealm/figurl-jupyter,1947292,figurl-jupyter,https://github.com/scratchrealm/figurl-jupyter,git+https://github.com/scratchrealm/figurl-jupyter.git,211451,figurl-jupyter,https://github.com/scratchrealm/figurl-jupyter,https://github.com/scratchrealm/figurl-jupyter
github.com/imbelousov/findany,1952639,findany,https://github.com/imbelousov/findany#readme,git+https://github.com/imbelousov/findany.git,213063,findany,https://pypi.org/project/findany/,https://github.com/imbelousov/findany
github.com/0xjeremy/fireeye,1955518,fireeye,https://github.com/0xJeremy/FireEye#readme,git+https://github.com/0xJeremy/FireEye.git,214146,FireEye,https://github.com/0xJeremy/FireEye,https://github.com/0xJeremy/FireEye
github.com/alexschimpf/flagship,1963898,flagship-sdk,https://github.com/alexschimpf/flagship/sdk/javascript,git+https://github.com/alexschimpf/flagship.git,215543,flagship-sdk,https://pypi.org/project/flagship-sdk/,https://github.com/alexschimpf/flagship
github.com/lumos-labs-hq/flash,1964734,flashorm,https://github.com/Lumos-Labs-HQ/flash#readme,git+https://github.com/Lumos-Labs-HQ/flash.git,216404,flashorm,https://github.com/Lumos-Labs-HQ/flash,https://github.com/Lumos-Labs-HQ/flash
github.com/yoobool/flask-state,1964803,flask-state-test,https://github.com/yoobool/flask-state,git+https://github.com/yoobool/flask-state.git,218893,Flask-State-test,https://github.com/yoobool/flask-state,https://github.com/yoobool/flask-state
github.com/memgrafter/flatagents,1965049,flatagents,https://github.com/memgrafter/flatagents,git+https://github.com/memgrafter/flatagents.git,219324,flatagents,https://pypi.org/project/flatagents/,https://github.com/memgrafter/flatagents
github.com/dweemx/flatmake,1965181,flatmake,https://github.com/dweemx/flatmake#readme,git+https://github.com/dweemx/flatmake.git,219391,flatmake,https://github.com/dweemx/flatmake,https://github.com/dweemx/flatmake
github.com/byuawsfhtl/flexibledate,1966567,flexibledatets,https://github.com/byuawsfhtl/FlexibleDate#readme,git+https://github.com/byuawsfhtl/FlexibleDate.git,219866,FlexibleDate,https://github.com/byuawsfhtl/FlexibleDate.git,https://github.com/byuawsfhtl/FlexibleDate.git
github.com/jeanextreme002/flightradarapi,1967346,flightradarapi,https://github.com/JeanExtreme002/FlightRadarAPI#readme,git+https://github.com/JeanExtreme002/FlightRadarAPI.git,220193,FlightRadarAPI,https://pypi.org/project/FlightRadarAPI/,https://github.com/JeanExtreme002/FlightRadarAPI
github.com/chicogong/flow-tts,1969839,flow-tts,https://github.com/chicogong/flow-tts#readme,git+https://github.com/chicogong/flow-tts.git,221067,flow-tts,https://pypi.org/project/flow-tts/,https://github.com/chicogong/flow-tts
github.com/flutter-mcp/flutter-mcp,1971677,flutter-mcp,https://github.com/flutter-mcp/flutter-mcp#readme,git+https://github.com/flutter-mcp/flutter-mcp.git,275974,iflow-mcp_flutter-mcp-server,https://github.com/flutter-mcp/flutter-mcp,https://github.com/flutter-mcp/flutter-mcp
github.com/soar-coding-life/flvmeta-timestamp-analyzer,1972260,flvmeta-timestamp-analyzer,https://github.com/Soar-Coding-Life/flvmeta-timestamp-analyzer#readme,git+https://github.com/Soar-Coding-Life/flvmeta-timestamp-analyzer.git,221652,flvmeta-timestamp-analyzer,https://github.com/Soar-Coding-Life/flvmeta-timestamp-analyzer,https://github.com/Soar-Coding-Life/flvmeta-timestamp-analyzer
github.com/aprzysiuda/flywaymigrationconstruct,1973004,flywaymigrationconstruct,https://github.com/APrzysiuda/flywaymigrationconstruct#readme,git+https://github.com/APrzysiuda/flywaymigrationconstruct.git,221968,flywaymigrationconstruct,https://github.com/APrzysiuda/flywaymigrationconstruct.git,https://github.com/APrzysiuda/flywaymigrationconstruct.git
github.com/180517/flywaymigrationconstruct-monocdk,1973005,flywaymigrationconstructmonocdk,https://github.com/180517/flywaymigrationconstruct-monocdk#readme,git+https://github.com/180517/flywaymigrationconstruct-monocdk.git,221969,flywaymigrationconstructmonocdk,https://github.com/180517/flywaymigrationconstruct-monocdk.git,https://github.com/180517/flywaymigrationconstruct-monocdk.git
github.com/hwd404/fold-r-pp,1974798,fold-r-pp,https://github.com/hwd404/FOLD-R-PP#readme,git+https://github.com/hwd404/FOLD-R-PP.git,222719,foldrpp,https://github.com/hwd404/FOLD-R-PP,https://github.com/hwd404/FOLD-R-PP
github.com/forta-network/forta-agent-sdk,1983834,forta-agent,https://forta.org/,git+https://github.com/forta-network/forta-agent-sdk.git,224067,forta-agent,https://forta.org/,https://github.com/forta-network/forta-agent-sdk
github.com/founderx-ai/roocommands,3111529,rooctl,https://github.com/founderx-ai/RooCommands#readme,git+https://github.com/founderx-ai/RooCommands.git,562793,rooctl,https://pypi.org/project/rooctl/,https://github.com/founderx-ai/RooCommands/tree/main/orchestration-system/cli
github.com/brondavies/filetypetranslator,1996333,fttlib,https://github.com/brondavies/filetypetranslator#readme,git+https://github.com/brondavies/filetypetranslator.git,227842,fttlib,https://github.com/brondavies/filetypetranslator,https://github.com/brondavies/filetypetranslator
github.com/fyersdev/fyers-api-sample-code,2003340,fyers-api-v3,https://myapi.fyers.in/docsv3,git+https://github.com/FyersDev/fyers-api-sample-code.git#sample_v3,230212,fyers-apiv3,https://github.com/FyersDev/fyers-api-sample-code/tree/sample_v3/v3/python,https://github.com/FyersDev/fyers-api-sample-code/tree/sample_v3/v3/python
github.com/lidaof/g3d,2004421,g3djs,https://github.com/lidaof/g3d/g3djs#readme,git+https://github.com/lidaof/g3d.git,230433,g3dtools,https://github.com/lidaof/g3d,https://github.com/lidaof/g3d
github.com/kaelzhang/gaia,2005779,gaia,https://github.com/kaelzhang/gaia#readme,git://github.com/kaelzhang/gaia.git,230882,gaia.py,https://github.com/kaelzhang/gaia,https://github.com/kaelzhang/gaia
github.com/imandel/gallavant,2007272,gallavant,https://github.com/imandel/gallavant,git+https://github.com/imandel/gallavant.git,231226,gallavant,https://github.com/imandel/gallavant,https://github.com/imandel/gallavant
github.com/djpeach/gameit,2008231,gameit,https://github.com/djpeach/Gameit#readme,git+https://github.com/djpeach/Gameit.git,231445,gameit,https://github.com/djpeach/Gameit,https://github.com/djpeach/Gameit
github.com/onix-systems/gbl-ninja-sdk-multiplatform,2015726,gbl-ninja,https://github.com/Onix-Systems/GBL-NINJA-SDK-Multiplatform#readme,git+https://github.com/Onix-Systems/GBL-NINJA-SDK-Multiplatform.git,233131,gbl-ninja,https://pypi.org/project/gbl-ninja/,https://github.com/Onix-Systems/GBL-NINJA-SDK-Multiplatform
github.com/soda-mpc/soda-sdk,3241642,soda-sdk,https://github.com/soda-mpc/soda-sdk#readme,git+https://github.com/soda-mpc/soda-sdk.git,603928,soda-sdk,https://github.com/soda-mpc/soda-sdk,https://github.com/soda-mpc/soda-sdk
github.com/googlecloudplatform/jupyter-extensions,2016752,gcp_jupyterlab_shared,https://github.com/GoogleCloudPlatform/jupyter-extensions#readme,git+https://github.com/GoogleCloudPlatform/jupyter-extensions.git,305819,kernels-mixer,https://github.com/GoogleCloudPlatform/jupyter-extensions/tree/master/kernels-mixer,https://github.com/GoogleCloudPlatform/jupyter-extensions/tree/master/kernels-mixer
github.com/sanjaymalladi/gemitask,2019298,gemi-task,https://github.com/sanjaymalladi/gemiTask#readme,git+https://github.com/sanjaymalladi/gemiTask.git,234938,gemiTask,https://github.com/sanjaymalladi/gemiTask,https://github.com/sanjaymalladi/gemiTask
github.com/mimiclab/geminisearchmcp,2019583,gemini-search-mcp,https://github.com/MIMICLab/GeminiSearchMCP#readme,git+https://github.com/MIMICLab/GeminiSearchMCP.git,234907,gemini-search-mcp,https://pypi.org/project/gemini-search-mcp/,https://github.com/MIMICLab/GeminiSearchMCP
github.com/microsoft/botbuilder-python,2023586,generator-botbuilder-python,https://github.com/Microsoft/botbuilder-python,git+https://github.com/Microsoft/botbuilder-python.git,66220,botframework-streaming,https://www.github.com/Microsoft/botbuilder-python,https://www.github.com/Microsoft/botbuilder-python
github.com/agoose77/gennaker-tools,2035363,gennaker-tools,https://github.com/agoose77/gennaker-tools,git+https://github.com/agoose77/gennaker-tools.git,236243,gennaker-tools,https://pypi.org/project/gennaker-tools/,https://github.com/agoose77/gennaker-tools.git
github.com/guramzhgamadze/georgian-hyphenation,2037533,georgian-hyphenation,https://github.com/guramzhgamadze/georgian-hyphenation#readme,git+https://github.com/guramzhgamadze/georgian-hyphenation.git,237840,georgian-hyphenation,https://github.com/guramzhgamadze/georgian-hyphenation,https://github.com/guramzhgamadze/georgian-hyphenation
github.com/kelv-inn/geoshell,2037638,geoshell,https://github.com/kelv-inn/geoshell#readme,git+https://github.com/kelv-inn/geoshell.git,237917,geoshell,https://github.com/kelv-inn/geoshell,https://github.com/kelv-inn/geoshell
github.com/danielhstahl/getsshpubkey,2041980,getsshpubkey,https://github.com/danielhstahl/getsshpubkey,git+https://github.com/danielhstahl/getsshpubkey.git,239047,getsshpubkey,https://github.com/danielhstahl/getsshpubkey,https://github.com/danielhstahl/getsshpubkey
github.com/rafaeljohn9/gh-templates,2047629,gh-templates-windows-x64,https://github.com/RafaelJohn9/gh-templates#readme,git+https://github.com/RafaelJohn9/gh-templates.git,240222,gh-templates,https://github.com/RafaelJohn9/gh-templates,https://github.com/RafaelJohn9/gh-templates
github.com/roman910dev/ghmd,2048191,ghmd-js,https://github.com/roman910dev/ghmd,git+https://github.com/roman910dev/ghmd.git,239987,ghmd,https://pypi.org/project/ghmd/,https://github.com/roman910dev/ghmd.git
github.com/bleedingxiko/ghoststream,2048704,ghoststream-sdk,https://github.com/BleedingXiko/GhostStream#readme,git+https://github.com/BleedingXiko/GhostStream.git,240105,ghoststream,https://github.com/BleedingXiko/GhostStream,https://github.com/BleedingXiko/GhostStream
github.com/thombashi/ghscard,2048822,ghscard,https://github.com/thombashi/ghscard,git+https://github.com/thombashi/ghscard.git,240181,ghscard,https://github.com/thombashi/ghscard,https://github.com/thombashi/ghscard
