Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/s00d/tauri-plugin-centrifugo,10772,tauri-plugin-centrifugo,,https://github.com/s00d/tauri-plugin-centrifugo,3346764,tauri-plugin-centrifugo-api,https://github.com/s00d/tauri-plugin-centrifugo#readme,git+https://github.com/s00d/tauri-plugin-centrifugo.git
github.com/lgarron/repo,10793,repo,,https://github.com/lgarron/repo,643455,@lgarron-bin/repo-x86_64-unknown-linux-gnu,https://github.com/lgarron/repo#readme,git+https://github.com/lgarron/repo.git
github.com/jaehafe/jgf,10911,jgf,https://github.com/jaehafe/jgf,https://github.com/jaehafe/jgf,2277657,jgf-win32-x64,https://github.com/jaehafe/jgf,git+https://github.com/jaehafe/jgf.git
github.com/jujulego/pythagore,73123,pythagore,,https://github.com/Jujulego/pythagore,590567,@jujulego/pythagore,,https://github.com/Jujulego/pythagore
github.com/rolldown/rolldown,213026,brk_rolldown_plugin_lazy_compilation,https://rolldown.rs/,https://github.com/rolldown/rolldown,3108137,rolldown,https://rolldown.rs/,git+https://github.com/rolldown/rolldown.git
github.com/ripe-tech/pconvert-rust,11234,pconvert-rust,https://github.com/ripe-tech/pconvert-rust,https://github.com/ripe-tech/pconvert-rust,2823846,pconvert-rust,https://github.com/ripe-tech/pconvert-rust,git+https://github.com/ripe-tech/pconvert-rust.git
github.com/miraland-labs/miraplex-program-library,119574,miraplex-token-metadata-context-derive,,https://github.com/miraland-labs/miraplex-program-library,721380,@miraplex/miraplex-token-metadata,https://metaplex.com,git+https://github.com/miraland-labs/miraplex-program-library.git
github.com/schem-at/insign,11341,insign,,https://github.com/Schem-at/Insign,2228852,insign-wasm-web,https://github.com/Schem-at/Insign,git+https://github.com/Schem-at/Insign.git
github.com/mabels/ipaddress,11373,ipaddress,https://github.com/mabels/ipaddress,https://github.com/mabels/ipaddress.git,2241928,ipaddress,https://github.com/mabels/ipaddress#readme,git+https://github.com/mabels/ipaddress.git
github.com/icdocsoc/docsoc-tools,11430,clickup-ical-sync,https://github.com/icdocsoc/docsoc-tools/tree/main/clickup/calendar-sync,https://github.com/icdocsoc/docsoc-tools/tree/main/clickup/calendar-sync,307573,@docsoc/util,https://github.com/icdocsoc/docsoc-tools/tree/main/common/util#readme,git+https://github.com/icdocsoc/docsoc-tools.git
github.com/iosis-tech/swiftness,164213,swiftness_stark,,https://github.com/iosis-tech/swiftness,3324728,swiftness-starknet-with-keccak-blake2s,https://github.com/iosis-tech/swiftness#readme,git+https://github.com/iosis-tech/swiftness.git
github.com/dfgordon/a2-memory-map,11684,a2-memory-map,https://github.com/dfgordon/a2-memory-map,https://github.com/dfgordon/a2-memory-map,1275619,a2-memory-map,https://github.com/dfgordon/a2-memory-map#readme,git+https://github.com/dfgordon/a2-memory-map.git
github.com/universalappfactory/tauri-plugin-medialibrary,11752,tauri-plugin-medialibrary,,https://github.com/universalappfactory/tauri-plugin-medialibrary,1151066,@universalappfactory/tauri-plugin-medialibrary,,https://github.com/universalappfactory/tauri-plugin-medialibrary
github.com/asolhq/asol,79055,asol,https://asol.so,https://github.com/aSolHQ/asol,106686,@asolhq/sdk,https://asol.so,https://github.com/aSolHQ/asol
github.com/pyth-network/per,146605,express-relay-api-types,,https://github.com/pyth-network/per,888004,@pythnetwork/express-relay-js,https://github.com/pyth-network/per/tree/main/sdk/js,git+https://github.com/pyth-network/per.git
github.com/atomicgamer9523/hyperhasher,11893,hyperhasher,https://github.com/AtomicGamer9523/Hyperhasher,https://github.com/AtomicGamer9523/Hyperhasher,2189574,hyperhasher,https://github.com/AtomicGamer9523/Hyperhasher#readme,git+https://github.com/AtomicGamer9523/Hyperhasher.git
github.com/autoschematic-sh/autoschematic,163264,autoschematic-core,https://autoschematic.sh,https://github.com/autoschematic-sh/autoschematic,1401670,autoschematic-sdk,https://github.com/autoschematic-sh/autoschematic#readme,git+https://github.com/autoschematic-sh/autoschematic.git
github.com/storopoli/yubikey-evm-signer,12029,yubikey-evm-signer-wasm,,https://github.com/storopoli/yubikey-evm-signer,3712538,yubikey-evm-signer,https://github.com/storopoli/yubikey-evm-signer#readme,git+https://github.com/storopoli/yubikey-evm-signer.git
github.com/tevinthuku/js_typify_gostruct,12034,js_typify_gostruct,,https://github.com/Tevinthuku/js_typify_gostruct/,1088335,@tevinthuku/js_typify_gostruct,https://github.com/Tevinthuku/js_typify_gostruct#readme,git+https://github.com/Tevinthuku/js_typify_gostruct.git
github.com/zavora-ai/adk-rust,210268,adk-browser,,https://github.com/zavora-ai/adk-rust,1256446,@zavora-ai/adk-ui-react,https://github.com/zavora-ai/adk-rust#readme,git+https://github.com/zavora-ai/adk-rust.git
github.com/hanzzok/hanzzok,97860,hanzzok,https://hanzzok.github.io/,https://github.com/hanzzok/hanzzok,2405073,libhanzzok,https://hanzzok.github.io/,git+https://github.com/hanzzok/hanzzok.git
github.com/forklaunch/forklaunch-js,12362,forklaunch,,https://github.com/forklaunch/forklaunch-js,1979886,forklaunch,https://github.com/forklaunch/forklaunch-js#readme,git+https://github.com/forklaunch/forklaunch-js.git
github.com/sevenlabs-hq/carbon,212662,carbon-stabble-stable-swap-decoder,,https://github.com/sevenlabs-hq/carbon,989247,@sevenlabs-hq/carbon-versions,https://github.com/sevenlabs-hq/carbon#readme,git+https://github.com/sevenlabs-hq/carbon.git
github.com/matrix-org/matrix-authentication-service,152957,mas-jose,https://matrix-org.github.io/matrix-authentication-service/,https://github.com/matrix-org/matrix-authentication-service/,689926,@matrix-org/syn2mas,https://github.com/matrix-org/matrix-authentication-service#readme,git+https://github.com/matrix-org/matrix-authentication-service.git
github.com/port-finance/sundial,119120,port-sundial,https://port.finance,https://github.com/port-finance/sundial,869998,@port.finance/sundial,,git@github.com:port-finance/sundial.git
github.com/gnarus-g/cnat,50309,cnat,https://github.com/Gnarus-G/cnat,https://github.com/Gnarus-G/cnat,1586492,cnat,https://github.com/Gnarus-G/cnat#readme,git+https://github.com/Gnarus-G/cnat.git
github.com/csaf-rs/vers-rs,13014,vers-rs,,https://github.com/csaf-rs/vers-rs,256037,@csaf-rs/vers-rs,https://github.com/csaf-rs/vers-rs#readme,git+https://github.com/csaf-rs/vers-rs.git
github.com/solana-program/system,13144,solana-system-client,,https://github.com/solana-program/system,3243185,solana-program-system-blockapex,https://github.com/solana-program/system#readme,git+https://github.com/solana-program/system.git
github.com/hapiprotocol/hapi-core,201686,greedy-solana,https://hapi.one,https://github.com/HAPIprotocol/hapi-core,458012,@hapi.one/core-cli,https://github.com/HAPIprotocol/hapi-core#readme,git+https://github.com/HAPIprotocol/hapi-core.git
github.com/ubugeeei/vize,217593,vize_atelier_sfc,,https://github.com/ubugeeei/vize,1176158,@vizejs/wasm,https://github.com/ubugeeei/vize#readme,git+https://github.com/ubugeeei/vize.git
github.com/bridgeconn/usfm-grammar,13476,tree-sitter-usfm3,,https://github.com/Bridgeconn/usfm-grammar,3513404,usfm-grammar-web,https://github.com/Bridgeconn/usfm-grammar#readme,git+https://github.com/Bridgeconn/usfm-grammar.git
github.com/fedimint/fedimint,207942,fedimintd,https://fedimint.org,https://github.com/fedimint/fedimint,378705,@fedimint/fedimint-client-wasm-web,https://github.com/fedimint/fedimint#readme,git+https://github.com/fedimint/fedimint.git
github.com/ang-zeyu/morsels,131758,morsels_common,,https://github.com/ang-zeyu/morsels,735441,@morsels/search-ui,https://github.com/ang-zeyu/morsels,git+https://github.com/ang-zeyu/morsels.git
github.com/orbs-network/orbs-tee-protocol,13647,orbs-tee-protocol,https://github.com/orbs-network/orbs-tee-protocol,https://github.com/orbs-network/orbs-tee-protocol,822919,@orbs-network/tee-protocol,https://github.com/orbs-network/orbs-tee-protocol#readme,git+https://github.com/orbs-network/orbs-tee-protocol.git
github.com/refilelabs/image,13747,refilelabs-image,https://refilelabs.com/image,https://github.com/refilelabs/image,918632,@refilelabs/image,https://refilelabs.com/image,git+https://github.com/refilelabs/image.git
github.com/the-ducktor/epubie-lib,13889,epubie-lib,https://github.com/The-Ducktor/epubie-lib,https://github.com/The-Ducktor/epubie-lib,1861350,epubie-wasm,https://github.com/The-Ducktor/epubie-lib,https://github.com/The-Ducktor/epubie-lib
github.com/michaelhthomas/critters-rs,14124,critters-rs,https://github.com/michaelhthomas/critters-rs,https://github.com/michaelhthomas/critters-rs,253467,@critters-rs/critters-win32-x64-msvc,https://github.com/michaelhthomas/critters-rs#readme,git+https://github.com/michaelhthomas/critters-rs.git
github.com/gofractally/psibase,201374,psibase-rust-workspace-hack,https://psibase.io,https://github.com/gofractally/psibase,882565,@psitest/lib,https://github.com/gofractally/psibase,git+https://github.com/gofractally/psibase.git
github.com/link-foundation/lino-env,14279,lino-env,,https://github.com/link-foundation/lino-env,2415743,lino-env,https://github.com/link-foundation/lino-env#readme,git+https://github.com/link-foundation/lino-env.git
github.com/github/stack-graphs,14526,tree-sitter-stack-graphs-java,https://github.com/github/stack-graphs/tree/main/languages/tree-sitter-stack-graphs-java,https://github.com/github/stack-graphs,3443076,tree-sitter-stack-graphs,https://github.com/github/stack-graphs/tree/main/tree-sitter-stack-graphs,git+https://github.com/github/stack-graphs.git
github.com/sosweetham/tauri-plugin-torch,14317,tauri-plugin-torch,https://kodski.com,https://github.com/sosweetham/tauri-plugin-torch,1022706,@sosweetham/tauri-plugin-torch-api,https://github.com/sosweetham/tauri-plugin-torch#readme,git+https://github.com/sosweetham/tauri-plugin-torch.git
github.com/ruvnet/ruv-fann,197907,neuro-divergent-training,,https://github.com/ruvnet/ruv-FANN,3124831,ruv-swarm,https://github.com/ruvnet/ruv-FANN#readme,git+https://github.com/ruvnet/ruv-FANN.git
github.com/jjm2317/dslint,14385,dslint,,https://github.com/jjm2317/dslint,1753950,dirslint,https://github.com/jjm2317/dslint#readme,git+https://github.com/jjm2317/dslint.git
github.com/manjunathh-xyz/repopulse,14453,repopulse,https://repopulse-one.vercel.app,https://github.com/manjunathh-xyz/repopulse,3075407,repopulse,https://repopulse-one.vercel.app,git+https://github.com/manjunathh-xyz/repopulse.git
github.com/pedrozappa/tree-sitter-strdl,14461,tree-sitter-strudel,,https://github.com/pedrozappa/tree-sitter-strdl,3443086,tree-sitter-strudel,https://github.com/pedrozappa/tree-sitter-strdl#readme,git+https://github.com/pedrozappa/tree-sitter-strdl.git
github.com/stac-utils/rustac,208624,stac-validate,https://stac-utils.github.io/rustac,https://github.com/stac-utils/rustac,3270826,stac-wasm,https://stac-utils.github.io/rustac,git+https://github.com/stac-utils/rustac.git
github.com/sigoden/jsona-openapi,95466,jsona-openapi,,https://github.com/sigoden/jsona-openapi,2308752,jsona-openapi-js,https://github.com/sigoden/jsona-openapi/tree/wasm-bindgen,git+https://github.com/sigoden/jsona-openapi.git
github.com/marat-tanalin/integer-scaling,28339,integer_scaling,http://tanalin.com/en/projects/integer-scaling/,https://github.com/Marat-Tanalin/integer-scaling,2231991,integer-scaling,http://tanalin.com/en/projects/integer-scaling/,git+https://github.com/Marat-Tanalin/integer-scaling.git
github.com/linera-io/linera-protocol,217930,linera-rpc,https://linera.dev,https://github.com/linera-io/linera-protocol,650222,@linera/signer,https://github.com/linera-io/linera-protocol/tree/main/linera-web/signer,
github.com/meslzy/tauri-plugin-wallpaper,15114,tauri-plugin-wallpaper,https://github.com/meslzy/tauri-plugin-wallpaper,https://github.com/meslzy/tauri-plugin-wallpaper,3346891,tauri-plugin-wallpaper,https://github.com/meslzy/tauri-plugin-wallpaper#readme,git+https://github.com/meslzy/tauri-plugin-wallpaper.git
github.com/ahaoboy/crud-path,15227,crud-path,https://github.com/ahaoboy/crud-path,https://github.com/ahaoboy/crud-path,1672520,crud-path,https://github.com/ahaoboy/crud-path#readme,git+https://github.com/ahaoboy/crud-path.git
github.com/stylearcade/zaw,15267,zaw,https://github.com/stylearcade/zaw,https://github.com/stylearcade/zaw,3723268,zaw,https://github.com/stylearcade/zaw#readme,git+https://github.com/stylearcade/zaw.git
github.com/tananetwork/tana-auth,15275,tana-auth,,https://github.com/tananetwork/tana-auth,1071080,@tananetwork/auth,https://github.com/tananetwork/tana-auth#readme,git+https://github.com/tananetwork/tana-auth.git
github.com/luwes/wesc,15297,wesc,,https://github.com/luwes/wesc,3634107,wesc,https://github.com/luwes/wesc#readme,git+https://github.com/luwes/wesc.git
github.com/balena-io-modules/jellyschema,15332,jellyschema,,https://github.com/balena-io-modules/jellyschema/,2273635,jellyschema,https://github.com/balena-io-modules/jellyschema#readme,git+https://github.com/balena-io-modules/jellyschema.git
github.com/wilsonzlin/db-rpc,19005,db-rpc-client-rs,https://github.com/wilsonzlin/db-rpc,https://github.com/wilsonzlin/db-rpc.git,1714908,db-rpc-client-js,https://github.com/wilsonzlin/db-rpc#readme,git+https://github.com/wilsonzlin/db-rpc.git
github.com/databio/gtars,208226,gtars-core,,https://github.com/databio/gtars,270557,@databio/gtars,https://github.com/databio/gtars#readme,git+https://github.com/databio/gtars.git
github.com/motiongis/activityheatmap,15752,heatmap-parse,,https://github.com/motiongis/activityHeatmap,2133289,heatmap-parse,https://github.com/motionGIS/activityHeatmap#readme,git+https://github.com/motionGIS/activityHeatmap.git
github.com/indicium-ag/readability-text-cleanup-rs,15885,readability-text-cleanup,,https://github.com/indicium-ag/readability-text-cleanup-rs,3049893,readability-text-cleanup,https://github.com/indicium-ag/readability-text-cleanup-rs#readme,git+https://github.com/indicium-ag/readability-text-cleanup-rs.git
github.com/mochi-team/cli,15917,mochi-cli,https://github.com/Mochi-Team/cli,https://github.com/Mochi-Team/cli,727002,@mochiapp/cli,https://github.com/Mochi-Team/cli,git+https://github.com/Mochi-Team/cli.git
github.com/utnet-org/utility-cli-rs,75744,unc,https://utility.cli.rs,https://github.com/utnet-org/utility-cli-rs,3515317,utility-cli-rs,https://utility.cli.rs,git+https://github.com/utnet-org/utility-cli-rs.git
github.com/raviqqe/stak,204148,stak-minifier,,https://github.com/raviqqe/stak,904627,@raviqqe/stak,https://github.com/raviqqe/stak#readme,git+https://github.com/raviqqe/stak.git
github.com/pawanhegde/kincaid,16051,kincaid,https://github.com/PawanHegde/kincaid,https://github.com/PawanHegde/kincaid,2343335,kincaid,https://github.com/PawanHegde/kincaid,git+https://github.com/PawanHegde/kincaid.git
github.com/rayliwell/tree-sitter-rstml,16084,tree-sitter-rstml,,https://github.com/rayliwell/tree-sitter-rstml.git,3443036,tree-sitter-rstml,https://github.com/rayliwell/tree-sitter-rstml#readme,git+https://github.com/rayliwell/tree-sitter-rstml.git
github.com/arlyon/async-stripe,199708,async-stripe-core,https://github.com/arlyon/async-stripe,https://github.com/arlyon/async-stripe,1388029,async-stripe,https://github.com/arlyon/async-stripe,git+https://github.com/arlyon/async-stripe.git
github.com/evestera/json_typegen,102073,json_typegen_cli,https://github.com/evestera/json_typegen,https://github.com/evestera/json_typegen,2308733,json_typegen_wasm,https://github.com/evestera/json_typegen#readme,git+https://github.com/evestera/json_typegen.git
github.com/monokrome/bl4,207147,bl4-ncs,,https://github.com/monokrome/bl4,732419,@monokrome/bl4,https://github.com/monokrome/bl4#readme,git+https://github.com/monokrome/bl4.git
github.com/luuxis/minecraft-java-core,16529,late-java-core,,https://github.com/luuxis/minecraft-java-core,2534772,minecraft-java-core-modified,https://github.com/luuxis/minecraft-java-core#readme,git+https://github.com/luuxis/minecraft-java-core.git
github.com/typstyle-rs/typstyle,165743,typstyle-core,https://typstyle-rs.github.io/typstyle/,https://github.com/typstyle-rs/typstyle,1141564,@typstyle/typstyle-wasm-bundler,https://typstyle-rs.github.io/typstyle/,git+https://github.com/typstyle-rs/typstyle.git
github.com/rewdy/md-formatter,16579,md-formatter,https://github.com/rewdy/md-formatter,https://github.com/rewdy/md-formatter,926860,@rewdy/md-formatter-win32-x64-msvc,https://github.com/rewdy/md-formatter#readme,git+https://github.com/rewdy/md-formatter.git
