Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo
1605164,github.com/openmole/gridscale,https://github.com/openmole/gridscale,https://github.com/openmole/gridscale,446888,fr.iscpif.gridscale.bundle:condor_2.10,https://github.com/openmole/gridscale,https://github.com/openmole/gridscale.git
1605165,github.com/openmole/mgo,https://github.com/openmole/mgo,https://github.com/openmole/mgo,446915,fr.iscpif:family_2.11,https://github.com/openmole/mgo,https://github.com/openmole/mgo.git
1605267,github.com/outr/youi,https://github.com/outr/youi,https://github.com/outr/youi,298798,io.youi:youi-app_2.11,https://github.com/outr/youi,https://github.com/outr/youi
1605410,github.com/paulgoldbaum/scala-influxdb-client,https://github.com/paulgoldbaum/scala-influxdb-client,https://github.com/paulgoldbaum/scala-influxdb-client,551079,com.paulgoldbaum:scala-influxdb-client_2.10,https://github.com/paulgoldbaum/scala-influxdb-client,github.com/paulgoldbaum/scala-influxdb-client
1605425,github.com/pawelkaczor/akka-ddd,https://github.com/pawelkaczor/akka-ddd,https://github.com/pawelkaczor/akka-ddd,32042,pl.newicom.dddd:akka-ddd-core_2.11,http://github.com/pawelkaczor/akka-ddd,https://github.com/pawelkaczor/akka-ddd
1605431,github.com/paulbutcher/scalamock,https://github.com/paulbutcher/scalamock,https://github.com/paulbutcher/scalamock,95430,org.scalamock:cats-effectjs_sjs1_3,http://scalamock.org/,https://github.com/paulbutcher/ScalaMock
1605761,github.com/bradyholt/cronstrue,https://github.com/bradyholt/cronstrue,https://github.com/bradyholt/cronstrue,57660,org.webjars.npm:github-com-bradyholt-cronstrue,http://webjars.org,https://github.com/bradyholt/cronstrue
1605809,github.com/bwaldvogel/mongo-java-server,https://github.com/bwaldvogel/mongo-java-server,https://github.com/bwaldvogel/mongo-java-server,486531,de.bwaldvogel:mongo-java-server,https://www.github.com/bwaldvogel/mongo-java-server,git@github.com:bwaldvogel/mongo-java-server.git
1605926,github.com/gilbertw1/slack-scala-client,https://github.com/gilbertw1/slack-scala-client,https://github.com/gilbertw1/slack-scala-client,648315,com.github.gilbertw1:slack-scala-client_2.11,https://github.com/gilbertw1/slack-scala-client,git@github.com:gilbertw1/slack-scala-client.git
1606013,github.com/gleethos/neureka,https://github.com/gleethos/neureka,https://github.com/gleethos/neureka,648159,com.github.gleethos:neureka,https://gleethos.github.io/neureka/index.html,https://github.com/Gleethos/neureka
1606039,github.com/gnieh/diffson,https://github.com/gnieh/diffson,https://github.com/gnieh/diffson,178397,org.gnieh:diffson-circe_2.11,https://github.com/gnieh/diffson,https://github.com/gnieh/diffson
1606263,github.com/gzoller/scala-reflection,https://github.com/gzoller/scala-reflection,https://github.com/gzoller/scala-reflection,726983,co.blocke:scala-reflection_3,https://github.com/gzoller/scala-reflection,https://github.com/gzoller/scala-reflection
1606281,github.com/grapebaba/sui4j,https://github.com/grapebaba/sui4j,https://github.com/grapebaba/sui4j,288835,me.grapebaba:sui4j,https://github.com/GrapeBaBa/sui4j,https://github.com/GrapeBaBa/sui4j
1606293,github.com/graphql-java/graphql-java-extended-scalars,https://github.com/graphql-java/graphql-java-extended-scalars,https://github.com/graphql-java/graphql-java-extended-scalars,610310,com.graphql-java:graphql-java-extended-scalars,https://github.com/graphql-java/graphql-java-extended-scalars,https://github.com/graphql-java/graphql-java-extended-scalars
1606294,github.com/graphql-java/graphql-java-extended-validation,https://github.com/graphql-java/graphql-java-extended-validation,https://github.com/graphql-java/graphql-java-extended-validation,610309,com.graphql-java:graphql-java-extended-validation,https://github.com/graphql-java/graphql-java-extended-validation,https://github.com/graphql-java/graphql-java-extended-validation
1606297,github.com/graphql-java-kickstart/graphql-java-servlet,https://github.com/graphql-java-kickstart/graphql-java-servlet,https://github.com/graphql-java-kickstart/graphql-java-servlet,610261,com.graphql-java-kickstart:graphql-java-kickstart,https://github.com/graphql-java-kickstart/graphql-java-servlet,https://github.com/graphql-java-kickstart/graphql-java-servlet
1606299,github.com/graphql-java-kickstart/graphql-java-tools,https://github.com/graphql-java-kickstart/graphql-java-tools,https://github.com/graphql-java-kickstart/graphql-java-tools,610255,com.graphql-java-kickstart:graphql-java-tools,https://github.com/graphql-java-kickstart/graphql-java-tools,https://github.com/graphql-java-kickstart/graphql-java-tools
1606396,github.com/jhalterman/concurrentunit,https://github.com/jhalterman/concurrentunit,https://github.com/jhalterman/concurrentunit,274466,net.jodah:concurrentunit,https://github.com/jhalterman/concurrentunit,http://github.com/jhalterman/concurrentunit/
1606465,github.com/gzoller/scalajack,https://github.com/gzoller/scalajack,https://github.com/gzoller/scalajack,726979,co.blocke:scalajack_2.10,https://github.com/gzoller/ScalaJack,git://github.com/gzoller/ScalaJack.git
1606629,github.com/openmessaging/openmessaging-java,https://github.com/openmessaging/openmessaging-java,https://github.com/openmessaging/openmessaging-java,320039,io.openmessaging:parent,https://github.com/openmessaging/openmessaging,https://github.com/openmessaging/openmessaging-java
1606684,github.com/sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,716929,com.alipay.sofa:rpc-sofa-boot-core,https://github.com/sofastack/sofa-rpc,
1606688,github.com/spring-cloud/spring-cloud-function,https://github.com/spring-cloud/spring-cloud-function,https://github.com/spring-cloud/spring-cloud-function,84018,org.springframework.cloud:spring-cloud-function-adapter-aws,https://github.com/spring-cloud/spring-cloud-function/spring-cloud-function-adapter-parent/spring-cloud-function-adapter-aws,https://github.com/spring-cloud/spring-cloud-function/spring-cloud-function-adapter-parent/spring-cloud-function-adapter-aws
1606847,github.com/helgeho/archivespark,https://github.com/helgeho/archivespark,https://github.com/helgeho/archivespark,647052,com.github.helgeho:archivespark_2.11,https://github.com/helgeho/ArchiveSpark,https://github.com/helgeho/ArchiveSpark
1606861,github.com/helgeho/web2warc,https://github.com/helgeho/web2warc,https://github.com/helgeho/web2warc,647050,com.github.helgeho:web2warc_2.11,https://github.com/helgeho/Web2Warc,https://github.com/helgeho/Web2Warc
1606994,github.com/hierynomus/sshj,https://github.com/hierynomus/sshj,https://github.com/hierynomus/sshj,605659,com.hierynomus:sshj,https://github.com/hierynomus/sshj,https://github.com/hierynomus/sshj
1607012,github.com/opencypher/front-end,https://github.com/opencypher/front-end,https://github.com/opencypher/front-end,177059,org.graphfoundation.ongdb:ongdb-ast-3.6,,https://github.com/openCypher/front-end
1607055,github.com/opentok/accelerator-core-android,https://github.com/opentok/accelerator-core-android,https://github.com/opentok/accelerator-core-android,554698,com.opentok.android:opentok-accelerator-core,https://github.com/opentok/accelerator-core-android,https://github.com/opentok/accelerator-core-android
1607100,github.com/hmil/roshttp,https://github.com/hmil/roshttp,https://github.com/hmil/roshttp,447302,fr.hmil:roshttp_2.10,http://github.com/hmil/RosHTTP,git@github.com:hmil/RosHTTP.git
1607116,github.com/outr/youi-template,https://github.com/outr/youi-template,https://github.com/outr/youi-template,298704,io.youi:youi-template_2.12,https://github.com/outr/youi-template,https://github.com/outr/youi-template
1607160,github.com/hortonworks/registry,https://github.com/hortonworks/registry,https://github.com/hortonworks/registry,605102,com.hortonworks.registries:atlas-common,https://github.com/hortonworks/registry,https://github.com/hortonworks/registry
1607186,github.com/houbie/lesscss-gradle-plugin,https://github.com/houbie/lesscss-gradle-plugin,https://github.com/houbie/lesscss-gradle-plugin,645881,com.github.houbie:lesscss-gradle-plugin,https://github.com/houbie/lesscss,scm:git@github.com:houbie/lesscss-gradle-plugin.git
1607187,github.com/houbie/lesscss,https://github.com/houbie/lesscss,https://github.com/houbie/lesscss,645882,com.github.houbie:lesscss,https://github.com/houbie/lesscss,scm:git@github.com:houbie/lesscss.git
1607220,github.com/hrldcpr/pcollections,https://github.com/hrldcpr/pcollections,https://github.com/hrldcpr/pcollections,268438,net.pincette:pcollections,https://github.com/hrldcpr/pcollections,https://github.com/hrldcpr/pcollections
1607237,github.com/quirkey/sammy,https://github.com/quirkey/sammy,https://github.com/quirkey/sammy,66581,org.webjars.bower:sammy,http://webjars.org,https://github.com/quirkey/sammy
1607259,github.com/http-builder-ng/http-builder-ng,https://github.com/http-builder-ng/http-builder-ng,https://github.com/http-builder-ng/http-builder-ng,391953,io.github.http-builder-ng:http-builder-ng-apache,https://http-builder-ng.github.io/http-builder-ng/,https://github.com/http-builder-ng/http-builder-ng
1607267,github.com/redhogs/cron-parser,https://github.com/redhogs/cron-parser,https://github.com/redhogs/cron-parser,267931,net.redhogs.cronparser:cron-parser,http://cron-parser.redhogs.net,https://github.com/RedHogs/cron-parser
1607340,github.com/scala/pickling,https://github.com/scala/pickling,https://github.com/scala/pickling,98711,org.scala-lang.modules:scala-pickling_2.10,https://github.com/scala/pickling,https://github.com/scala/pickling
1607341,github.com/sayi/swagger-diff,https://github.com/sayi/swagger-diff,https://github.com/sayi/swagger-diff,684252,com.deepoove:swagger-diff,https://github.com/Sayi/swagger-diff,git@github.com:Sayi/swagger-diff.git
1607504,github.com/wicket-acc/wicket-autowire,https://github.com/wicket-acc/wicket-autowire,https://github.com/wicket-acc/wicket-autowire,620846,com.github.wicket-acc:wicket-autowire,https://github.com/wicket-acc/wicket-autowire,https://github.com/wicket-acc/wicket-autowire.git
1607537,github.com/timeandspaceio/cronscheduler,https://github.com/timeandspaceio/cronscheduler,https://github.com/timeandspaceio/cronscheduler,302212,io.timeandspace:cron-scheduler,https://github.com/TimeAndSpaceIO/CronScheduler,https://github.com/TimeAndSpaceIO/CronScheduler
1607559,github.com/travisbrown/circe,https://github.com/travisbrown/circe,https://github.com/travisbrown/circe,430768,io.circe:circe-core_2.12.0-RC2,https://github.com/travisbrown/circe,https://github.com/travisbrown/circe
1607609,github.com/winder/universal-g-code-sender,https://github.com/winder/universal-g-code-sender,https://github.com/winder/universal-g-code-sender,496490,com.willwinder.universalgcodesender:ugs-core,https://github.com/winder/Universal-G-Code-Sender/tree/master/ugs-core,
1607735,github.com/worldturner/medeia-validator,https://github.com/worldturner/medeia-validator,https://github.com/worldturner/medeia-validator,495310,com.worldturner.medeia:medeia-validator-core,https://github.com/worldturner/medeia-validator,https://github.com/worldturner/medeia-validator.git
1607766,github.com/wso2/product-apim,https://github.com/wso2/product-apim,https://github.com/wso2/product-apim,42416,org.wso2.am:am-parent,,https://github.com/wso2/product-apim.git
1607781,github.com/wvlet/airframe,https://github.com/wvlet/airframe,https://github.com/wvlet/airframe,36043,org.wvlet.airframe:airframe-benchmark_2.11,https://wvlet.org/airframe,https://github.com/wvlet/airframe
1607909,github.com/xitrum-framework/scala-xgettext,https://github.com/xitrum-framework/scala-xgettext,https://github.com/xitrum-framework/scala-xgettext,11247,tv.cntt:xgettext_2.10,https://github.com/xitrum-framework/scala-xgettext,git@github.com:xitrum-framework/scala-xgettext.git
1607911,github.com/xitrum-framework/scaposer,https://github.com/xitrum-framework/scaposer,https://github.com/xitrum-framework/scaposer,11264,tv.cntt:scaposer_2.10,https://github.com/xitrum-framework/scaposer,git@github.com:xitrum-framework/scaposer.git
1607912,github.com/xitrum-framework/xitrum,https://github.com/xitrum-framework/xitrum,https://github.com/xitrum-framework/xitrum,11223,tv.cntt:xitrum_2.11,https://xitrum-framework.github.io/,git@github.com:xitrum-framework/xitrum.git
1607931,github.com/x-ream/sqli,https://github.com/x-ream/sqli,https://github.com/x-ream/sqli,299033,io.xream.sqli:sqli-parent,http://sqli.xream.io,scm:git:https://github.com/x-ream/sqli
1607939,github.com/xuwei-k/nobox,https://github.com/xuwei-k/nobox,https://github.com/xuwei-k/nobox,619342,com.github.xuwei-k:nobox_2.10,https://github.com/xuwei-k/nobox,https://github.com/xuwei-k/nobox
1607941,github.com/xuwei-k/optparse-applicative,https://github.com/xuwei-k/optparse-applicative,https://github.com/xuwei-k/optparse-applicative,619306,com.github.xuwei-k:optparse-applicative_2.11,https://github.com/xuwei-k/optparse-applicative,git@github.com:xuwei-k/optparse-applicative.git
1607989,github.com/yakivy/dupin,https://github.com/yakivy/dupin,https://github.com/yakivy/dupin,618946,com.github.yakivy:dupin-core_2.11,https://github.com/yakivy/dupin,https://github.com/yakivy/dupin
1607991,github.com/yakivy/poppet,https://github.com/yakivy/poppet,https://github.com/yakivy/poppet,618907,com.github.yakivy:poppet-circe_2.12,https://github.com/yakivy/poppet,https://github.com/yakivy/poppet
1608051,github.com/yegor256/takes,https://github.com/yegor256/takes,https://github.com/yegor256/takes,631935,com.github.piotrkot.takes:takes,https://github.com/yegor256/takes,https://github.com/yegor256/takes
1608198,github.com/yworks/yguard,https://github.com/yworks/yguard,https://github.com/yworks/yguard,490720,com.yworks:annotation,https://github.com/yWorks/yGuard,https://github.com/yWorks/yGuard
1608218,github.com/zalando/faux-pas,https://github.com/zalando/faux-pas,https://github.com/zalando/faux-pas,34022,org.zalando:faux-pas,https://github.com/zalando/faux-pas,https://github.com/zalando/faux-pas
1608222,github.com/zalando/jackson-datatype-money,https://github.com/zalando/jackson-datatype-money,https://github.com/zalando/jackson-datatype-money,34008,org.zalando:jackson-datatype-money,https://github.com/zalando/jackson-datatype-money,https://github.com/zalando/jackson-datatype-money
1608223,github.com/zalando/logbook,https://github.com/zalando/logbook,https://github.com/zalando/logbook,33990,org.zalando:logbook,https://github.com/zalando/logbook,https://github.com/zalando/logbook
1608224,github.com/zalando/nakadi,https://github.com/zalando/nakadi,https://github.com/zalando/nakadi,33957,org.zalando:nakadi,https://github.com/zalando/nakadi,scm:git@github.com:zalando/nakadi.git
1608231,github.com/zalando/tracer,https://github.com/zalando/tracer,https://github.com/zalando/tracer,33701,org.zalando:tracer-aspectj,,https://github.com/zalando/tracer
1608253,github.com/zavtech/morpheus-core,https://github.com/zavtech/morpheus-core,https://github.com/zavtech/morpheus-core,490474,com.zavtech:morpheus-core,http://www.zavtech.com/morpheus/,https://github.com/zavtech/morpheus-core.git
1608305,github.com/zerite/craftlib,https://github.com/zerite/craftlib,https://github.com/zerite/craftlib,458610,dev.zerite.craftlib:craftlib-chat,https://zerite.dev/,https://github.com/zerite/craftlib
1608325,github.com/zhaber/grules,https://github.com/zhaber/grules,https://github.com/zhaber/grules,176515,org.grules:grules,http://grules.org,scm:git@github.com:zhaber/grules.git
1608359,github.com/zio/zio-json,https://github.com/zio/zio-json,https://github.com/zio/zio-json,456785,dev.zio:zio-json-docs_2.13,https://zio.dev/zio-json/,https://github.com/zio/zio-json
1608509,github.com/romankh3/image-comparison,https://github.com/romankh3/image-comparison,https://github.com/romankh3/image-comparison,629666,com.github.romankh3:image-comparison,https://romankh3.github.io/image-comparison/,https://github.com/romankh3/image-comparison
1608793,github.com/sake92/scalajs-router,https://github.com/sake92/scalajs-router,https://github.com/sake92/scalajs-router,749282,ba.sake:router_sjs1_2.13,https://github.com/sake92/scalajs-router,https://github.com/sake92/scalajs-router
1608796,github.com/salat/salat,https://github.com/salat/salat,https://github.com/salat/salat,629005,com.github.salat:salat-core_2.10,https://github.com/salat/salat,git://github.com/salat/salat.git
1608894,github.com/sbt/sbt-unidoc,https://github.com/sbt/sbt-unidoc,https://github.com/sbt/sbt-unidoc,628677,com.github.sbt:sbt-unidoc_2.12_1.0,https://github.com/sbt/sbt-unidoc,https://github.com/sbt/sbt-unidoc
1608899,github.com/scalacenter/bloop,https://github.com/scalacenter/bloop,https://github.com/scalacenter/bloop,763333,ch.epfl.scala:sbt-bloop_sbt2_3,https://github.com/scalacenter/bloop,https://github.com/scalacenter/bloop
1608904,github.com/scalameta/metals,https://github.com/scalameta/metals,https://github.com/scalameta/metals,761385,org.scalameta:java-header-compiler,https://github.com/scalameta/metals,https://github.com/scalameta/metals
1608907,github.com/scalamolecule/molecule,https://github.com/scalamolecule/molecule,https://github.com/scalamolecule/molecule,95270,org.scalamolecule:molecule-base_2.12,http://scalamolecule.org,https://github.com/scalamolecule/molecule
1608911,github.com/scalaprops/scalaprops,https://github.com/scalaprops/scalaprops,https://github.com/scalaprops/scalaprops,628593,com.github.scalaprops:scalaprops-all_2.11,https://github.com/scalaprops/scalaprops,git@github.com:scalaprops/scalaprops.git
1608912,github.com/scalaprops/scalaprops-shapeless,https://github.com/scalaprops/scalaprops-shapeless,https://github.com/scalaprops/scalaprops-shapeless,628358,com.github.scalaprops:scalaprops-shapeless_2.11,https://github.com/scalaprops/scalaprops-shapeless,https://github.com/scalaprops/scalaprops-shapeless.git
1608914,github.com/scalastyle/scalastyle,https://github.com/scalastyle/scalastyle,https://github.com/scalastyle/scalastyle,131147,org.neo4j:scalastyle_2.11,http://www.scalastyle.org,scm:git:git@github.com:scalastyle/scalastyle.git
1608916,github.com/scaldi/scaldi,https://github.com/scaldi/scaldi,https://github.com/scaldi/scaldi,628252,com.github.scaldi:scaldi_2.10,http://scaldi.github.io/scaldi/Scaldi.html,git@github.com:scaldi/scaldi.git
1609113,github.com/searchbox-io/jest,https://github.com/searchbox-io/jest,https://github.com/searchbox-io/jest,309782,io.searchbox:jest,https://github.com/searchbox-io/Jest,git@github.com:searchbox-io/Jest.git
1609687,github.com/diffplug/durian,https://github.com/diffplug/durian,https://github.com/diffplug/durian,683280,com.diffplug.durian:durian,https://github.com/diffplug/durian,https://github.com/diffplug/durian
1609714,github.com/iipc/jwarc,https://github.com/iipc/jwarc,https://github.com/iipc/jwarc,130042,org.netpreserve:jwarc,https://github.com/iipc/jwarc,https://github.com/iipc/jwarc
1609802,github.com/imulus/retinajs,https://github.com/imulus/retinajs,https://github.com/imulus/retinajs,66607,org.webjars.bower:retinajs,http://webjars.org,https://github.com/imulus/retinajs
1609849,github.com/ing-bank/scruid,https://github.com/ing-bank/scruid,https://github.com/ing-bank/scruid,599733,com.ing.wbaa.druid:scruid_2.11,https://github.com/ing-bank/scruid/#readme,https://github.com/ing-bank/scruid
1609860,github.com/infusion/complex.js,https://github.com/infusion/complex.js,https://github.com/infusion/complex.js,68949,org.webjars.bower:complex.js,http://webjars.org,https://github.com/infusion/Complex.js
1609879,github.com/innfactory/akka-persistence-gcp-datastore,https://github.com/innfactory/akka-persistence-gcp-datastore,https://github.com/innfactory/akka-persistence-gcp-datastore,482577,de.innfactory:akka-persistence-gcp-datastore_2.12,https://github.com/innFactory/akka-persistence-gcp-datastore,git@github.com:innFactory/akka-persistence-gcp-datastore.git
1609900,github.com/ethlo/zally-maven-plugin,https://github.com/ethlo/zally-maven-plugin,https://github.com/ethlo/zally-maven-plugin,755741,ai.qianmo:zally-maven-plugin,https://github.com/ethlo/zally-maven-plugin,https://github.com:ethlo/zally-maven-plugin
1610329,github.com/jbellis/jamm,https://github.com/jbellis/jamm,https://github.com/jbellis/jamm,642896,com.github.jbellis:jamm,https://github.com/jbellis/jamm/,http://github.com/jbellis/jamm/tree/master/
1610457,github.com/jgraph/jgraphx,https://github.com/jgraph/jgraphx,https://github.com/jgraph/jgraphx,635182,com.github.monkeysintown:jgraphx,http://www.jgraph.com,scm:git:https://github.com/jgraph/jgraphx.git
1610687,github.com/lihaoyi/scala.rx,https://github.com/lihaoyi/scala.rx,https://github.com/lihaoyi/scala.rx,577835,com.lihaoyi:scalarx_2.11,https://github.com/lihaoyi/scala.rx,https://github.com/lihaoyi/scala.rx
1610688,github.com/lihaoyi/sourcecode,https://github.com/lihaoyi/sourcecode,https://github.com/lihaoyi/sourcecode,620174,com.github.xenoby:sourcecode_2.11,https://github.com/lihaoyi/sourcecode,https://github.com/lihaoyi/sourcecode
1610757,github.com/locationtech/sfcurve,https://github.com/locationtech/sfcurve,https://github.com/locationtech/sfcurve,146241,org.locationtech.sfcurve:sfcurve-api_2.11,https://github.com/locationtech/sfcurve,https://github.com/locationtech/sfcurve
1611025,github.com/manifold-systems/manifold,https://github.com/manifold-systems/manifold,https://github.com/manifold-systems/manifold,17578,systems.manifold:manifold-parent,http://manifold.systems/,https://github.com/manifold-systems/manifold
1611364,github.com/mcharmas/android-reactivelocation,https://github.com/mcharmas/android-reactivelocation,https://github.com/mcharmas/android-reactivelocation,32882,pl.charmas.android:android-reactive-location,https://github.com/mcharmas/Android-ReactiveLocation,https://github.com/mcharmas/Android-ReactiveLocation
1611585,github.com/sirthias/borer,https://github.com/sirthias/borer,https://github.com/sirthias/borer,433465,io.bullet:borer-compat-akka_2.12,https://github.com/sirthias/borer/,https://github.com/sirthias/borer/
1611598,github.com/sksamuel/elastic4s,https://github.com/sksamuel/elastic4s,https://github.com/sksamuel/elastic4s,631905,com.github.pjfanning.elastic4s:elastic4s-client-akka_2.13,https://github.com/sksamuel/elastic4s,git@github.com:sksamuel/elastic4s.git
1611609,github.com/slackapi/java-slack-sdk,https://github.com/slackapi/java-slack-sdk,https://github.com/slackapi/java-slack-sdk,534529,com.slack.api:slack-sdk-parent,https://github.com/slackapi/java-slack-sdk,git@github.com:slackapi/java-slack-sdk.git
1611647,github.com/slub/urnlib,https://github.com/slub/urnlib,https://github.com/slub/urnlib,476469,de.slub-dresden:urnlib,https://github.com/slub/urnlib,git@github.com:slub/urnlib.git
1611661,github.com/smartbear/soapui,https://github.com/smartbear/soapui,https://github.com/smartbear/soapui,630457,com.github.redfish4ktc.soapui:soapui,http://www.soapui.org,https://github.com/SmartBear/soapui
1611667,github.com/smicyk/groovy-jmeter,https://github.com/smicyk/groovy-jmeter,https://github.com/smicyk/groovy-jmeter,264511,net.simonix.scripts:groovy-jmeter,https://github.com/smicyk/groovy-jmeter,https://github.com/smicyk/groovy-jmeter
1611710,github.com/softwaremill/scala-clippy,https://github.com/softwaremill/scala-clippy,https://github.com/softwaremill/scala-clippy,533332,com.softwaremill.clippy:plugin_2.10,http://www.softwaremill.com,git@github.com:softwaremill/scala-clippy.git
1611711,github.com/softwaremill/tapir,https://github.com/softwaremill/tapir,https://github.com/softwaremill/tapir,531823,com.softwaremill.sttp.tapir:sbt-openapi-codegen_2.12_1.0,http://softwaremill.com/open-source,https://github.com/softwaremill/tapir
1611829,github.com/spotify/scio,https://github.com/spotify/scio,https://github.com/spotify/scio,521802,com.spotify:scio-avro_2.11,https://github.com/spotify/scio,https://github.com/spotify/scio
1611852,github.com/spring-projects/spring-integration,https://github.com/spring-projects/spring-integration,https://github.com/spring-projects/spring-integration,82770,org.springframework.integration:spring-integration,https://github.com/spring-projects/spring-integration,https://github.com/spring-projects/spring-integration
1612027,github.com/stevensouza/automon,https://github.com/stevensouza/automon,https://github.com/stevensouza/automon,218692,org.automon:automon_parent,http://www.automon.org,https://github.com/stevensouza/automon
1612062,github.com/stripe/stripe-java,https://github.com/stripe/stripe-java,https://github.com/stripe/stripe-java,518909,com.stripe:stripe-java,https://github.com/stripe/stripe-java,git@github.com:stripe/stripe-java.git
1612066,github.com/stryker-mutator/stryker4s,https://github.com/stryker-mutator/stryker4s,https://github.com/stryker-mutator/stryker4s,305449,io.stryker-mutator:sbt-stryker4s-testrunner_0.27,https://stryker-mutator.io/,https://github.com/stryker-mutator/stryker4s
1612307,github.com/pwittchen/reactivesensors,https://github.com/pwittchen/reactivesensors,https://github.com/pwittchen/reactivesensors,630915,com.github.pwittchen:reactivesensors,https://github.com/pwittchen/ReactiveSensors,https://github.com/pwittchen/ReactiveSensors
1612335,github.com/qmx/jitescript,https://github.com/qmx/jitescript,https://github.com/qmx/jitescript,286603,me.qmx.jitescript:jitescript,https://github.com/qmx/jitescript,git@github.com:qmx/jitescript.git
1612437,github.com/rafaelpimpa/buefy,https://github.com/rafaelpimpa/buefy,https://github.com/rafaelpimpa/buefy,56916,org.webjars.npm:github-com-rafaelpimpa-buefy,http://webjars.org,https://github.com/rafaelpimpa/buefy
1612451,github.com/rainerhahnekamp/sneakythrow,https://github.com/rainerhahnekamp/sneakythrow,https://github.com/rainerhahnekamp/sneakythrow,544987,com.rainerhahnekamp:sneakythrow,https://github.com/rainerhahnekamp/sneakythrow,https://github.com/rainerhahnekamp/sneakythrow
1612575,github.com/reactjs/reselect,https://github.com/reactjs/reselect,https://github.com/reactjs/reselect,56899,org.webjars.npm:github-com-reactjs-reselect,http://webjars.org,https://github.com/reactjs/reselect
1612687,github.com/remkop/picocli,https://github.com/remkop/picocli,https://github.com/remkop/picocli,439861,info.picocli:picocli,https://picocli.info,https://github.com/remkop/picocli/tree/master
1612833,github.com/risingwavelabs/risingwave,https://github.com/risingwavelabs/risingwave,https://github.com/risingwavelabs/risingwave,542208,com.risingwave:risingwave-java-root,https://www.risingwave.com,https://github.com/risingwavelabs/risingwave
1613631,github.com/phosphor-icons/core,https://github.com/phosphor-icons/core,https://github.com/phosphor-icons/core,52214,org.webjars.npm:phosphor-icons__core,https://www.webjars.org,https://github.com/phosphor-icons/core
1613696,github.com/pwittchen/networkevents,https://github.com/pwittchen/networkevents,https://github.com/pwittchen/networkevents,630925,com.github.pwittchen:networkevents,https://github.com/pwittchen/NetworkEvents,https://github.com/pwittchen/NetworkEvents
1613716,github.com/pwittchen/reactivewifi,https://github.com/pwittchen/reactivewifi,https://github.com/pwittchen/reactivewifi,630912,com.github.pwittchen:reactivewifi,https://github.com/pwittchen/ReactiveWiFi,https://github.com/pwittchen/ReactiveWifi
1614070,github.com/treasure-data/td-android-sdk,https://github.com/treasure-data/td-android-sdk,https://github.com/treasure-data/td-android-sdk,508787,com.treasuredata:td-android-sdk,https://github.com/treasure-data/td-android-sdk,https://github.com/treasure-data/td-android-sdk
1614116,github.com/zenexity/reactivemongo,https://github.com/zenexity/reactivemongo,https://github.com/zenexity/reactivemongo,103294,org.reactivemongo:reactivemongo-bson-macros_2.10,http://reactivemongo.org,git://github.com/zenexity/ReactiveMongo.git
1614350,github.com/davepacheco/node-verror,https://github.com/davepacheco/node-verror,https://github.com/davepacheco/node-verror,47376,org.webjars.npm:verror,http://webjars.org,https://github.com/davepacheco/node-verror
1614892,github.com/realm/realm-kotlin,https://github.com/realm/realm-kotlin,https://github.com/realm/realm-kotlin,311896,io.realm.kotlin:cinterop,https://realm.io,https://github.com/realm/realm-kotlin
1614993,github.com/spdx/licenselistpublisher,https://github.com/spdx/licenselistpublisher,https://github.com/spdx/licenselistpublisher,86609,org.spdx:licenseListPublisher,http://spdx.org/licenseListPublisher,https://github.com/spdx/LicenseListPublisher
1619827,github.com/acmenlt/dynamic-threadpool,https://github.com/acmenlt/dynamic-threadpool,https://github.com/acmenlt/dynamic-threadpool,733389,cn.hippox:parent,https://github.com/acmenlt/dynamic-threadpool,git@github.com:acmenlt/dynamic-threadpool.git
1620647,github.com/syt123450/giojs,https://github.com/syt123450/giojs,https://github.com/syt123450/giojs,180804,org.giojs:generator,https://giojs.org,https://https://github.com/syt123450/giojs
1622192,github.com/airbnb/deeplinkdispatch,https://github.com/airbnb/deeplinkdispatch,https://github.com/airbnb/deeplinkdispatch,719916,com.airbnb:deeplinkdispatch,https://github.com/airbnb/deeplinkdispatch,https://github.com/airbnb/deeplinkdispatch
1624713,github.com/commonwealthrobotics/mujoco-java,https://github.com/commonwealthrobotics/mujoco-java,https://github.com/commonwealthrobotics/mujoco-java,561454,com.neuronrobotics:mujoco-java,http://github.com:CommonWealthRobotics/mujoco-java,https://github.com/CommonWealthRobotics/mujoco-java
1624894,github.com/danethurber/webpack-manifest-plugin,https://github.com/danethurber/webpack-manifest-plugin,https://github.com/danethurber/webpack-manifest-plugin,46837,org.webjars.npm:webpack-manifest-plugin,http://webjars.org,https://github.com/danethurber/webpack-manifest-plugin
1625016,github.com/datatheorem/trustkit-android,https://github.com/datatheorem/trustkit-android,https://github.com/datatheorem/trustkit-android,685029,com.datatheorem.android.trustkit:TrustKit-Android,https://github.com/datatheorem/TrustKit-Android,https://github.com/datatheorem/TrustKit-Android
1625317,github.com/didi/hummer,https://github.com/didi/hummer,https://github.com/didi/hummer,401209,io.github.didi.hummer:hermes-debugger,https://github.com/didi/Hummer,https://github.com/didi/Hummer/tree/master
