Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
989713,github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing,https://github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing,https://github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing,1536948,cdk-nextjs-export-s3-dynamic-routing,https://github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing#readme,git+https://github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing.git,83083,cdk-nextjs-export-s3-dynamic-routing,https://github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing.git,https://github.com/dkershner6/cdk-nextjs-export-s3-dynamic-routing.git
1098165,github.com/dkershner6/cdk-versioned-stack-manager/cdkversionedstackmanager,https://github.com/dkershner6/cdk-versioned-stack-manager,https://github.com/dkershner6/cdk-versioned-stack-manager,1537103,cdk-versioned-stack-manager,https://github.com/dkershner6/cdk-versioned-stack-manager#readme,git+https://github.com/dkershner6/cdk-versioned-stack-manager.git,83255,cdk-versioned-stack-manager,https://github.com/dkershner6/cdk-versioned-stack-manager.git,https://github.com/dkershner6/cdk-versioned-stack-manager.git
990400,github.com/testml-lang/testml,https://github.com/testml-lang/testml,https://github.com/testml-lang/testml,3392266,testml,http://testml.org,git+https://github.com/testml-lang/testml.git,643397,testml,https://testml.org,https://github.com/testml-lang/testml/
991117,github.com/angles-n-daemons/scrutinize,https://github.com/angles-n-daemons/scrutinize,https://github.com/angles-n-daemons/scrutinize,3158500,scrutinize-client,https://github.com/angles-n-daemons/scrutinize#readme,git+https://github.com/angles-n-daemons/scrutinize.git,578491,scrutinize,http://github.com/angles-n-daemons/scrutinize,http://github.com/angles-n-daemons/scrutinize
1044531,github.com/rhysmdnz/pulumi-containerregistry/sdk,https://github.com/rhysmdnz/pulumi-containerregistry,https://github.com/rhysmdnz/pulumi-containerregistry,2911125,pulumi-containerregistry,https://www.pulumi.com,git+https://github.com/rhysmdnz/pulumi-containerregistry.git,483647,pulumi-containerregistry,https://pypi.org/project/pulumi-containerregistry/,https://github.com/rhysmdnz/pulumi-containerregistry
1005906,github.com/endatabas/endb,https://github.com/endatabas/endb,https://github.com/endatabas/endb,346865,@endatabas/endb,https://www.endatabas.com/,git+https://github.com/endatabas/endb.git,189733,endb,https://pypi.org/project/endb/,https://github.com/endatabas/endb.git
1011036,github.com/canner/vulcan-sql,https://github.com/canner/vulcan-sql,https://github.com/canner/vulcan-sql,1184255,@vulcan-sql/test-utility,https://github.com/Canner/vulcan-sql#readme,git+https://github.com/Canner/vulcan-sql.git,692354,vulcan-sql,https://github.com/Canner/vulcan-sql,https://github.com/Canner/vulcan-sql
1011535,github.com/lbrlabs/pulumi-dynatrace/sdk,https://github.com/lbrlabs/pulumi-dynatrace,https://github.com/lbrlabs/pulumi-dynatrace,635203,@lbrlabs/pulumi-dynatrace,https://www.pulumi.com,git+https://github.com/lbrlabs/pulumi-dynatrace.git,318319,lbrlabs-pulumi-dynatrace,https://www.pulumi.com,https://github.com/lbrlabs/pulumi-dynatrace
1015736,github.com/sacloud/pulumi-sakuracloud/examples/minimum-go,https://github.com/sacloud/pulumi-sakuracloud,https://github.com/sacloud/pulumi-sakuracloud,957194,@sacloud/pulumi_sakuracloud,https://github.com/sacloud/pulumi-sakuracloud,git+https://github.com/sacloud/pulumi-sakuracloud.git,483789,pulumi-sakuracloud,https://github.com/sacloud/pulumi-sakuracloud,https://github.com/sacloud/pulumi-sakuracloud
1023669,github.com/ibm/alchemy-logging/src/go/example,https://github.com/ibm/alchemy-logging,https://github.com/ibm/alchemy-logging,1316449,alchemy-logging,https://github.com/IBM/alchemy-logging#readme,git+ssh://git@github.com/IBM/alchemy-logging.git,16708,alchemy-logging,https://github.com/IBM/alchemy-logging,https://github.com/IBM/alchemy-logging
1031453,github.com/phoenixnap/pulumi-pnap/scripts/v2,https://github.com/phoenixnap/pulumi-pnap,https://github.com/phoenixnap/pulumi-pnap,2911168,pulumi-pnap,https://pulumi.io/,https://github.com/phoenixnap/pulumi-pnap,483758,pulumi-pnap,https://pulumi.io,https://github.com/phoenixnap/pulumi-pnap
1033824,github.com/marcomq/nimview,https://github.com/marcomq/nimview,https://github.com/marcomq/nimview,2677899,nimview,https://github.com/marcomq/nimview#readme,git+https://github.com/marcomq/nimview.git,396738,nimview,https://github.com/marcomq/nimview,https://github.com/marcomq/nimview
1035261,github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt/cdklambdatokenauthorizerjwt,https://github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt,https://github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt,223026,@cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt,https://github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt#readme,git+https://github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt.git,98296,cloudy-with-a-chance-of-meatballs.cdk-lambda-token-authorizer-jwt,https://github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt.git,https://github.com/cloudy-with-a-chance-of-meatballs/cdk-lambda-token-authorizer-jwt.git
1036919,github.com/dkershner6/cdk-cloudfront-associate-alias,https://github.com/dkershner6/cdk-cloudfront-associate-alias,https://github.com/dkershner6/cdk-cloudfront-associate-alias,1536721,cdk-cloudfront-associate-alias,https://github.com/dkershner6/cdk-cloudfront-associate-alias#readme,git+https://github.com/dkershner6/cdk-cloudfront-associate-alias.git,82940,cdk-cloudfront-associate-alias,https://github.com/dkershner6/cdk-cloudfront-associate-alias.git,https://github.com/dkershner6/cdk-cloudfront-associate-alias.git
1084676,github.com/maxtybar/bedrock-agents-cdk/bedrockagentscdk,https://github.com/maxtybar/bedrock-agents-cdk,https://github.com/maxtybar/bedrock-agents-cdk,1443609,bedrock-agents-cdk,https://github.com/maxtybar/bedrock-agents-cdk#readme,git+https://github.com/maxtybar/bedrock-agents-cdk.git,54631,bedrock-agent,https://github.com/maxtybar/bedrock-agents-cdk.git,https://github.com/maxtybar/bedrock-agents-cdk.git
1046351,github.com/outscale/pulumi-outscale,https://github.com/outscale/pulumi-outscale,https://github.com/outscale/pulumi-outscale,828337,@outscale/pulumi-outscale,https://www.pulumi.com,git+https://github.com/outscale/pulumi-outscale.git,483754,pulumi-outscale,https://www.pulumi.com,https://github.com/outscale/pulumi-outscale
1046363,github.com/keplergl/kepler.gl,https://github.com/keplergl/kepler.gl,https://github.com/keplergl/kepler.gl,2608249,mymap.gl,https://github.com/keplergl/kepler.gl#readme,git+https://github.com/keplergl/kepler.gl.git,305413,keplergl,https://github.com/keplergl/kepler.gl/tree/master/bindings/kepler.gl-jupyter,https://github.com/keplergl/kepler.gl/tree/master/bindings/kepler.gl-jupyter
1837768,github.com/ctfer-io/pulumi-ctfd/sdk/v2,https://github.com/ctfer-io/pulumi-ctfd,https://github.com/ctfer-io/pulumi-ctfd,257212,@ctfer-io/pulumi-ctfd,https://ctfer.io,git+https://github.com/ctfer-io/pulumi-ctfd.git,483650,pulumi-ctfd,https://ctfer.io,https://github.com/ctfer-io/pulumi-ctfd
2161811,github.com/pulumiverse/pulumi-grafana/sdk/v2,https://github.com/pulumiverse/pulumi-grafana,https://github.com/pulumiverse/pulumi-grafana,884687,@pulumiverse/grafana,https://grafana.com,git+https://github.com/pulumiverse/pulumi-grafana.git,483851,pulumiverse-grafana,https://pypi.org/project/pulumiverse-grafana/,https://github.com/pulumiverse/pulumi-grafana
1072609,github.com/1password/pulumi-onepassword/sdk,https://github.com/1password/pulumi-onepassword,https://github.com/1password/pulumi-onepassword,17786,@1password/pulumi-onepassword,https://www.developer.1password.com,git+https://github.com/1Password/pulumi-onepassword.git,483749,pulumi-onepassword,https://www.developer.1password.com,https://github.com/1Password/pulumi-onepassword
1076041,github.com/emailbob/pulumi-twingate,https://github.com/emailbob/pulumi-twingate,https://github.com/emailbob/pulumi-twingate,343599,@emailbob/twingate,https://www.twingate.com,git+https://github.com/emailbob/pulumi-twingate.git,187922,emailbob-twingate,https://www.twingate.com,https://github.com/emailbob/pulumi-twingate
1077128,github.com/unstoppablemango/pulumi-kubernetes-the-hard-way/sdk,https://github.com/unstoppablemango/pulumi-kubernetes-the-hard-way,https://github.com/unstoppablemango/pulumi-kubernetes-the-hard-way,1151505,@unmango/pulumi-kubernetes-the-hard-way,https://github.com/UnstoppableMango/pulumi-kubernetes-the-hard-way#readme,git+https://github.com/UnstoppableMango/pulumi-kubernetes-the-hard-way.git,483719,pulumi-kubernetes-the-hard-way,https://pypi.org/project/pulumi-kubernetes-the-hard-way/,https://github.com/UnstoppableMango/pulumi-kubernetes-the-hard-way
1080152,github.com/genesiscloud/pulumi-genesiscloud,https://github.com/genesiscloud/pulumi-genesiscloud,https://github.com/genesiscloud/pulumi-genesiscloud,424931,@genesiscloud/pulumi-genesiscloud,https://www.pulumi.io,git+https://github.com/genesiscloud/pulumi-genesiscloud.git,483686,pulumi-genesiscloud,https://www.pulumi.io,https://github.com/genesiscloud/pulumi-genesiscloud
1095687,github.com/hbjydev/pulumi-netbox/sdk,https://github.com/hbjydev/pulumi-netbox,https://github.com/hbjydev/pulumi-netbox,2911164,pulumi-netbox,https://github.com/hbjydev/pulumi-netbox,git+https://github.com/hbjydev/pulumi-netbox.git,483738,pulumi-netbox,https://github.com/hbjydev/pulumi-netbox,https://github.com/hbjydev/pulumi-netbox
1083673,github.com/oss4u/pulumi-youtrack-native,https://github.com/oss4u/pulumi-youtrack-native,https://github.com/oss4u/pulumi-youtrack-native,826576,@oss4u/youtrack,https://github.com/oss4u/pulumi-youtrack-native#readme,git+https://github.com/oss4u/pulumi-youtrack-native.git,483882,pulumi-youtrack,https://pypi.org/project/pulumi-youtrack/,https://github.com/oss4u/pulumi-youtrack-native
1085009,github.com/pulumiverse/pulumi-cockroach/sdk,https://github.com/pulumiverse/pulumi-cockroach,https://github.com/pulumiverse/pulumi-cockroach,884678,@pulumiverse/cockroach,https://www.cockroachlabs.com/,git+https://github.com/pulumiverse/pulumi-cockroach.git,483842,pulumiverse-cockroach,https://pypi.org/project/pulumiverse-cockroach/,https://github.com/pulumiverse/pulumi-cockroach
1326129,github.com/pulumiverse/pulumi-cpln/provider,https://github.com/pulumiverse/pulumi-cpln,https://github.com/pulumiverse/pulumi-cpln,884680,@pulumiverse/cpln,https://www.controlplane.com,git+https://github.com/pulumiverse/pulumi-cpln.git,483844,pulumiverse-cpln,https://pypi.org/project/pulumiverse-cpln/,https://github.com/pulumiverse/pulumi-cpln
1099241,github.com/cloudy-sky-software/pulumi-scaleway-instances/sdk,https://github.com/cloudy-sky-software/pulumi-scaleway-instances,https://github.com/cloudy-sky-software/pulumi-scaleway-instances,223041,@cloudyskysoftware/pulumi-scaleway-instances,https://cloudysky.software,git+https://github.com/cloudy-sky-software/pulumi-scaleway-instances.git,483792,pulumi-scaleway-instances,https://pypi.org/project/pulumi-scaleway-instances/,https://github.com/cloudy-sky-software/pulumi-scaleway-instances
1270660,github.com/georgegebbett/pulumi-stripe/provider,https://github.com/georgegebbett/pulumi-stripe,https://github.com/georgegebbett/pulumi-stripe,2911182,pulumi-stripe,https://www.pulumi.com,git+https://github.com/georgegebbett/pulumi-stripe.git,483809,pulumi-stripe,https://www.pulumi.com,https://github.com/georgegebbett/pulumi-stripe
1099099,github.com/mortaelth/pulumi-statuspage-provider,https://github.com/mortaelth/pulumi-statuspage-provider,https://github.com/mortaelth/pulumi-statuspage-provider,2911181,pulumi-statuspage,https://github.com/mortaelth/pulumi-statuspage-provider,git+https://github.com/mortaelth/pulumi-statuspage-provider.git,483806,pulumi-statuspage,https://github.com/mortaelth/pulumi-statuspage-provider,https://github.com/mortaelth/pulumi-statuspage-provider
1119257,github.com/rhysmdnz/pulumi-alicloud-fc-url,https://github.com/rhysmdnz/pulumi-alicloud-fc-url,https://github.com/rhysmdnz/pulumi-alicloud-fc-url,1320241,alicloud-fc-url,https://www.pulumi.com,git+https://github.com/rhysmdnz/pulumi-alicloud-fc-url.git,483591,pulumi-alicloud-fc-url,https://pypi.org/project/pulumi-alicloud-fc-url/,https://github.com/rhysmdnz/pulumi-alicloud-fc-url
1185349,github.com/ryan-pip/pulumi-bitbucket/examples,https://github.com/ryan-pip/pulumi-bitbucket,https://github.com/ryan-pip/pulumi-bitbucket,950519,@ryan-pip/pulumi_bitbucket,https://www.pulumi.com,git+https://github.com/ryan-pip/pulumi-bitbucket.git,483626,pulumi-bitbucket,https://www.pulumi.com,https://github.com/ryan-pip/pulumi-bitbucket
1153216,github.com/dkershner6/cdk-ssm-secure-iam-access-key,https://github.com/dkershner6/cdk-ssm-secure-iam-access-key,https://github.com/dkershner6/cdk-ssm-secure-iam-access-key,1537058,cdk-ssm-secure-iam-access-key,https://github.com/dkershner6/cdk-ssm-secure-iam-access-key#readme,git+https://github.com/dkershner6/cdk-ssm-secure-iam-access-key.git,83146,cdk-ssm-secure-iam-access-key,https://github.com/dkershner6/cdk-ssm-secure-iam-access-key.git,https://github.com/dkershner6/cdk-ssm-secure-iam-access-key.git
1155450,github.com/unmango/pulumi-pihole,https://github.com/unmango/pulumi-pihole,https://github.com/unmango/pulumi-pihole,1151506,@unmango/pulumi-pihole,https://github.com/unmango/pulumi-pihole,git+https://github.com/unmango/pulumi-pihole.git,677785,unmango-pulumi-pihole,https://github.com/unmango/pulumi-pihole,https://github.com/unmango/pulumi-pihole
1184807,github.com/awlsring/cdktf-surreal-backend,https://github.com/awlsring/cdktf-surreal-backend,https://github.com/awlsring/cdktf-surreal-backend,120322,@awlsring/cdktf-surreal-backend,https://github.com/awlsring/cdktf-surreal-backend#readme,git+https://github.com/awlsring/cdktf-surreal-backend.git,83229,cdktf-surreal-backend,https://github.com/awlsring/cdktf-surreal-backend.git,https://github.com/awlsring/cdktf-surreal-backend.git
1189383,github.com/dworthen/changelog,https://github.com/dworthen/changelog,https://github.com/dworthen/changelog,262472,@d-dev/changelog-win32-x64,https://github.com/dworthen/changelog#readme,git+https://github.com/dworthen/changelog.git,87174,changesets-win32-x64,https://pypi.org/project/changesets-win32-x64/,https://github.com/dworthen/changelog
1838730,github.com/three141/pulumi-argocd/sdk,https://github.com/three141/pulumi-argocd,https://github.com/three141/pulumi-argocd,1097182,@three14/pulumi-argocd,https://argoproj.github.io,git+https://github.com/Three141/pulumi-argocd.git,483593,pulumi-argocd,https://pypi.org/project/pulumi-argocd/,https://github.com/Three141/pulumi-argocd
1240160,github.com/opensource-nepal/ad2bs,https://github.com/opensource-nepal/ad2bs,https://github.com/opensource-nepal/ad2bs,1289278,ad2bs,https://github.com/opensource-nepal/ad2bs#readme,git+https://github.com/opensource-nepal/ad2bs.git,4382,ad2bs,https://github.com/opensource-nepal/ad2bs,https://github.com/opensource-nepal/ad2bs
1247716,github.com/maienm/pulumi-gitea,https://github.com/maienm/pulumi-gitea,https://github.com/maienm/pulumi-gitea,676187,@maienm/pulumi-gitea,https://github.com/MaienM/pulumi-gitea,git+https://github.com/MaienM/pulumi-gitea.git,483687,pulumi-gitea,https://github.com/MaienM/pulumi-gitea,https://github.com/MaienM/pulumi-gitea
1828176,github.com/pulumiverse/pulumi-configcat/sdk/v5,https://github.com/pulumiverse/pulumi-configcat,https://github.com/pulumiverse/pulumi-configcat,884679,@pulumiverse/configcat,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-configcat.git,483843,pulumiverse-configcat,https://pypi.org/project/pulumiverse-configcat/,https://github.com/pulumiverse/pulumi-configcat
1502250,github.com/twingate/pulumi-twingate/sdk/v3,https://github.com/twingate/pulumi-twingate,https://github.com/twingate/pulumi-twingate,1126978,@twingate/pulumi-twingate,https://www.twingate.com,git+https://github.com/Twingate/pulumi-twingate.git,483827,pulumi-twingate,https://www.twingate.com,https://github.com/Twingate/pulumi-twingate
1356949,github.com/wttech/pulumi-aem,https://github.com/wttech/pulumi-aem,https://github.com/wttech/pulumi-aem,1219244,@wttech/aem,https://github.com/wttech/pulumi-aem,git+https://github.com/wttech/pulumi-aem.git,707476,wttech-aem,https://github.com/wttech/pulumi-aem,https://github.com/wttech/pulumi-aem
1469636,github.com/pulumiverse/pulumi-fortios/provider,https://github.com/pulumiverse/pulumi-fortios,https://github.com/pulumiverse/pulumi-fortios,884685,@pulumiverse/fortios,https://github.com/pulumiverse/pulumi-fortios,git+https://github.com/pulumiverse/pulumi-fortios.git,483849,pulumiverse-fortios,https://github.com/pulumiverse/pulumi-fortios,https://github.com/pulumiverse/pulumi-fortios
1450721,github.com/lukeshay/pulumi-flyio/sdk,https://github.com/lukeshay/pulumi-flyio,https://github.com/lukeshay/pulumi-flyio,2911139,pulumi-flyio,https://github.com/lukeshay/pulumi-flyio#readme,git+https://github.com/lukeshay/pulumi-flyio.git,483813,pulumi-superfly,https://pypi.org/project/pulumi-superfly/,https://github.com/lukeshay/pulumi-flyio
1847091,github.com/vatesfr/pulumi-xenorchestra/sdk/v2,https://github.com/vatesfr/pulumi-xenorchestra,https://github.com/vatesfr/pulumi-xenorchestra,1163543,@vates/pulumi-xenorchestra,https://www.pulumi.com,git+https://github.com/vatesfr/pulumi-xenorchestra.git,483877,pulumi-xenorchestra,https://pypi.org/project/pulumi-xenorchestra/,https://github.com/vatesfr/pulumi-xenorchestra
1362813,github.com/maienm/pulumi-lidarr/provider,https://github.com/maienm/pulumi-lidarr,https://github.com/maienm/pulumi-lidarr,676188,@maienm/pulumi-lidarr,https://github.com/MaienM/pulumi-lidarr,git+https://github.com/MaienM/pulumi-lidarr.git,483723,pulumi-lidarr,https://github.com/MaienM/pulumi-lidarr,https://github.com/MaienM/pulumi-lidarr
1406318,github.com/unstoppablemango/pulumi-commandx/schemagen,https://github.com/unstoppablemango/pulumi-commandx,https://github.com/unstoppablemango/pulumi-commandx,1151503,@unmango/pulumi-commandx,https://github.com/UnstoppableMango/pulumi-commandx#readme,git+https://github.com/UnstoppableMango/pulumi-commandx.git,483641,pulumi-commandx,https://pypi.org/project/pulumi-commandx/,https://github.com/UnstoppableMango/pulumi-commandx
1528628,github.com/dirien/pulumi-akp/sdk,https://github.com/dirien/pulumi-akp,https://github.com/dirien/pulumi-akp,332454,@ediri/akp,https://www.pulumi.com,git+https://github.com/dirien/pulumi-akp.git,184409,ediri-akp,https://www.pulumi.com,https://github.com/dirien/pulumi-akp
1365266,github.com/maienm/pulumi-prowlarr,https://github.com/maienm/pulumi-prowlarr,https://github.com/maienm/pulumi-prowlarr,676189,@maienm/pulumi-prowlarr,https://github.com/MaienM/pulumi-prowlarr,git+https://github.com/MaienM/pulumi-prowlarr.git,483768,pulumi-prowlarr,https://github.com/MaienM/pulumi-prowlarr,https://github.com/MaienM/pulumi-prowlarr
1368410,github.com/opencdk8s/cdk8s-argocd-resources,https://github.com/opencdk8s/cdk8s-argocd-resources,https://github.com/opencdk8s/cdk8s-argocd-resources,813580,@opencdk8s/cdk8s-argocd-resources,https://github.com/opencdk8s/cdk8s-argocd-resources#readme,git+https://github.com/opencdk8s/cdk8s-argocd-resources.git,82659,cdk8s-argocd-resources,https://github.com/opencdk8s/cdk8s-argocd-resources,https://github.com/opencdk8s/cdk8s-argocd-resources
1442672,github.com/maienm/pulumi-readarr/provider,https://github.com/maienm/pulumi-readarr,https://github.com/maienm/pulumi-readarr,676191,@maienm/pulumi-readarr,https://github.com/MaienM/pulumi-readarr,git+https://github.com/MaienM/pulumi-readarr.git,483780,pulumi-readarr,https://github.com/MaienM/pulumi-readarr,https://github.com/MaienM/pulumi-readarr
1449520,github.com/maienm/pulumi-radarr,https://github.com/maienm/pulumi-radarr,https://github.com/maienm/pulumi-radarr,676190,@maienm/pulumi-radarr,https://github.com/MaienM/pulumi-radarr,git+https://github.com/MaienM/pulumi-radarr.git,483777,pulumi-radarr,https://github.com/MaienM/pulumi-radarr,https://github.com/MaienM/pulumi-radarr
1463169,github.com/maienm/pulumi-whisparr,https://github.com/maienm/pulumi-whisparr,https://github.com/maienm/pulumi-whisparr,676195,@maienm/pulumi-whisparr,https://github.com/MaienM/pulumi-whisparr,git+https://github.com/MaienM/pulumi-whisparr.git,483875,pulumi-whisparr,https://github.com/MaienM/pulumi-whisparr,https://github.com/MaienM/pulumi-whisparr
1480490,github.com/maienm/pulumi-sonarr,https://github.com/maienm/pulumi-sonarr,https://github.com/maienm/pulumi-sonarr,676192,@maienm/pulumi-sonarr,https://github.com/MaienM/pulumi-sonarr,git+https://github.com/MaienM/pulumi-sonarr.git,483800,pulumi-sonarr,https://github.com/MaienM/pulumi-sonarr,https://github.com/MaienM/pulumi-sonarr
1489918,github.com/cloudy-sky-software/pulumi-render/sdk,https://github.com/cloudy-sky-software/pulumi-render,https://github.com/cloudy-sky-software/pulumi-render,223043,@cloudyskysoftware/render,https://cloudysky.software,git+https://github.com/cloudy-sky-software/pulumi-render.git,483783,pulumi-render,https://pypi.org/project/pulumi-render/,https://github.com/cloudy-sky-software/pulumi-render
1750818,github.com/ryan-pip/pulumi-astronomer/examples,https://github.com/ryan-pip/pulumi-astronomer,https://github.com/ryan-pip/pulumi-astronomer,950518,@ryan-pip/pulumi_astronomer,https://github.com/ryan-pip/pulumi-astronomer,git+https://github.com/ryan-pip/pulumi-astronomer.git,483595,pulumi-astronomer,https://github.com/ryan-pip/pulumi-astronomer,https://github.com/ryan-pip/pulumi-astronomer
1556427,github.com/e2b-dev/e2b,https://github.com/e2b-dev/e2b,https://github.com/e2b-dev/e2b,3127179,rychlis-e2b,https://e2b.dev,git+https://github.com/e2b-dev/e2b.git,179843,e2b,https://e2b.dev/,https://github.com/e2b-dev/e2b/tree/main/packages/python-sdk
1556480,github.com/assafelovic/gpt-researcher,https://github.com/assafelovic/gpt-researcher,https://github.com/assafelovic/gpt-researcher,2076028,gpt-researcher-ui,https://github.com/assafelovic/gpt-researcher#readme,git+https://github.com/assafelovic/gpt-researcher.git,248735,gpt-researcher-ian,https://github.com/assafelovic/gpt-researcher,https://github.com/assafelovic/gpt-researcher
1556647,github.com/mlc-ai/web-llm,https://github.com/mlc-ai/web-llm,https://github.com/mlc-ai/web-llm,3616105,web-llm-next,https://github.com/mlc-ai/web-llm,git+https://github.com/mlc-ai/web-llm.git,697193,web-lmm,https://github.com/mlc-ai/web-llm,https://github.com/mlc-ai/web-llm
1556996,github.com/logspace-ai/langflow,https://github.com/logspace-ai/langflow,https://github.com/logspace-ai/langflow,2380092,langflow-chat,https://github.com/logspace-ai/langflow#readme,git+https://github.com/logspace-ai/langflow.git,315858,langflow-mod,https://github.com/logspace-ai/langflow,https://github.com/logspace-ai/langflow
1557183,github.com/bentoml/openllm,https://github.com/bentoml/openllm,https://github.com/bentoml/openllm,2780501,openllm_client,https://github.com/bentoml/OpenLLM#readme,git+ssh://git@github.com/bentoml/OpenLLM.git,435944,openllm-core,https://pypi.org/project/openllm-core/,https://github.com/bentoml/OpenLLM/blob/main/openllm-core
1557689,github.com/guidance-ai/guidance,https://github.com/guidance-ai/guidance,https://github.com/guidance-ai/guidance,450089,@guidance-ai/stitch,https://github.com/guidance-ai/guidance,git+https://github.com/guidance-ai/guidance.git,254452,guidance,https://github.com/guidance-ai/guidance,https://github.com/guidance-ai/guidance
1557998,github.com/superagent-ai/superagent,https://github.com/superagent-ai/superagent,https://github.com/superagent-ai/superagent,1055157,@superagent-ai/cli,https://github.com/superagent-ai/superagent#readme,git+https://github.com/superagent-ai/superagent.git,569551,safety-agent,https://pypi.org/project/safety-agent/,https://github.com/superagent-ai/superagent
1559083,github.com/chapyter/chapyter,https://github.com/chapyter/chapyter,https://github.com/chapyter/chapyter,991708,@shannon-shen/chapyter,https://github.com/chapyter/chapyter,git+https://github.com/chapyter/chapyter.git,87475,chapyter,https://pypi.org/project/chapyter/,https://github.com/chapyter/chapyter.git
1559353,github.com/e2b-dev/code-interpreter,https://github.com/e2b-dev/code-interpreter,https://github.com/e2b-dev/code-interpreter,3127180,rychlis-e2b-code-interpreter,https://e2b.dev,git+https://github.com/e2b-dev/code-interpreter.git,179846,e2b-code-interpreter,https://e2b.dev/,https://github.com/e2b-dev/code-interpreter/tree/main/python
1562110,github.com/intel/neural-compressor,https://github.com/intel/neural-compressor,https://github.com/intel/neural-compressor,2316920,jupyter-lab-neural-compressor-test,https://github.com/intel/neural-compressor/tree/master/neural_coder/extensions/neural_compressor_ext_lab,git+https://github.com/intel/neural-compressor.git,393285,neural-solution,https://github.com/intel/neural-compressor,https://github.com/intel/neural-compressor
1562255,github.com/maplemx/agently,https://github.com/maplemx/agently,https://github.com/maplemx/agently,1302394,agenty,https://github.com/Maplemx/Agently#readme,git+https://github.com/Maplemx/Agently.git,8552,AgentlyCmd,https://github.com/Maplemx/Agently,https://github.com/Maplemx/Agently
1564762,github.com/gavincyi/jupyterlab-executor,https://github.com/gavincyi/jupyterlab-executor,https://github.com/gavincyi/jupyterlab-executor,421604,@gavincyi/jupyterlab-executor,https://github.com/gavincyi/jupyterlab-executor,git+https://github.com/gavincyi/jupyterlab-executor.git,300474,jupyterlab-executor,https://pypi.org/project/jupyterlab-executor/,https://github.com/gavincyi/jupyterlab-executor.git
1565412,github.com/holoviz/panel,https://github.com/holoviz/panel,https://github.com/holoviz/panel,478406,@holoviz/panel,https://github.com/holoviz/panel#readme,git+https://github.com/holoviz/panel.git,447456,panel,https://pypi.org/project/panel/,https://github.com/holoviz/panel
1565474,github.com/fedml-ai/fedml,https://github.com/fedml-ai/fedml,https://github.com/fedml-ai/fedml,1938605,fedml-spider,https://github.com/FedML-AI/FedML#readme,git+https://github.com/FedML-AI/FedML.git,209193,fedml-afaf,https://github.com/FedML-AI/FedML,https://github.com/FedML-AI/FedML
1566181,github.com/jpmorganchase/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,2243427,ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,git+https://github.com/jpmorganchase/ipyregulartable.git,287584,ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable
1566188,github.com/jpmorganchase/nbcelltests,https://github.com/jpmorganchase/nbcelltests,https://github.com/jpmorganchase/nbcelltests,2632620,nbcelltests,,https://github.com/jpmorganchase/nbcelltests.git,387345,nbcelltests,https://pypi.org/project/nbcelltests/,https://github.com/jpmorganchase/nbcelltests
1566288,github.com/jupyterlab/jupyter-ai,https://github.com/jupyterlab/jupyter-ai,https://github.com/jupyterlab/jupyter-ai,592162,@jupyter-ai/dalle,https://github.com/jupyterlab/jupyter-ai,git+https://github.com/jupyterlab/jupyter-ai.git,299949,jupyter-ai-magics,https://pypi.org/project/jupyter-ai-magics/,https://github.com/jupyterlab/jupyter-ai.git
1566297,github.com/jupyterlab/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,592327,@jupyterlab/latex,https://github.com/jupyterlab/jupyterlab-latex,git+https://github.com/jupyterlab/jupyterlab-latex.git,300592,jupyterlab-latex,https://pypi.org/project/jupyterlab-latex/,https://github.com/jupyterlab/jupyterlab-latex.git
1566312,github.com/jupyter-widgets/jupyterlab-sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,592196,@jupyter-widgets/jupyterlab-sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,git+https://github.com/jupyter-widgets/jupyterlab-sidecar.git,590518,sidecar,https://pypi.org/project/sidecar/,https://github.com/jupyter-widgets/jupyterlab-sidecar
