Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/graphql-kit/graphql-voyager,1626576,github.com/graphql-kit/graphql-voyager,https://github.com/graphql-kit/graphql-voyager,https://github.com/graphql-kit/graphql-voyager,56338,org.webjars.npm:graphql-voyager,https://www.webjars.org,https://github.com/graphql-kit/graphql-voyager,2081524,graphql-voyager,https://github.com/graphql-kit/graphql-voyager#readme,git+https://github.com/graphql-kit/graphql-voyager.git
github.com/grinat/leaflet-simple-map-screenshoter,1626588,github.com/grinat/leaflet-simple-map-screenshoter,https://github.com/grinat/leaflet-simple-map-screenshoter,https://github.com/grinat/leaflet-simple-map-screenshoter,54573,org.webjars.npm:leaflet-simple-map-screenshoter,https://www.webjars.org,https://github.com/grinat/leaflet-simple-map-screenshoter,2390759,leaflet-simple-map-screenshoter,https://github.com/grinat/leaflet-simple-map-screenshoter#readme,git+https://github.com/grinat/leaflet-simple-map-screenshoter.git
github.com/icons8/flat-color-icons,1627322,github.com/icons8/flat-color-icons,https://github.com/icons8/flat-color-icons,https://github.com/icons8/flat-color-icons,58530,org.webjars.npm:flat-color-icons,https://www.webjars.org,https://github.com/icons8/flat-color-icons,1964856,flat-color-icons,https://github.com/icons8/flat-color-icons,git+https://github.com/icons8/flat-color-icons.git
github.com/jamiebuilds/tinykeys,1627776,github.com/jamiebuilds/tinykeys,https://github.com/jamiebuilds/tinykeys,https://github.com/jamiebuilds/tinykeys,133693,org.mvnpm:tinykeys,https://github.com/jamiebuilds/tinykeys#readme,https://github.com/jamiebuilds/tinykeys,3419187,tinykeys,https://github.com/jamiebuilds/tinykeys#readme,git+https://github.com/jamiebuilds/tinykeys.git
github.com/jvilk/browserfs,1628359,github.com/jvilk/browserfs,https://github.com/jvilk/browserfs,https://github.com/jvilk/browserfs,61084,org.webjars.npm:browserfs,https://www.webjars.org,https://github.com/jvilk/BrowserFS,3615881,web-fs-module,https://github.com/jvilk/BrowserFS,git+https://github.com/jvilk/BrowserFS.git
github.com/valkey-io/valkey-glide,1965092,github.com/valkey-io/valkey-glide/go/v2,https://github.com/valkey-io/valkey-glide,https://github.com/valkey-io/valkey-glide,393965,io.github.gumpacg:valkey-glide,https://github.com/valkey-io/valkey-glide.git,https://github.com/valkey-io/valkey-glide,2278480,jhpung-dwq,https://github.com/valkey-io/valkey-glide#readme,git+https://github.com/valkey-io/valkey-glide.git
github.com/kentcdodds/babel-plugin-macros,1628535,github.com/kentcdodds/babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros,136931,org.mvnpm:babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros#readme,https://github.com/kentcdodds/babel-plugin-macros,1418957,babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros#readme,git+https://github.com/kentcdodds/babel-plugin-macros.git
github.com/loonywizard/js-confetti,1629280,github.com/loonywizard/js-confetti,https://github.com/loonywizard/js-confetti,https://github.com/loonywizard/js-confetti,55093,org.webjars.npm:js-confetti,https://www.webjars.org,https://github.com/loonywizard/js-confetti,2297297,js-confetti,https://github.com/loonywizard/js-confetti,git+https://github.com/loonywizard/js-confetti.git
github.com/mysticatea/cpx,1630756,github.com/mysticatea/cpx,https://github.com/mysticatea/cpx,https://github.com/mysticatea/cpx,60171,org.webjars.npm:cpx,https://www.webjars.org,https://github.com/mysticatea/cpx,1647558,cpx_no-vuln,https://github.com/mysticatea/cpx,git+https://github.com/mysticatea/cpx.git
github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types,1631270,github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types,https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types,https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types,61719,org.webjars.npm:babel-plugin-transform-react-remove-prop-types,https://www.webjars.org,https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types,1420972,babel-plugin-transform-react-remove-prop-types,https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types#readme,git+https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types.git
github.com/ostranme/swagger-ui-themes,1631364,github.com/ostranme/swagger-ui-themes,https://github.com/ostranme/swagger-ui-themes,https://github.com/ostranme/swagger-ui-themes,133773,org.mvnpm:swagger-ui-themes,https://github.com/ostranme/swagger-ui-themes.git,https://github.com/ostranme/swagger-ui-themes,3322128,swagger-ui-themes,https://github.com/ostranme/swagger-ui-themes.git,git+https://github.com/ostranme/swagger-ui-themes.git
github.com/paulrosen/abcjs,1631489,github.com/paulrosen/abcjs,https://github.com/paulrosen/abcjs,https://github.com/paulrosen/abcjs,139572,org.mvnpm:abcjs,https://abcjs.net,https://github.com/paulrosen/abcjs,1279458,abcjs,https://abcjs.net,git+https://github.com/paulrosen/abcjs.git
github.com/reach/router,1632147,github.com/reach/router,https://github.com/reach/router,https://github.com/reach/router,51279,org.webjars.npm:reach__router,http://webjars.org,https://github.com/reach/router,3113978,router-fix,https://github.com/reach/router#readme,git+https://github.com/reach/router.git
github.com/router5/router5,1632448,github.com/router5/router5,https://github.com/router5/router5,https://github.com/router5/router5,50363,org.webjars.npm:router5,http://webjars.org,https://github.com/router5/router5,3685927,xstream-router5,https://github.com/router5/router5/tree/master/packages/xstream-router5,git+https://github.com/router5/router5.git
github.com/shepherdwind/css-hot-loader,1632917,github.com/shepherdwind/css-hot-loader,https://github.com/shepherdwind/css-hot-loader,https://github.com/shepherdwind/css-hot-loader,60076,org.webjars.npm:css-hot-loader,http://webjars.org,https://github.com/shepherdwind/css-hot-loader,1677437,css-hot-loader,https://github.com/shepherdwind/css-hot-loader,git://github.com/shepherdwind/css-hot-loader.git
github.com/stephencookdev/speed-measure-webpack-plugin,1633364,github.com/stephencookdev/speed-measure-webpack-plugin,https://github.com/stephencookdev/speed-measure-webpack-plugin,https://github.com/stephencookdev/speed-measure-webpack-plugin,133913,org.mvnpm:speed-measure-webpack-plugin,https://github.com/stephencookdev/speed-measure-webpack-plugin#readme,https://github.com/stephencookdev/speed-measure-webpack-plugin,3256930,speed-measure-webpack5-plugin,https://github.com/stephencookdev/speed-measure-webpack-plugin#readme,git+https://github.com/stephencookdev/speed-measure-webpack-plugin.git
github.com/supasate/connected-react-router,1633476,github.com/supasate/connected-react-router,https://github.com/supasate/connected-react-router,https://github.com/supasate/connected-react-router,60284,org.webjars.npm:connected-react-router,https://www.webjars.org,https://github.com/supasate/connected-react-router,3450388,ts-connected-react-router,https://github.com/supasate/connected-react-router#readme,git+https://github.com/supasate/connected-react-router.git
github.com/tbleckert/react-select-search,1633792,github.com/tbleckert/react-select-search,https://github.com/tbleckert/react-select-search,https://github.com/tbleckert/react-select-search,50926,org.webjars.npm:react-select-search,http://webjars.org,git+https://github.com/tbleckert/react-select-search,3032650,react-select-search-nextjs,https://github.com/tbleckert/react-select-search,https://github.com/tbleckert/react-select-search.git
github.com/unmanner/imaskjs,1634468,github.com/unmanner/imaskjs,https://github.com/unmanner/imaskjs,https://github.com/unmanner/imaskjs,135664,org.mvnpm:imask,https://imask.js.org/,https://github.com/uNmAnNeR/imaskjs,3705678,yndx-imask,https://unmanner.github.io/imaskjs/,git+https://github.com/uNmAnNeR/imaskjs.git
github.com/view-design/viewuiplus,1634639,github.com/view-design/viewuiplus,https://github.com/view-design/viewuiplus,https://github.com/view-design/viewuiplus,47325,org.webjars.npm:view-ui-plus,https://www.webjars.org,https://github.com/view-design/ViewUIPlus,3670388,x-view-plus,http://www.iviewui.com,git+https://github.com/view-design/ViewUIPlus.git
github.com/urthen/case-sensitive-paths-webpack-plugin,1634766,github.com/urthen/case-sensitive-paths-webpack-plugin,https://github.com/urthen/case-sensitive-paths-webpack-plugin,https://github.com/urthen/case-sensitive-paths-webpack-plugin,60853,org.webjars.npm:case-sensitive-paths-webpack-plugin,http://webjars.org,https://github.com/Urthen/case-sensitive-paths-webpack-plugin,1530071,case-sensitive-paths-webpack-plugin,https://github.com/Urthen/case-sensitive-paths-webpack-plugin#readme,git+https://github.com/Urthen/case-sensitive-paths-webpack-plugin.git
github.com/wangeditor-team/wangeditor,1634826,github.com/wangeditor-team/wangeditor,https://github.com/wangeditor-team/wangeditor,https://github.com/wangeditor-team/wangeditor,66231,org.webjars.bower:wangEditor,https://www.webjars.org,https://github.com/wangeditor-team/wangEditor,3725358,zeeditor,http://www.wangeditor.com/,git+https://github.com/wangeditor-team/wangEditor.git
github.com/webpack-contrib/copy-webpack-plugin,1634896,github.com/webpack-contrib/copy-webpack-plugin,https://github.com/webpack-contrib/copy-webpack-plugin,https://github.com/webpack-contrib/copy-webpack-plugin,136579,org.mvnpm:copy-webpack-plugin,https://github.com/webpack-contrib/copy-webpack-plugin,https://github.com/webpack-contrib/copy-webpack-plugin,1629175,copy-webpack-plugin-x,https://github.com/webpack-contrib/copy-webpack-plugin,git+https://github.com/webpack-contrib/copy-webpack-plugin.git
github.com/webpack-contrib/terser-webpack-plugin,1634900,github.com/webpack-contrib/terser-webpack-plugin,https://github.com/webpack-contrib/terser-webpack-plugin,https://github.com/webpack-contrib/terser-webpack-plugin,49029,org.webjars.npm:terser-webpack-plugin,https://www.webjars.org,https://github.com/webpack-contrib/terser-webpack-plugin,3371195,terser-webpack-plugin-wbern,https://github.com/webpack-contrib/terser-webpack-plugin,git+https://github.com/webpack-contrib/terser-webpack-plugin.git
github.com/webpack-contrib/uglifyjs-webpack-plugin,1634901,github.com/webpack-contrib/uglifyjs-webpack-plugin,https://github.com/webpack-contrib/uglifyjs-webpack-plugin,https://github.com/webpack-contrib/uglifyjs-webpack-plugin,133581,org.mvnpm:uglifyjs-webpack-plugin,https://github.com/webpack-contrib/uglifyjs-webpack-plugin,https://github.com/webpack-contrib/uglifyjs-webpack-plugin,3481006,uglifyjs-webpack-plugin3,https://github.com/webpack-contrib/uglifyjs-webpack-plugin,git+https://github.com/webpack-contrib/uglifyjs-webpack-plugin.git
github.com/xnx3/translate,1635379,github.com/xnx3/translate,https://github.com/xnx3/translate,https://github.com/xnx3/translate,727250,cn.zvo.translate:translate.core,https://github.com/xnx3/translate/extend/translate.core/,github.com/xnx3/translate/extend/translate.core/,2192595,i18n-jsautotranslate,https://github.com/xnx3/translate#readme,git+https://github.com/xnx3/translate.git
github.com/wikiki/bulma-carousel,1648118,github.com/wikiki/bulma-carousel,https://github.com/wikiki/bulma-carousel,https://github.com/wikiki/bulma-carousel,61003,org.webjars.npm:bulma-carousel,https://www.webjars.org,https://github.com/Wikiki/bulma-carousel,1502507,bulma-carousel,https://github.com/Wikiki/bulma-carousel#readme,git+https://github.com/Wikiki/bulma-carousel.git
github.com/mozilla/pdfjs-dist,1649591,github.com/mozilla/pdfjs-dist,https://github.com/mozilla/pdfjs-dist,https://github.com/mozilla/pdfjs-dist,66806,org.webjars.bower:pdfjs-dist,https://www.webjars.org,https://github.com/mozilla/pdfjs-dist,3741970,zpx-pdfjs-dist,http://mozilla.github.io/pdf.js/,git+https://github.com/mozilla/pdfjs-dist.git
github.com/netlify/functions,1649780,github.com/netlify/functions,https://github.com/netlify/functions,https://github.com/netlify/functions,53143,org.webjars.npm:netlify__functions,https://www.webjars.org,https://github.com/netlify/functions,990279,@sgrove/netlify-functions,https://github.com/netlify/functions#readme,git+https://github.com/netlify/functions.git
github.com/patriksimek/vm2,1657742,github.com/patriksimek/vm2,https://github.com/patriksimek/vm2,https://github.com/patriksimek/vm2,47272,org.webjars.npm:vm2,https://www.webjars.org,https://github.com/patriksimek/vm2,3557169,vm2-zhy,https://github.com/patriksimek/vm2#readme,git+https://github.com/patriksimek/vm2.git
github.com/dolanmiu/docx,1668688,github.com/dolanmiu/docx,https://github.com/dolanmiu/docx,https://github.com/dolanmiu/docx,57514,org.webjars.npm:github-com-dolanmiu-docx,https://www.webjars.org,https://github.com/dolanmiu/docx,3652307,wocx,https://github.com/dolanmiu/docx#readme,git+https://github.com/dolanmiu/docx.git
github.com/electric-sql/pglite,1671865,github.com/electric-sql/pglite,https://github.com/electric-sql/pglite,https://github.com/electric-sql/pglite,138912,org.mvnpm.at.electric-sql:pglite,https://pglite.dev,https://github.com/electric-sql/pglite,1016859,@soapbox.pub/pglite,https://pglite.dev,git+https://github.com/electric-sql/pglite.git
github.com/googlechromelabs/jsbi,1672679,github.com/googlechromelabs/jsbi,https://github.com/googlechromelabs/jsbi,https://github.com/googlechromelabs/jsbi,55046,org.webjars.npm:jsbi,https://www.webjars.org,https://github.com/GoogleChromeLabs/jsbi,2301798,jsbi-tests,https://github.com/GoogleChromeLabs/jsbi#readme,git+https://github.com/GoogleChromeLabs/jsbi.git
github.com/signalapp/libsignal,1683455,github.com/signalapp/libsignal,https://github.com/signalapp/libsignal,https://github.com/signalapp/libsignal,90132,org.signal:libsignal-android,https://github.com/signalapp/libsignal,scm:git@github.com:signalapp/libsignal.git,1000650,@signalapp/libsignal-client,https://github.com/signalapp/libsignal#readme,git+https://github.com/signalapp/libsignal.git
github.com/tree-sitter/node-tree-sitter,1703294,github.com/tree-sitter/node-tree-sitter,https://github.com/tree-sitter/node-tree-sitter,https://github.com/tree-sitter/node-tree-sitter,133654,org.mvnpm:tree-sitter,https://github.com/tree-sitter/node-tree-sitter#readme,ssh://git@github.com/tree-sitter/node-tree-sitter,3442968,tree-sitter-parser,https://github.com/tree-sitter/node-tree-sitter#readme,git+ssh://git@github.com/tree-sitter/node-tree-sitter.git
github.com/csstools/normalize.css,1708030,github.com/csstools/normalize.css,https://github.com/csstools/normalize.css,https://github.com/csstools/normalize.css,60023,org.webjars.npm:csstools__normalize.css,https://www.webjars.org,https://github.com/csstools/normalize.css,1051674,@substrate-system/normalize.css,https://github.com/csstools/normalize.css#readme,git+https://github.com/csstools/normalize.css.git
github.com/trentm/json,1712606,github.com/trentm/json,https://github.com/trentm/json,https://github.com/trentm/json,135423,org.mvnpm:json,https://github.com/trentm/json#readme,git://github.com/trentm/json,2310833,jsontool,https://github.com/trentm/json,git://github.com/trentm/json.git
github.com/mathiasbynens/string.prototype.includes,1715550,github.com/mathiasbynens/string.prototype.includes,https://github.com/mathiasbynens/string.prototype.includes,https://github.com/mathiasbynens/string.prototype.includes,133851,org.mvnpm:string.prototype.includes,https://mths.be/includes,https://github.com/mathiasbynens/String.prototype.includes,3292864,string.prototype.includes,https://mths.be/includes,git+https://github.com/mathiasbynens/String.prototype.includes.git
github.com/google/summit-ast,1721465,github.com/google/summit-ast,https://github.com/google/summit-ast,https://github.com/google/summit-ast,611908,com.google.summit:summit-ast,https://github.com/google/summit-ast,https://github.com/google/summit-ast.git,3453558,ts-summit-ast,https://github.com/google/summit-ast#readme,git+https://github.com/google/summit-ast.git
github.com/jc-lab/jscp,1721900,github.com/jc-lab/jscp,https://github.com/jc-lab/jscp,https://github.com/jc-lab/jscp,292652,kr.jclab.jscp:jscp-protocol,https://github.com/jc-lab/jscp,https://github.com/jc-lab/jscp,569265,@jclab/jscp,,https://github.com/jc-lab/jscp.git
github.com/hectorm/otpauth,1726375,github.com/hectorm/otpauth,https://github.com/hectorm/otpauth,https://github.com/hectorm/otpauth,52494,org.webjars.npm:otpauth,https://www.webjars.org,https://github.com/hectorm/otpauth,2792331,otpauth_fixed_jest,https://github.com/hectorm/otpauth,git+https://github.com/hectorm/otpauth.git
github.com/starfederation/datastar,1726570,github.com/starfederation/datastar,https://github.com/starfederation/datastar,https://github.com/starfederation/datastar,137791,org.mvnpm.at.starfederation:datastar,https://data-star.dev,https://github.com/starfederation/datastar,1036592,@starfederation/datastar,https://data-star.dev,git+https://github.com/starfederation/datastar.git
github.com/nextapps-de/winbox,1727655,github.com/nextapps-de/winbox,https://github.com/nextapps-de/winbox,https://github.com/nextapps-de/winbox,46767,org.webjars.npm:winbox,https://www.webjars.org,https://github.com/nextapps-de/winbox,3643445,winbox,https://nextapps-de.github.io/winbox/,git+https://github.com/nextapps-de/winbox.git
github.com/bitcoinjs/bs58check,1730123,github.com/bitcoinjs/bs58check,https://github.com/bitcoinjs/bs58check,https://github.com/bitcoinjs/bs58check,61052,org.webjars.npm:bs58check,https://www.webjars.org,https://github.com/bitcoinjs/bs58check,1494843,bs58check,https://github.com/bitcoinjs/bs58check,git+https://github.com/bitcoinjs/bs58check.git
github.com/riot/cli,1755817,github.com/riot/cli,https://github.com/riot/cli,https://github.com/riot/cli,50476,org.webjars.npm:riot-cli,http://webjars.org,https://github.com/riot/cli,3096554,riot-cli,https://github.com/riot/cli#readme,git+https://github.com/riot/cli.git
github.com/versatica/jssip,1759555,github.com/versatica/jssip,https://github.com/versatica/jssip,https://github.com/versatica/jssip,54861,org.webjars.npm:jssip,https://www.webjars.org,https://github.com/versatica/JsSIP,2925024,qiyujssip,http://jssip.net,git+https://github.com/versatica/JsSIP.git
github.com/stream-utils/destroy,1769158,github.com/stream-utils/destroy,https://github.com/stream-utils/destroy,https://github.com/stream-utils/destroy,136378,org.mvnpm:destroy,https://github.com/stream-utils/destroy#readme,https://github.com/stream-utils/destroy,1736182,destroy,https://github.com/stream-utils/destroy#readme,git+https://github.com/stream-utils/destroy.git
github.com/brianloveswords/base64url,1769159,github.com/brianloveswords/base64url,https://github.com/brianloveswords/base64url,https://github.com/brianloveswords/base64url,136891,org.mvnpm:base64url,https://github.com/brianloveswords/base64url#readme,git://github.com/brianloveswords/base64url,3503642,uport-base64url,https://github.com/brianloveswords/base64url#readme,git://github.com/brianloveswords/base64url.git
github.com/expressjs/cookie-parser,1769160,github.com/expressjs/cookie-parser,https://github.com/expressjs/cookie-parser,https://github.com/expressjs/cookie-parser,60231,org.webjars.npm:cookie-parser,https://www.webjars.org,https://github.com/expressjs/cookie-parser,3240424,socket-cookie-parser,https://github.com/expressjs/cookie-parser,https://github.com/expressjs/cookie-parser
github.com/isaacs/core-util-is,1769165,github.com/isaacs/core-util-is,https://github.com/isaacs/core-util-is,https://github.com/isaacs/core-util-is,136575,org.mvnpm:core-util-is,https://github.com/isaacs/core-util-is#readme,git://github.com/isaacs/core-util-is,1636654,core-util-is-react-native,https://github.com/isaacs/core-util-is#readme,git://github.com/isaacs/core-util-is.git
github.com/jestjs/jest,1769168,github.com/jestjs/jest,https://github.com/jestjs/jest,https://github.com/jestjs/jest,138624,org.mvnpm.at.jest:console,https://github.com/jestjs/jest,https://github.com/jestjs/jest,2883555,pretty-format,,https://github.com/jestjs/jest.git
github.com/jshttp/media-typer,1769169,github.com/jshttp/media-typer,https://github.com/jshttp/media-typer,https://github.com/jshttp/media-typer,135105,org.mvnpm:media-typer,https://github.com/jshttp/media-typer#readme,https://github.com/jshttp/media-typer,2509644,media-typer,https://github.com/jshttp/media-typer#readme,git+https://github.com/jshttp/media-typer.git
github.com/kogosoftwarellc/open-api,1769170,github.com/kogosoftwarellc/open-api,https://github.com/kogosoftwarellc/open-api,https://github.com/kogosoftwarellc/open-api,134782,org.mvnpm:openapi-types,https://github.com/kogosoftwarellc/open-api/tree/master/packages/openapi-types#readme,https://github.com/kogosoftwarellc/open-api/tree/master/packages/openapi-types,3082857,restify-openapi,https://github.com/kogosoftwarellc/open-api/tree/master/packages/restify-openapi#readme,https://github.com/kogosoftwarellc/open-api/tree/master/packages/restify-openapi
github.com/ljharb/es-define-property,1769173,github.com/ljharb/es-define-property,https://github.com/ljharb/es-define-property,https://github.com/ljharb/es-define-property,136256,org.mvnpm:es-define-property,https://github.com/ljharb/es-define-property#readme,https://github.com/ljharb/es-define-property,1866373,es-define-property,https://github.com/ljharb/es-define-property#readme,git+https://github.com/ljharb/es-define-property.git
github.com/lukeed/kleur,1769174,github.com/lukeed/kleur,https://github.com/lukeed/kleur,https://github.com/lukeed/kleur,135354,org.mvnpm:kleur,https://github.com/lukeed/kleur#readme,https://github.com/lukeed/kleur,2348691,kleur,https://github.com/lukeed/kleur#readme,git+https://github.com/lukeed/kleur.git
github.com/mcollina/fastq,1769175,github.com/mcollina/fastq,https://github.com/mcollina/fastq,https://github.com/mcollina/fastq,136103,org.mvnpm:fastq,https://github.com/mcollina/fastq#readme,https://github.com/mcollina/fastq,1932124,fastq-sanestack,https://github.com/mcollina/fastq#readme,git+https://github.com/mcollina/fastq.git
github.com/mrkmg/node-external-editor,1769176,github.com/mrkmg/node-external-editor,https://github.com/mrkmg/node-external-editor,https://github.com/mrkmg/node-external-editor,136139,org.mvnpm:external-editor,https://github.com/mrkmg/node-external-editor#readme,https://github.com/mrkmg/node-external-editor,1914690,external-editor,https://github.com/mrkmg/node-external-editor#readme,git+https://github.com/mrkmg/node-external-editor.git
github.com/litejs/natural-compare-lite,1769178,github.com/litejs/natural-compare-lite,https://github.com/litejs/natural-compare-lite,https://github.com/litejs/natural-compare-lite,134915,org.mvnpm:natural-compare,https://github.com/litejs/natural-compare-lite#readme,git://github.com/litejs/natural-compare-lite,2630719,natural-compare-lite,https://github.com/litejs/natural-compare-lite#readme,git://github.com/litejs/natural-compare-lite.git
github.com/sindresorhus/is-generator-fn,1769179,github.com/sindresorhus/is-generator-fn,https://github.com/sindresorhus/is-generator-fn,https://github.com/sindresorhus/is-generator-fn,135591,org.mvnpm:is-generator-fn,https://github.com/sindresorhus/is-generator-fn#readme,https://github.com/sindresorhus/is-generator-fn,2247509,is-generator-fn,https://github.com/sindresorhus/is-generator-fn#readme,git+https://github.com/sindresorhus/is-generator-fn.git
github.com/tarruda/has,1769180,github.com/tarruda/has,https://github.com/tarruda/has,https://github.com/tarruda/has,135841,org.mvnpm:has,https://github.com/tarruda/has,git://github.com/tarruda/has,2126845,has,https://github.com/tarruda/has,git://github.com/tarruda/has.git
github.com/inspect-js/hasown,1769182,github.com/inspect-js/hasown,https://github.com/inspect-js/hasown,https://github.com/inspect-js/hasown,135819,org.mvnpm:hasown,https://github.com/inspect-js/hasOwn#readme,https://github.com/inspect-js/hasOwn,2128192,hasown,https://github.com/inspect-js/hasOwn#readme,git+https://github.com/inspect-js/hasOwn.git
github.com/cryptocoinjs/hdkey,1772663,github.com/cryptocoinjs/hdkey,https://github.com/cryptocoinjs/hdkey,https://github.com/cryptocoinjs/hdkey,56110,org.webjars.npm:hdkey,http://webjars.org,https://github.com/cryptocoinjs/hdkey,2451292,lshdkey,https://github.com/cryptocoinjs/hdkey,git://github.com/cryptocoinjs/hdkey.git
github.com/highcharts/highcharts,1772798,github.com/highcharts/highcharts,https://github.com/highcharts/highcharts,https://github.com/highcharts/highcharts,135778,org.mvnpm:highcharts,http://www.highcharts.com,https://github.com/highcharts/highcharts,2421088,lion_highchart,http://www.highcharts.com,git+https://github.com/highcharts/highcharts.git
github.com/jolokia/jolokia,1783862,github.com/jolokia/jolokia,https://github.com/jolokia/jolokia,https://github.com/jolokia/jolokia,159440,org.jolokia:jolokia-parent,https://jolokia.org/,git://github.com/jolokia/jolokia.git,2289206,jolokia.js,,git+https://github.com/jolokia/jolokia.git
github.com/orestbida/cookieconsent,1788455,github.com/orestbida/cookieconsent,https://github.com/orestbida/cookieconsent,https://github.com/orestbida/cookieconsent,133461,org.mvnpm:vanilla-cookieconsent,https://cookieconsent.orestbida.com,https://github.com/orestbida/cookieconsent,3527104,vanilla-cookieconsent,https://cookieconsent.orestbida.com,git+https://github.com/orestbida/cookieconsent.git
github.com/agsh/onvif,1788612,github.com/agsh/onvif,https://github.com/agsh/onvif,https://github.com/agsh/onvif,52607,org.webjars.npm:onvif,https://www.webjars.org,https://github.com/agsh/onvif,3452442,ts-onvif,https://github.com/agsh/onvif/tree/v1#readme,git+https://github.com/agsh/onvif.git#v1
github.com/tildeio/route-recognizer,1789711,github.com/tildeio/route-recognizer,https://github.com/tildeio/route-recognizer,https://github.com/tildeio/route-recognizer,57642,org.webjars.npm:github-com-btford-route-recognizer,http://webjars.org,https://github.com/tildeio/route-recognizer,3113743,route-recognizer,https://github.com/tildeio/route-recognizer,git+https://github.com/tildeio/route-recognizer.git
github.com/cryptocoinjs/bs58,1789750,github.com/cryptocoinjs/bs58,https://github.com/cryptocoinjs/bs58,https://github.com/cryptocoinjs/bs58,136810,org.mvnpm:bs58,https://github.com/cryptocoinjs/bs58#readme,https://github.com/cryptocoinjs/bs58,3455554,tsetnpmackage,https://github.com/cryptocoinjs/bs58#readme,git+https://github.com/cryptocoinjs/bs58.git
github.com/masterkale/simplewebauthn,1792574,github.com/masterkale/simplewebauthn,https://github.com/masterkale/simplewebauthn,https://github.com/masterkale/simplewebauthn,49908,org.webjars.npm:simplewebauthn__browser,https://www.webjars.org,https://github.com/MasterKale/SimpleWebAuthn,1072898,@tap3/server,https://github.com/MasterKale/SimpleWebAuthn/tree/master/packages/server#readme,git+https://github.com/MasterKale/SimpleWebAuthn.git
github.com/jonschlinkert/gray-matter,1793353,github.com/jonschlinkert/gray-matter,https://github.com/jonschlinkert/gray-matter,https://github.com/jonschlinkert/gray-matter,135869,org.mvnpm:gray-matter,https://github.com/jonschlinkert/gray-matter,https://github.com/jonschlinkert/gray-matter,2082320,gray-matter-westside,https://github.com/jonschlinkert/gray-matter,git+https://github.com/jonschlinkert/gray-matter.git
github.com/harrisiirak/cron-parser,1825266,github.com/harrisiirak/cron-parser,https://github.com/harrisiirak/cron-parser,https://github.com/harrisiirak/cron-parser,60144,org.webjars.npm:cron-parser,https://www.webjars.org,https://github.com/harrisiirak/cron-parser,1670503,cron-parser,https://github.com/harrisiirak/cron-parser#readme,git+https://github.com/harrisiirak/cron-parser.git
github.com/automattic/juice,1833924,github.com/automattic/juice,https://github.com/automattic/juice,https://github.com/automattic/juice,54842,org.webjars.npm:juice,http://webjars.org,https://github.com/Automattic/juice,2545237,mjuice,https://github.com/Automattic/juice#readme,git+https://github.com/Automattic/juice.git
github.com/joshjung/trie-search,1840532,github.com/joshjung/trie-search,https://github.com/joshjung/trie-search,https://github.com/joshjung/trie-search,48743,org.webjars.npm:trie-search,http://webjars.org,https://github.com/joshjung/trie-search,3445279,trie-search,https://github.com/joshjung/trie-search,git+https://github.com/joshjung/trie-search.git
github.com/the-darc/string-mask,1840983,github.com/the-darc/string-mask,https://github.com/the-darc/string-mask,https://github.com/the-darc/string-mask,66465,org.webjars.bower:string-mask,http://webjars.org,https://github.com/the-darc/string-mask,3291919,string-mask,https://github.com/the-darc/string-mask#readme,git+https://github.com/the-darc/string-mask.git
github.com/yjs/y-protocols,1842765,github.com/yjs/y-protocols,https://github.com/yjs/y-protocols,https://github.com/yjs/y-protocols,133233,org.mvnpm:y-protocols,https://github.com/yjs/y-protocols#readme,https://github.com/yjs/y-protocols,3690933,y-protocols,https://github.com/yjs/y-protocols#readme,git+https://github.com/yjs/y-protocols.git
github.com/mapbox/tilebelt,1846152,github.com/mapbox/tilebelt,https://github.com/mapbox/tilebelt,https://github.com/mapbox/tilebelt,48953,org.webjars.npm:tilebelt,https://www.webjars.org,https://github.com/mapbox/tilebelt,3413629,tilebelt,https://github.com/mapbox/tilebelt,https://github.com/mapbox/tilebelt.git
github.com/jsforce/jsforce,1850020,github.com/jsforce/jsforce,https://github.com/jsforce/jsforce,https://github.com/jsforce/jsforce,57265,org.webjars.npm:github-com-jsforce-jsforce,http://webjars.org,https://github.com/jsforce/jsforce,3409946,ti-jsforce-without-refresh,http://github.com/jsforce/jsforce,git://github.com/jsforce/jsforce.git
github.com/novnc/novnc,1854479,github.com/novnc/novnc,https://github.com/novnc/novnc,https://github.com/novnc/novnc,57012,org.webjars.npm:github-com-novnc-noVNC,http://webjars.org,https://github.com/novnc/noVNC,3390478,testfakepackage3,https://github.com/novnc/noVNC,git+https://github.com/novnc/noVNC.git
