Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,Ruby_ID,Ruby_Name,Ruby_Homepage,Ruby_Repo
github.com/umbrellio/code-style,3298970,stylelint-config-umbrellio,https://github.com/umbrellio/code-style#readme,git+https://github.com/umbrellio/code-style.git,142295,rubocop-config-umbrellio,https://github.com/umbrellio/code-style,https://github.com/umbrellio/code-style
github.com/raesene/test_libs,3100561,rmm_eicar_test,https://github.com/raesene/test_libs,https://github.com/raesene/test_libs,139223,rmmtest1,https://github.com/raesene/test_libs,https://github.com/raesene/test_libs
github.com/geoblacklight/geoblacklight,1897695,ewlarson-geoblacklight-frontend,https://github.com/geoblacklight/geoblacklight#readme,git+https://github.com/geoblacklight/geoblacklight.git,61218,geoblacklight,http://github.com/geoblacklight/geoblacklight,http://github.com/geoblacklight/geoblacklight
github.com/llskin/rubyfacialmassage,1920564,facialmassage,https://www.llskin.jp/,git+https://github.com/llskin/rubyfacialmassage,143517,ruby_facial_massage,https://www.llskin.jp/,https://github.com/llskin/rubyfacialmassage/
github.com/sshaw/file_groups,1948213,file-groups,https://github.com/sshaw/file_groups/tree/master/js#readme,git+https://github.com/sshaw/file_groups.git,53644,file_groups,https://github.com/sshaw/file_groups/tree/master/ruby,https://github.com/sshaw/file_groups
github.com/lucatironi/flatstrap-sass,1965291,flatstrap-sass,https://github.com/lucatironi/flatstrap-sass,git://github.com/lucatironi/flatstrap-sass.git,54889,flatstrap-sass,http://github.com/lucatironi/flatstrap-sass,http://github.com/lucatironi/flatstrap-sass
github.com/arthurmolina/fluxbit_view_components,1972025,fluxbit-view-components,https://github.com/arthurmolina/fluxbit_view_components#readme,git+ssh://git@github.com/arthurmolina/fluxbit_view_components.git,56793,fluxbit_view_components,https://github.com/arthurmolina/fluxbit_view_components,https://github.com/arthurmolina/fluxbit_view_components
github.com/joelmoss/frails,1987054,frails,,git@github.com:joelmoss/frails.git,58250,frails,https://github.com/joelmoss/frails,https://github.com/joelmoss/frails
github.com/filipelinhares/funkcss,1999639,funkcss,https://github.com/filipelinhares/funkcss#readme,git+https://github.com/filipelinhares/funkcss.git,59149,funkcss,https://github.com/filipelinhares/funkcss,https://github.com/filipelinhares/funkcss
github.com/pghalliday/gh-pages-travis,2047477,gh-pages-travis,https://github.com/pghalliday/gh-pages-travis,git+https://github.com/pghalliday/gh-pages-travis.git,61979,gh-pages-travis,https://github.com/pghalliday/gh-pages-travis,https://github.com/pghalliday/gh-pages-travis
github.com/wincent/git-cipher,2052306,git-cipher,https://github.com/wincent/git-cipher#readme,git+https://github.com/wincent/git-cipher.git,62399,git-cipher,https://github.com/wincent/git-cipher,https://github.com/wincent/git-cipher
github.com/scalafiddle/scalafiddle-core,2056777,gitbook-plugin-scalafiddle,https://github.com/scalafiddle/scalafiddle-core/integrations/gitbook,git+https://github.com/scalafiddle/scalafiddle-core.git,81216,jekyll-scalafiddle,https://github.com/scalafiddle/scalafiddle-core/tree/master/integrations/jekyll,https://github.com/scalafiddle/scalafiddle-core/tree/master/integrations/jekyll
github.com/isaacjosephhorton/github-uikit,2059152,github-uikit,https://github.com/isaacjosephhorton/github-uikit#readme,git+https://github.com/isaacjosephhorton/github-uikit.git,62815,github-uikit,https://github.com/isaacjosephhorton/github-uikit,https://github.com/isaacjosephhorton/github-uikit
github.com/aphyr/riemann-dash,2068840,godot-dash,,git://github.com/aphyr/riemann-dash.git,100735,mindreframer-riemann-dash,https://github.com/aphyr/riemann-dash,https://github.com/aphyr/riemann-dash
github.com/olivierbossel/gridle,2084745,gridle,https://github.com/olivierbossel/gridle#readme,git+ssh://git@github.com/olivierbossel/gridle.git,67099,gridle-rails,https://github.com/olivierbossel/gridle,https://github.com/olivierbossel/gridle
github.com/program-ar/gs-element-blockly,2095389,gs-element-blockly,https://github.com/program-ar/gs-element-blockly#readme,git+https://github.com/program-ar/gs-element-blockly.git,64059,gobstones-blockly,https://github.com/Program-AR/gs-element-blockly,https://github.com/Program-AR/gs-element-blockly
github.com/egeeio/gsd-cli,2095758,gsd-cli,https://github.com/Egeeio/gsd-cli#readme,git+https://github.com/Egeeio/gsd-cli.git,67546,gsd-cli,https://github.com/Egeeio/gsd-cli,https://github.com/Egeeio/gsd-cli
github.com/powa/gtin,2096890,gtin.js,https://github.com/powa/gtin,git+https://github.com/powa/gtin.git,67648,gtin.rb,https://github.com/powa/gtin,https://github.com/powa/gtin
github.com/amireh/happybara,2124176,happybara-timers,https://github.com/amireh/happybara#readme,git+https://github.com/amireh/happybara.git,69101,happybara,https://github.com/amireh/happybara,https://github.com/amireh/happybara
github.com/guzart/hauler,2128912,hauler,https://github.com/guzart/hauler#readme,git+https://github.com/guzart/hauler.git,70005,hauler,https://github.com/guzart/hauler,https://github.com/guzart/hauler
github.com/insiting/headmin,2132447,headmin,https://github.com/insiting/headmin#readme,git+https://github.com/insiting/headmin.git,70205,headmin,https://github.com/insiting/headmin,https://github.com/insiting/headmin
github.com/superjova/helio,2135039,helio-sass,https://github.com/superjova/helio#readme,git://github.com/superjova/helio.git,70432,helio,https://github.com/superjova/helio,https://github.com/superjova/helio
github.com/marcoroth/herbst,2141529,herbst,,https://github.com/marcoroth/herbst,70851,herbst,https://github.com/marcoroth/herbst,https://github.com/marcoroth/herbst
github.com/argosity/hippo,2151309,hippo-fw,https://github.com/argosity/hippo#readme,git+https://github.com/argosity/hippo.git,71558,hippo-fw,https://github.com/argosity/hippo,https://github.com/argosity/hippo
github.com/structural/hippodrome,2151329,hippodrome,https://github.com/Structural/hippodrome,git://github.com/Structural/hippodrome.git,71556,hippodrome,https://github.com/Structural/hippodrome,https://github.com/Structural/hippodrome
github.com/agileapplications/i18n_screwdriver,2192766,i18n-screwdriver,https://github.com/agileapplications/i18n_screwdriver#readme,git+https://github.com/agileapplications/i18n_screwdriver.git,75040,i18n_screwdriver,https://github.com/agileapplications/i18n_screwdriver,https://github.com/agileapplications/i18n_screwdriver
github.com/igsr5/portfolio,2204059,igsr5-portfolio-proto,https://github.com/igsr5/portfolio#readme,git+https://github.com/igsr5/portfolio.git,75786,igsr5-portfolio-proto,https://github.com/igsr5/portfolio,https://github.com/igsr5/portfolio
github.com/heartyoh/infogra,2223572,infogra,https://github.com/heartyoh/infogra,https://github.com/heartyoh/infogra.git,76765,infogra,http://github.com/heartyoh/infogra,http://github.com/heartyoh/infogra
github.com/interscript/interscript,2234496,interscript,https://github.com/interscript/interscript#readme,git+ssh://git@github.com/interscript/interscript.git,77666,interscript,https://www.interscript.com,https://github.com/interscript/interscript
github.com/abd3lraouf/jekyll-theme-abd3lraouf,2273263,jekyll-theme-abd3lraouf,https://github.com/abd3lraouf/jekyll-theme-abd3lraouf#readme,git+https://github.com/abd3lraouf/jekyll-theme-abd3lraouf.git,81358,jekyll-theme-abd3lraouf,https://abd3lraouf.dev,https://github.com/abd3lraouf/jekyll-theme-abd3lraouf
github.com/pirati-web/jekyll-theme-pirati,2273267,jekyll-theme-pirati,https://github.com/pirati-web/jekyll-theme-pirati#readme,git+https://github.com/pirati-web/jekyll-theme-pirati.git,81655,jekyll-theme-pirati,https://github.com/pirati-web/jekyll-theme-pirati#readme,https://github.com/pirati-web/jekyll-theme-pirati#readme
github.com/vrocky/jekyll-maths-latex-to-image,2277086,jeykll-maths-latex-to-image-node-support,https://github.com/vrocky/jekyll-maths-latex-to-image#readme,git+https://github.com/vrocky/jekyll-maths-latex-to-image.git,80906,jekyll-maths-latex-to-image,https://rubygems.org/gems/jekyll-maths-latex-to-image,https://github.com/vrocky/jekyll-maths-latex-to-image
github.com/jeffsu/js2,2301190,js2,,git://github.com/jeffsu/js2.git,83643,js2,http://jeffsu.github.com/js2,http://github.com/jeffsu/js2
github.com/sonicdoe/jsonfeed-schema,2309178,jsonfeed-schema,https://github.com/sonicdoe/jsonfeed-schema#readme,git+https://github.com/sonicdoe/jsonfeed-schema.git,84033,jsonfeed-schema,https://github.com/sonicdoe/jsonfeed-schema,https://github.com/sonicdoe/jsonfeed-schema
github.com/maccman/juggernaut,2314868,juggernaut,,git://github.com/maccman/juggernaut.git,84519,juggernaut,http://github.com/maccman/juggernaut,http://github.com/maccman/juggernaut
github.com/yankov/juggernaut-kafka,2314872,juggernaut-kafka,,git://github.com/yankov/juggernaut-kafka.git,84520,juggernaut-kafka,http://github.com/yankov/juggernaut-kafka,http://github.com/yankov/juggernaut-kafka
github.com/samsonjs/kwikemon,2372372,kwikemon,,https://github.com/samsonjs/kwikemon,88179,kwikemon,https://github.com/samsonjs/kwikemon,https://github.com/samsonjs/kwikemon
github.com/oliverwehn/layout-tools-for-susy,2385876,layout-tools-for-susy,https://github.com/oliverwehn/layout-tools-for-susy,git+ssh://git@github.com/oliverwehn/layout-tools-for-susy.git,89008,layout-tools-for-susy,https://github.com/oliverwehn/layout-tools-for-susy,https://github.com/oliverwehn/layout-tools-for-susy
github.com/mappy/leaflet-active-area,2390190,leaflet-active-area,https://github.com/Mappy/Leaflet-active-area#readme,git+ssh://git@github.com/Mappy/Leaflet-active-area.git,89280,leaflet-active-area-rails,https://github.com/Mappy/Leaflet-active-area,https://github.com/Mappy/Leaflet-active-area
github.com/mlevans/leaflet-hash,2390474,leaflet-hash,,https://github.com/mlevans/leaflet-hash.git,89289,leaflet-hash-rails,https://github.com/mlevans/leaflet-hash,https://github.com/mlevans/leaflet-hash
github.com/snugug/letterform-shades,2399231,letterform-shades,https://github.com/Snugug/letterform-shades#readme,git+https://github.com/Snugug/letterform-shades.git,89815,letterform-shades,https://github.com/snugug/letterform-shades,https://github.com/snugug/letterform-shades
github.com/buhrmi/livestores,2427877,livestores,https://github.com/buhrmi/livestores#readme,git+https://github.com/buhrmi/livestores.git,91974,livestores,https://github.com/buhrmi/livestores,https://github.com/buhrmi/livestores
github.com/akxcv/logalize,2438751,logalize,https://github.com/akxcv/logalize#readme,git+https://github.com/akxcv/logalize.git,92567,logalize,https://github.com/akxcv/logalize,https://github.com/akxcv/logalize
github.com/sonniesedge/loom,2445010,loomcss,https://github.com/sonniesedge/loom#readme,git+https://github.com/sonniesedge/loom.git,94044,loomcss,https://github.com/sonniesedge/loom,https://github.com/sonniesedge/loom
github.com/adiwg/mdcodes,2506619,mdcodes,https://github.com/adiwg/mdCodes,git+https://github.com/adiwg/mdCodes.git,3947,adiwg-mdcodes,https://github.com/adiwg/mdCodes,https://github.com/adiwg/mdCodes
github.com/adiwg/mdjson-schemas,2506972,mdjson-schemas,https://github.com/adiwg/mdJson-schemas#readme,git+https://github.com/adiwg/mdJson-schemas.git,3948,adiwg-mdjson_schemas,https://github.com/adiwg/mdJson-schemas,https://github.com/adiwg/mdJson-schemas
github.com/ygt/microservice-logging,2529361,microservice-logging,https://github.com/ygt/microservice-logging#readme,git+https://github.com/ygt/microservice-logging.git,99872,microservice_logging,https://github.com/ygt/microservice-logging/,https://github.com/ygt/microservice-logging/
github.com/moonmaster9000/mix.coffee,2543602,mix,,git://github.com/moonmaster9000/mix.coffee.git,101676,mix,http://github.com/moonmaster9000/mix.coffee,http://github.com/moonmaster9000/mix.coffee
github.com/rubinius/mkrb,2546338,mkrb,https://github.com/rubinius/mkrb#README.md,git+https://github.com/rubinius/mkrb.git,101855,mkrb,https://github.com/rubinius/mkrb,https://github.com/rubinius/mkrb
github.com/jonhue/modalist,2554310,modalist,https://jonhue.me/repos/modalist,git+https://github.com/jonhue/modalist.git,102394,modalist,https://github.com/jonhue/modalist-rails,https://github.com/jonhue/modalist
github.com/danielguillan/modernizr-mixin,2555640,modernizr-mixin,https://github.com/danielguillan/modernizr-mixin#readme,git+https://github.com/danielguillan/modernizr-mixin.git,102534,modernizr-mixin,https://github.com/danielguillan/modernizr-mixin,https://github.com/danielguillan/modernizr-mixin
github.com/cionescu/moonshot-rails,2570611,moonshot-rails,https://github.com/cionescu/moonshot-rails#readme,git+ssh://git@github.com/cionescu/moonshot-rails.git,103938,moonshot-rails,https://github.com/cionescu/moonshot-rails,https://github.com/cionescu/moonshot-rails
github.com/jonsuh/mq-sass,2577474,mq-sass,https://github.com/jonsuh/mq-sass,git+https://github.com/jonsuh/mq-sass.git,104753,mq-sass,https://github.com/jonsuh/mq-sass,https://github.com/jonsuh/mq-sass
github.com/entwicklerstube/mvg-cli,2592646,mvg-cli,https://github.com/entwicklerstube/mvg-cli#readme,git+https://github.com/entwicklerstube/mvg-cli.git,105944,mvg,https://rubygems.org/gems/mvg,https://github.com/entwicklerstube/mvg-cli
github.com/attaradev/nats-pubsub,2630593,nats-pubsub,https://github.com/attaradev/nats-pubsub#readme,git+https://github.com/attaradev/nats-pubsub.git,107461,nats_pubsub,https://github.com/attaradev/nats-pubsub,https://github.com/attaradev/nats-pubsub
github.com/kgcreative/neat-omega,2635604,neat-omega,https://github.com/kgcreative/neat-omega,git+https://github.com/kgcreative/neat-omega.git,107775,neat-omega,https://github.com/kgcreative/neat-omega,https://github.com/kgcreative/neat-omega
github.com/appendto/amplify,3192242,shimney-amplify,http://amplifyjs.com/,git://github.com/appendto/amplify.git,6410,amplify,http://amplifyjs.com,https://github.com/appendto/amplify
github.com/biossun/nojiko,2715231,nojiko,https://github.com/BiosSun/nojiko,git+https://github.com/BiosSun/nojiko.git,109869,nojiko,https://github.com/BiosSun/nojiko,https://github.com/BiosSun/nojiko
github.com/jalyna/oakdex-pokedex,2753170,oakdex-pokedex,https://github.com/jalyna/oakdex-pokedex#readme,git+https://github.com/jalyna/oakdex-pokedex.git,111288,oakdex-pokedex,http://github.com/jalyna/oakdex-pokedex,https://github.com/jalyna/oakdex-pokedex
github.com/himerus/omegags,2770773,omegags,https://github.com/himerus/omegags,git://github.com/himerus/omegags.git,112489,omegags,https://github.com/himerus/omegags,https://github.com/himerus/omegags
github.com/jonhue/onsignal,2775727,onsignal,https://github.com/jonhue/onsignal#readme,git+https://github.com/jonhue/onsignal.git,114294,onsignal,https://github.com/jonhue/onsignal,https://github.com/jonhue/onsignal
github.com/rosenfeld/oojspec,2776265,oojspec,,https://github.com/rosenfeld/oojspec.git,114395,oojspec,http://github.com/rosenfeld/oojspec,http://github.com/rosenfeld/oojspec
github.com/ownyourdata/oydid,2796234,oydid-did-resolver,https://github.com/OwnYourData/oydid#readme,git+ssh://git@github.com/OwnYourData/oydid.git,116617,oydid,http://github.com/ownyourdata/oydid,http://github.com/ownyourdata/oydid/tree/main/ruby-gem
github.com/brousalis/peteshow,2833383,peteshow,http://github.com/brousalis/peteshow/,https://github.com/brousalis/peteshow,119992,peteshow,http://github.com/brousalis/peteshow/,http://github.com/brousalis/peteshow/
github.com/ombr/photolayout,2838840,photolayout,https://github.com/ombr/photolayout#readme,git+https://github.com/ombr/photolayout.git,120678,photolayout,https://github.com/ombr/photolayout,https://github.com/ombr/photolayout
github.com/piecss/piecss,2841970,piecss,https://github.com/piecss/piecss,git+ssh://git@github.com/piecss/piecss.git,120944,piecss,https://github.com/piecss/piecss,https://github.com/piecss/piecss
github.com/jcaru/pigman,2842597,pigman,https://github.com/jcaru/pigman#readme,git+https://github.com/jcaru/pigman.git,121012,pigman,https://github.com/jcaru/pigman,https://github.com/jcaru/pigman
github.com/pijaz/pijaz-sdk,2842746,pijaz-sdk,http://developer.pijaz.com/,git://github.com/pijaz/pijaz-sdk.git,121028,pijaz-sdk,https://github.com/pijaz/pijaz-sdk,https://github.com/pijaz/pijaz-sdk
github.com/peopledata/ppldid,2876881,ppld-did-resolver,https://github.com/peopledata/ppldid#readme,git+ssh://git@github.com/peopledata/ppldid.git,123449,ppldid,http://github.com/peopledata/ppldid,http://github.com/peopledata/ppldid/tree/main/ruby-gem
github.com/igsr5/protosum,2902074,protosum-npm,https://github.com/igsr5/protosum#readme,git+https://github.com/igsr5/protosum.git,125137,protosum2,https://github.com/igsr5/protosum,https://github.com/igsr5/protosum
github.com/the-teacher/protozaur,2902194,protozaur,https://github.com/the-teacher/protozaur#readme,git+https://github.com/the-teacher/protozaur.git,125149,protozaur,http://github.com/the-teacher/protozaur,http://github.com/the-teacher/protozaur
github.com/andytson/proxyreverse,2903984,proxyreverse,https://github.com/andytson/proxyreverse,git://github.com/andytson/proxyreverse.git,125273,proxyreverse,http://github.com/andytson/proxyreverse,https://github.com/andytson/proxyreverse
github.com/jomy10/pufferfish,2909415,pufferfish-html,https://github.com/Jomy10/pufferfish#readme,git+https://github.com/Jomy10/pufferfish.git,125771,pufferfish,https://github.com/jomy10/pufferfish,https://github.com/jomy10/pufferfish
github.com/rubysamurai/purecss-sass,2913114,purecss-sass,https://github.com/rubysamurai/purecss-sass,git+https://github.com/rubysamurai/purecss-sass.git,126266,purecss-sass,https://github.com/rubysamurai/purecss-sass,https://github.com/rubysamurai/purecss-sass
github.com/pusher/chameleon,2914065,pusher-chameleon,https://github.com/pusher/chameleon#readme,git+https://github.com/pusher/chameleon.git,126377,pusher-chameleon,https://github.com/pusher/chameleon,https://github.com/pusher/chameleon
github.com/jonhue/pwa,2917493,pwa-rails,https://jonhue.me/repos/progressive-web-apps-for-rails,git+https://github.com/jonhue/pwa.git,126550,pwa,https://github.com/jonhue/pwa,https://github.com/jonhue/pwa
github.com/danielguillan/quantity-queries,2932592,quantity-queries,https://github.com/danielguillan/quantity-queries#readme,https://github.com/danielguillan/quantity-queries.git,127169,quantity-queries,https://github.com/danielguillan/quantity-queries,https://github.com/danielguillan/quantity-queries
github.com/benaubin/rails-collab,2946752,rails-collab,https://github.com/benaubin/rails-collab#readme,git+ssh://git@github.com/benaubin/rails-collab.git,29774,collab,https://github.com/benaubin/rails-collab,https://github.com/benaubin/rails-collab
github.com/njjkgeerts/rails-react-views,2946783,rails-react-views,https://github.com/njjkgeerts/rails-react-views#readme,git+https://github.com/njjkgeerts/rails-react-views.git,131303,rails-react-views,https://rubygems.org/gems/rails-react-views,https://github.com/njjkgeerts/rails-react-views
github.com/rakshithaevangeline/rakshitha-palindrome,2948048,rakshithaevangeline-palindrome,https://github.com/rakshithaevangeline/rakshitha-palindrome#readme,git+https://github.com/rakshithaevangeline/rakshitha-palindrome.git,132030,rakshitha_palindrome,https://github.com/rakshithaevangeline/rakshitha-palindrome,https://github.com/rakshithaevangeline/rakshitha-palindrome
github.com/robenkleene/raster,2956082,raster-grid,https://github.com/robenkleene/raster,git+https://github.com/robenkleene/raster.git,132623,raster,https://github.com/robenkleene/raster.git,https://github.com/robenkleene/raster.git
github.com/flipsasser/ravioli,2957274,ravioli,,git@github.com:flipsasser/ravioli.git,132775,ravioli,https://github.com/flipsasser/ravioli,https://github.com/flipsasser/ravioli
github.com/wszeborowskimateusz/react-for-rails,2979933,react-for-rails,https://github.com/wszeborowskimateusz/react-for-rails#readme,git+https://github.com/wszeborowskimateusz/react-for-rails.git,133843,react_for_rails,https://github.com/wszeborowskimateusz/react-for-rails,https://github.com/wszeborowskimateusz/react-for-rails
github.com/shakacode/react_on_rails,3046850,react_on_rails,https://github.com/shakacode/react_on_rails#readme,git+https://github.com/shakacode/react_on_rails.git,133884,react_on_rails,https://github.com/shakacode/react_on_rails,https://github.com/shakacode/react_on_rails/
github.com/marcoroth/reactionview,3047548,reactionview,,https://github.com/marcoroth/reactionview,133851,reactionview,https://reactionview.dev,https://github.com/marcoroth/reactionview
github.com/fernandes/reativo,3052773,reativo,https://github.com/fernandes/reativo#readme,git+https://github.com/fernandes/reativo.git,134131,reativo,https://github.com/fernandes/reativo,https://github.com/fernandes/reativo
github.com/hopsoft/reflex_behaviors,3064026,reflex_behaviors,,https://github.com/hopsoft/reflex_behaviors,135493,reflex_behaviors,https://github.com/hopsoft/reflex_behaviors,https://github.com/hopsoft/reflex_behaviors
github.com/tyler-murphy/require-from-drive,3077708,require-from-drive,https://github.com/Tyler-Murphy/require-from-drive#readme,git+https://github.com/Tyler-Murphy/require-from-drive.git,136622,require_from_drive,https://github.com/Tyler-Murphy/require-from-drive,https://github.com/Tyler-Murphy/require-from-drive
github.com/ringflow-com/ringflow,3095930,ringflow,https://www.ringflow.com,git+https://github.com/Ringflow-com/ringflow.git,138560,ringflow,https://www.ringflow.com,https://github.com/Ringflow-com/ringflow
github.com/hybridgroup/robeaux,3105076,robeaux,http://robeaux.io,git+https://github.com/hybridgroup/robeaux.git,139363,robeaux,https://github.com/hybridgroup/robeaux,https://github.com/hybridgroup/robeaux
github.com/hybridgroup/roboux,3105913,roboux,http://cylonjs.com,https://github.com/hybridgroup/roboux,139466,roboux,https://github.com/hybridgroup/roboux,https://github.com/hybridgroup/roboux
github.com/jackdoe/rochefort,3106231,rochefort,https://github.com/jackdoe/rochefort#readme,git+https://github.com/jackdoe/rochefort.git,139514,rochefort,https://github.com/jackdoe/rochefort,https://github.com/jackdoe/rochefort
github.com/ravidsrk/room-cli,3111653,room-cli,https://github.com/ravidsrk/room-cli#readme,git+https://github.com/ravidsrk/room-cli.git,140157,room-cli,https://github.com/ravidsrk/room-cli,https://github.com/ravidsrk/room-cli
github.com/khiav223577/roulette-wheel-selection,3113339,roulette-wheel-selection,https://github.com/khiav223577/roulette-wheel-selection#readme,git+https://github.com/khiav223577/roulette-wheel-selection.git,140364,roulette-wheel-selection,https://github.com/khiav223577/roulette-wheel-selection,https://github.com/khiav223577/roulette-wheel-selection
github.com/netguru/rwr-redux,3125501,rwr-redux,https://github.com/netguru/rwr-redux,git+https://github.com/netguru/rwr-redux.git,146057,rwr-redux,https://github.com/netguru/rwr-redux,https://github.com/netguru/rwr-redux
github.com/netguru/rwr-alt,3125498,rwr-alt,https://github.com/netguru/rwr-alt,git+https://github.com/netguru/rwr-alt.git,146054,rwr-alt,https://github.com/netguru/rwr-alt,https://github.com/netguru/rwr-alt
github.com/netguru/rwr-view_helpers,3125502,rwr-view-helpers,https://github.com/netguru/rwr-view_helpers,git+https://github.com/netguru/rwr-view_helpers.git,146058,rwr-view_helpers,https://github.com/netguru/rwr-view_helpers,https://github.com/netguru/rwr-view_helpers
github.com/s6kpay/s6kpay-sdks,3129491,s6kpay-client,https://github.com/s6kpay/s6kpay-sdks#readme,git+https://github.com/s6kpay/s6kpay-sdks.git,146389,s6kpay-client,https://github.com/s6kpay/s6kpay-sdks,https://github.com/s6kpay/s6kpay-sdks
github.com/yoannisj/sass-aleksi,3145381,sass-aleksi,https://github.com/yoannisj/aleksi,git+https://github.com/yoannisj/sass-aleksi.git,147280,sass-aleksi,https://github.com/yoannisj/sass-aleksi,https://github.com/yoannisj/sass-aleksi
github.com/voxpelli/sass-color-helpers,3145464,sass-color-helpers,https://github.com/voxpelli/sass-color-helpers,git://github.com/voxpelli/sass-color-helpers.git,147300,sass-color-helpers,https://github.com/voxpelli/sass-color-helpers,https://github.com/voxpelli/sass-color-helpers
github.com/lunelson/sass-list-maps,3145679,sass-list-maps,https://github.com/lunelson/sass-list-maps,git://github.com/lunelson/sass-list-maps.git,147334,sass-list-maps,https://github.com/lunelson/sass-list-maps,https://github.com/lunelson/sass-list-maps
github.com/lazaronixon/sass-zero,3146047,sass-zero,https://github.com/lazaronixon/sass-zero,git+https://github.com/lazaronixon/sass-zero.git,147405,sass-zero,http://github.com/lazaronixon/sass-zero,http://github.com/lazaronixon/sass-zero
github.com/hugogiraudel/sassystrings,3146273,sassy-strings,https://github.com/HugoGiraudel/SassyStrings,git+https://github.com/HugoGiraudel/SassyStrings.git,147402,SassyStrings,https://github.com/HugoGiraudel/SassyStrings,https://github.com/HugoGiraudel/SassyStrings
github.com/hugogiraudel/sassybitwise,3146278,sassybitwise,https://github.com/HugoGiraudel/SassyBitwise,git+https://github.com/HugoGiraudel/SassyBitwise.git,147376,SassyBitwise,http://github.com/HugoGiraudel/SassyBitwise,http://github.com/HugoGiraudel/SassyBitwise
github.com/pascalduez/sassyicons,3146283,sassyicons,https://github.com/pascalduez/SassyIcons,git://github.com/pascalduez/SassyIcons.git,147387,SassyIcons,http://github.com/pascalduez/SassyIcons,http://github.com/pascalduez/SassyIcons
github.com/hugogiraudel/sassyjson,3146284,sassyjson,https://github.com/HugoGiraudel/SassyJSON,https://github.com/HugoGiraudel/SassyJSON,147389,SassyJSON,https://github.com/HugoGiraudel/SassyJSON/,https://github.com/HugoGiraudel/SassyJSON/
github.com/ownyourdata/semcon,3169671,semcon,https://github.com/OwnYourData/semcon#readme,git+ssh://git@github.com/OwnYourData/semcon.git,149761,semcon,http://github.com/ownyourdata/semcon,http://github.com/ownyourdata/semcon/tree/main/ruby-gem
github.com/logandk/serverless-rack,3177869,serverless-rack,https://github.com/logandk/serverless-rack#readme,git+https://github.com/logandk/serverless-rack.git,150947,serverless-rack,https://github.com/logandk/serverless-rack,https://github.com/logandk/serverless-rack
github.com/iheanyi/shadcn-rails,3184379,shadcn-rails-stimulus,https://github.com/iheanyi/shadcn-rails#readme,git+https://github.com/iheanyi/shadcn-rails.git,151505,shadcn-rails,https://github.com/iheanyi/shadcn-rails,https://github.com/iheanyi/shadcn-rails
github.com/cionescu/shepherd-rails,3190939,shepherd-rails,https://github.com/cionescu/shepherd-rails#readme,git+ssh://git@github.com/cionescu/shepherd-rails.git,151893,shepherd-rails,https://github.com/cionescu/shepherd-rails,https://github.com/cionescu/shepherd-rails
github.com/kyleshevlin/shevy,3191207,shevy,https://github.com/kyleshevlin/shevy,git+ssh://git@github.com/kyleshevlin/shevy.git,151906,shevy,https://github.com/kyleshevlin/shevy,https://github.com/kyleshevlin/shevy
github.com/heroku/shibori,3191414,shibori,https://github.com/heroku/shibori#readme,git://github.com/heroku/shibori.git,151930,shibori,https://www.github.com/heroku/shibori,https://www.github.com/heroku/shibori
github.com/shuttlerock/shuttlerock_shared_config,3198151,shuttlerock_shared_config,https://github.com/Shuttlerock/shuttlerock_shared_config#readme,git+https://github.com/Shuttlerock/shuttlerock_shared_config.git,152665,shuttlerock_shared_config,https://github.com/Shuttlerock/shuttlerock_shared_config,https://github.com/Shuttlerock/shuttlerock_shared_config
github.com/jalkoby/solidus_nexio,3245187,solidus_nexio,https://github.com/jalkoby/solidus_nexio#readme,git+https://github.com/jalkoby/solidus_nexio.git,158078,solidus_nexio,https://github.com/jalkoby/solidus_nexio,https://github.com/jalkoby/solidus_nexio
github.com/vkill/spine_paginator,3258597,spine.paginator,,https://github.com/vkill/spine_paginator.git,159357,spine_paginator,https://github.com/vkill/spine_paginator,https://github.com/vkill/spine_paginator
github.com/franzheidl/spinners,3258774,spinners,http://franzheidl.github.io/spinners/,git+https://github.com/franzheidl/spinners.git,159379,spinners,https://github.com/franzheidl/spinners,https://github.com/franzheidl/spinners
github.com/projectblacklight/spotlight,3261236,spotlight-frontend,https://github.com/projectblacklight/spotlight#readme,git+https://github.com/projectblacklight/spotlight.git,16891,blacklight-spotlight,https://github.com/projectblacklight/spotlight,https://github.com/projectblacklight/spotlight
github.com/wbotelhos/stepy,3281238,stepy,https://github.com/wbotelhos/stepy,git+https://github.com/wbotelhos/stepy.git,162358,stepy-rails,https://github.com/wbotelhos/stepy,https://github.com/wbotelhos/stepy
github.com/styledown/styledown2,3298044,styledown2,https://github.com/styledown/styledown2#readme,git+ssh://git@github.com/styledown/styledown2.git,163722,styledown2-source,https://github.com/styledown/styledown2,https://github.com/styledown/styledown2
github.com/johnalbin/support-for,3311862,support-for,https://github.com/JohnAlbin/support-for,git://github.com/JohnAlbin/support-for.git,164577,support-for,https://github.com/JohnAlbin/support-for,https://github.com/JohnAlbin/support-for
github.com/kkomelin/susyboot,3314833,susyboot,https://github.com/kkomelin/susyboot#readme,git+ssh://git@github.com/kkomelin/susyboot.git,164715,susyboot,https://github.com/kkomelin/susyboot,https://github.com/kkomelin/susyboot
github.com/nning/svelte-rails,3318399,svelte_ujs_ng,https://github.com/nning/svelte-rails#readme,git+https://github.com/nning/svelte-rails.git,164761,svelte-rails,https://github.com/nning/svelte-rails,https://github.com/nning/svelte-rails
